java.util.Map,,,,
keyword,caption_name,guid,address,coordinates
paychex.com,Paychex,cbb1d5cbd04c32df3b63943db3497d6f,,
paychex incorporated,Paychex,cbb1d5cbd04c32df3b63943db3497d6f,,
paychex inc.,Paychex,cbb1d5cbd04c32df3b63943db3497d6f,,
coca-colacompany.com,Coca-Cola,029b8626847fdc22ef1f0684a4fb2300,,
the coca-cola company,Coca-Cola,029b8626847fdc22ef1f0684a4fb2300,,
paypal.com,Paypal,cb5aa0e62a22c02eea509f4ed369f97e,,
paypal,Paypal,cb5aa0e62a22c02eea509f4ed369f97e,,
paypal inc.,Paypal,cb5aa0e62a22c02eea509f4ed369f97e,,
paypal pte ltd,Paypal,cb5aa0e62a22c02eea509f4ed369f97e,,
centene.com,Centene,e1f3ee23b2f50d9a52f5180e3ed0424c,,
centene corporation,Centene,e1f3ee23b2f50d9a52f5180e3ed0424c,,
illumina.com,Illumina,4277f66d61831d4dba70ea8dc829c996,,
illumina,Illumina,4277f66d61831d4dba70ea8dc829c996,,
illumina inc.,Illumina,4277f66d61831d4dba70ea8dc829c996,,
takeda.us,Takeda U.S.A.,97f8215098a7c4589938dd217ca86adc,,
takeda pharmaceutical company limited,Takeda U.S.A.,97f8215098a7c4589938dd217ca86adc,,
labcorp.com,LabCorp,6d07a7d61ef94a40f23858b883636998,,
laboratory corporation of america,LabCorp,6d07a7d61ef94a40f23858b883636998,,
massmutual.com,MassMutual,9840d12d7106af14a89ac2210a37d90f,,
massachusetts mutual life insurance company,MassMutual,9840d12d7106af14a89ac2210a37d90f,,
massmutual,MassMutual,9840d12d7106af14a89ac2210a37d90f,,
molinahealthcare.com,Molina Healthcare,fc629fd86f58249cd3810f540d6a0ea7,,
molina healthcare,Molina Healthcare,fc629fd86f58249cd3810f540d6a0ea7,,
molina healthcare inc.,Molina Healthcare,fc629fd86f58249cd3810f540d6a0ea7,,
crawco.com,Crawford & Company,9cce4fc769f8d3b3188e286e4e6f6d6f,,
crawford & company,Crawford & Company,9cce4fc769f8d3b3188e286e4e6f6d6f,,
amerisourcebergen.com,AmerisourceBergen,02bb70447de9693f04485333ef4b4798,,
amerisourcebergen,AmerisourceBergen,02bb70447de9693f04485333ef4b4798,,
amerisourcebergen corporation,AmerisourceBergen,02bb70447de9693f04485333ef4b4798,,
gilead.com,Gilead Sciences,fa31335c9e0edfbf6b853437b0f165e1,,
gilead sciences,Gilead Sciences,fa31335c9e0edfbf6b853437b0f165e1,,
gilead sciences inc.,Gilead Sciences,fa31335c9e0edfbf6b853437b0f165e1,,
allstateinvestments.com,Allstate,f67f3048e18d4885872c548f1f16cf93,,
allstate insurance company,Allstate,f67f3048e18d4885872c548f1f16cf93,,
ajg.com,AJG,2526091c824ade6d5f9cd4fe687ebc6e,,
arthur j. gallagher & co.,AJG,2526091c824ade6d5f9cd4fe687ebc6e,,
dollargeneral.com,Dollar General,7146feb175b29dd9c9e794cae6a40461,,
dollar general corporation,Dollar General,7146feb175b29dd9c9e794cae6a40461,,
pbfenergy.com/,PBF,2033112339ca9f92c198e156f2fbe9da,,
zurich.ca,Zurich Insurance Group,b95ad633f8ee86035655cf4810c0e4a7,,
pngaming.com,Penn National Gaming,ee69389eb3b3638d7ccbd2375c7cec70,,
penn national gaming,Penn National Gaming,ee69389eb3b3638d7ccbd2375c7cec70,,
metlife.com,MetLife,1e09eb73cc28ddab4a7d5f110bb91492,,
metlife,MetLife,1e09eb73cc28ddab4a7d5f110bb91492,,
metlife inc.,MetLife,1e09eb73cc28ddab4a7d5f110bb91492,,
perdue.com,Perdue Farms,6905782ab488605ee134faaf605214fa,,
perdue farms incorporated,Perdue Farms,6905782ab488605ee134faaf605214fa,,
perdue farms inc.,Perdue Farms,6905782ab488605ee134faaf605214fa,,
progressive.com,Progressive,ff470d4a713e8b40d6e3a5179800e8d4,,
progressive casualty insurance companies,Progressive,ff470d4a713e8b40d6e3a5179800e8d4,,
the progressive corporation,Progressive,ff470d4a713e8b40d6e3a5179800e8d4,,
progressive casualty insurance company,Progressive,ff470d4a713e8b40d6e3a5179800e8d4,,
piedmontng.com,Piedmont Natural Gas,1ff17b627afea818098df1ff4fd2526a,,
none found,Piedmont Natural Gas,1ff17b627afea818098df1ff4fd2526a,,
wellcare.com,Wellcare,fad49452228390892a7386449844480d,,
comprehensive health management inc.,Wellcare,fad49452228390892a7386449844480d,,
northwesternmutual.com,Northwestern Mutual,,,
northwestern mutual life insurance,Northwestern Mutual,,,
bestbuy.com,Best Buy,f57fe55871f3283a7ba61a3b7b491068,,
best buy co.,Best Buy,f57fe55871f3283a7ba61a3b7b491068,,
best buy co inc.,Best Buy,f57fe55871f3283a7ba61a3b7b491068,,
celgene.com,Celgene,de6c9570fa2a71cfc1d336f1033efb41,,
celgene corporation,Celgene,de6c9570fa2a71cfc1d336f1033efb41,,
celgene k.k.,Celgene,de6c9570fa2a71cfc1d336f1033efb41,,
lilly.com,Eli Lilly,983075ff5a8bc75efd71ee52017cb8c1,,
eli lilly and company,Eli Lilly,983075ff5a8bc75efd71ee52017cb8c1,,
eli lilly & company,Eli Lilly,983075ff5a8bc75efd71ee52017cb8c1,,
rgare.com,Reinsurance Group of America,de7c7bd39c1233f527619ebb1633661d,,
reinsurance group of america,Reinsurance Group of America,de7c7bd39c1233f527619ebb1633661d,,
mckesson.com,McKesson,d7f3a67888453257b007bfd7d7bf8484,,
mckesson corp.,McKesson,d7f3a67888453257b007bfd7d7bf8484,,
mckesson canada,McKesson,d7f3a67888453257b007bfd7d7bf8484,,
mckesson corporation,McKesson,d7f3a67888453257b007bfd7d7bf8484,,
pilgrims.com,Pilgrim's Pride,d44440bec188a1d91a4a4544297ac811,,
travelers.com,Travelers,fc55a67212eab8b6929336279470cb9b,,
travelers property casualty corp.,Travelers,fc55a67212eab8b6929336279470cb9b,,
the st. paul travelers companies,Travelers,fc55a67212eab8b6929336279470cb9b,,
the travelers companies inc,Travelers,fc55a67212eab8b6929336279470cb9b,,
travelers property casualty,Travelers,fc55a67212eab8b6929336279470cb9b,,
bms.com,Bristol-Myers Squibb,a94ea7f831bc66747a53a3735825f793,,
bristol-myers squibb company,Bristol-Myers Squibb,a94ea7f831bc66747a53a3735825f793,,
bristol-myers squibb co.,Bristol-Myers Squibb,a94ea7f831bc66747a53a3735825f793,,
cigna.com,Cigna,d771f74a295f7ea102248b87e1e0ebd3,,
cigna,Cigna,d771f74a295f7ea102248b87e1e0ebd3,,
cigna life insurance new zealand limited,Cigna,d771f74a295f7ea102248b87e1e0ebd3,,
cigna,Cigna,d771f74a295f7ea102248b87e1e0ebd3,,
cigna international health services bvba,Cigna,d771f74a295f7ea102248b87e1e0ebd3,,
express-scripts.com,Express Scripts,f01df6e351759c2407d26853b97c6e87,,
express scripts incorporated,Express Scripts,f01df6e351759c2407d26853b97c6e87,,
express scripts inc,Express Scripts,f01df6e351759c2407d26853b97c6e87,,
abbvie.com,Abbvie,7f7f1f259450586c8366da36a1489ff8,,
abbvie,Abbvie,7f7f1f259450586c8366da36a1489ff8,,
abbvie inc.,Abbvie,7f7f1f259450586c8366da36a1489ff8,,
aflac.com,Aflac,5367c43b852ae374e6076d251c5d52d5,,
aflac,Aflac,5367c43b852ae374e6076d251c5d52d5,,
aflac incorporated,Aflac,5367c43b852ae374e6076d251c5d52d5,,
libertymutual.com,Liberty Mutual Insurance,e9bc652f3726074c7e4fe4a78285c56f,,
liberty mutual group,Liberty Mutual Insurance,e9bc652f3726074c7e4fe4a78285c56f,,
liberty mutual group inc,Liberty Mutual Insurance,e9bc652f3726074c7e4fe4a78285c56f,,
geico.com,Geico,e01ba01b14e78ae340f567b451aefdac,,
geico,Geico,e01ba01b14e78ae340f567b451aefdac,,
government employees insurance company,Geico,e01ba01b14e78ae340f567b451aefdac,,
pxd.com,Pioneer Natural Resources,4da1d74b6c7115e01d5d898dade8431f,,
pioneer natural resources usa,Pioneer Natural Resources,4da1d74b6c7115e01d5d898dade8431f,,
pioneer natural resources,Pioneer Natural Resources,4da1d74b6c7115e01d5d898dade8431f,,
newyorklife.com,New York Life,9d4ff3389cca711c339b9e7f35b229fc,,
new york life insurance company,New York Life,9d4ff3389cca711c339b9e7f35b229fc,,
plainsallamerican.com,Plains All American Pipeline,17c26583cd92c95c289249b489765b9e,,
plains all american gp llc,Plains All American Pipeline,17c26583cd92c95c289249b489765b9e,,
plainsmidstream.com/,Plains Midstream Canada,,,
plains midstream canada ulc,Plains Midstream Canada,,,
questdiagnostics.com,Quest Diagnostics,f12132b960be26dc6aaa1c29540999ee,,
quest diagnostics,Quest Diagnostics,f12132b960be26dc6aaa1c29540999ee,,
quest diagnostics incorporated,Quest Diagnostics,f12132b960be26dc6aaa1c29540999ee,,
markel.com,Markel,d5698a933420268056e8992fb58e44b9,,
markel international services ltd,Markel,d5698a933420268056e8992fb58e44b9,,
markel corporation,Markel,d5698a933420268056e8992fb58e44b9,,
markel international holdings limited,Markel,d5698a933420268056e8992fb58e44b9,,
zoetis.com,Zoetis,0c4eb1594c30e78b1597531864dbcb7a,,
zoetis,Zoetis,0c4eb1594c30e78b1597531864dbcb7a,,
zoetis inc,Zoetis,0c4eb1594c30e78b1597531864dbcb7a,,
pnc.com/,PNC Bank,c897bccc1fc1b783c12539bccd3fdbeb,,
pnc bank,PNC Bank,c897bccc1fc1b783c12539bccd3fdbeb,,
the pnc financial services group inc.,PNC Bank,c897bccc1fc1b783c12539bccd3fdbeb,,
pfizer.com/,Pfizer,a35666db9cb5e8fe11e739d1a73da288,,
pfizer,Pfizer,a35666db9cb5e8fe11e739d1a73da288,,
pfizer incorporated,Pfizer,a35666db9cb5e8fe11e739d1a73da288,,
westpharma.com,West Pharmaceutical Services,4b45347f1ce5873923385a901dca2e2c,,
west pharmaceutical services inc.,West Pharmaceutical Services,4b45347f1ce5873923385a901dca2e2c,,
portlandgeneral.com,PGE,7ab1c4817f5debaa7232de0d6754290b,,
portland general electric company,PGE,7ab1c4817f5debaa7232de0d6754290b,,
portland general electric,PGE,7ab1c4817f5debaa7232de0d6754290b,,
willis.com,Willis International,33658ce0fca8d26ce494758a04bb1828,,
ppg.com,PPG Industries,e6c474ee2ffefd876a7648da663ed3c1,,
ppg industries,PPG Industries,e6c474ee2ffefd876a7648da663ed3c1,,
ppg industries inc.,PPG Industries,e6c474ee2ffefd876a7648da663ed3c1,,
pw.utc.com,Pratt & Whitney,cb0279d314f2880f6df0dacb57cc88a8,,
pratt & whitney,Pratt & Whitney,cb0279d314f2880f6df0dacb57cc88a8,,
praxair.com,Praxair,,,
praxair,Praxair,,,
praxair inc.,Praxair,,,
prudential.com,Prudential Financial,0be04bba13437140ca89cad51166743b,,
the prudential insurance company of america,Prudential Financial,0be04bba13437140ca89cad51166743b,,
prudential financial inc,Prudential Financial,0be04bba13437140ca89cad51166743b,,
prysmiangroup.com,Prysmian,ae1d3ee06fb84c44350d2710723fa91e,,
prysmian s.p.a.,Prysmian,ae1d3ee06fb84c44350d2710723fa91e,,
prysmian cables and systems usa llc,Prysmian,ae1d3ee06fb84c44350d2710723fa91e,,
pseg.com,PSEG,e8f083b5840d8f41b40063847e83b58a,,
public service enterprise group,PSEG,e8f083b5840d8f41b40063847e83b58a,,
public service enterprise group incorporated,PSEG,e8f083b5840d8f41b40063847e83b58a,,
publicstorage.com,Public Storage,f70d66590edd518a99370f2fef5e84e0,,
public storage,Public Storage,f70d66590edd518a99370f2fef5e84e0,,
quad.com,Quad/Graphics,7704f6cf79a7002b1f3466b5e6d5eb37,,
quad/graphics,Quad/Graphics,7704f6cf79a7002b1f3466b5e6d5eb37,,
quad/graphics inc.,Quad/Graphics,7704f6cf79a7002b1f3466b5e6d5eb37,,
quiktrip.com,QuikTrip,e9e0e8226d5360ee062390df01a05267,,
quiktrip corporation,QuikTrip,e9e0e8226d5360ee062390df01a05267,,
tiaa-cref.org,TIAA,f65e3dff12c1469160032b45a4e8a1a4,,
tiaa-cref,TIAA,f65e3dff12c1469160032b45a4e8a1a4,,
teachers insurance and annuities association of america,TIAA,f65e3dff12c1469160032b45a4e8a1a4,,
quilter.com,Quilter,,,
quilter plc,Quilter,,,
quilter business services limited,Quilter,,,
rangeresources.com/,Range Resources,8abf7a1226c5b79730f9aaec28f1f0c7,,
range resources corp,Range Resources,8abf7a1226c5b79730f9aaec28f1f0c7,,
raytheon.com,Raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,,
raytheon company,Raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,,
raytheon company,Raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,,
rbccm.com,RBC Capital Markets,4697ac92c399497b22a898697f6db92c,,
rbc capital markets corporation,RBC Capital Markets,4697ac92c399497b22a898697f6db92c,,
royal bank of canada,RBC Capital Markets,4697ac92c399497b22a898697f6db92c,,
realogy.com,Realogy,4789c703f89c358cc5135b2782ebb010,,
realogy group llc,Realogy,4789c703f89c358cc5135b2782ebb010,,
realogy group llc,Realogy,4789c703f89c358cc5135b2782ebb010,,
ree.es,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,
red electrica de espana s.a.u.,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,
red electrica de españa sa,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,
ree sau,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,
ree,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,
redhat.com,Red Hat,ed74e213f7eaf81054a4d1b58cf5dbe8,,
red hat,Red Hat,ed74e213f7eaf81054a4d1b58cf5dbe8,,
red hat inc,Red Hat,ed74e213f7eaf81054a4d1b58cf5dbe8,,
regeneron.com,Regeneron,ab013025a2c52e3e2b0d91fc18375db0,,
regeneron ireland,Regeneron,ab013025a2c52e3e2b0d91fc18375db0,,
regeneron pharmaceuticals inc.,Regeneron,ab013025a2c52e3e2b0d91fc18375db0,,
repsol.com,Repsol,22823aa6e7e23c230ff9aaca58621c2e,,
repsol s.a.,Repsol,22823aa6e7e23c230ff9aaca58621c2e,,
repsol sa,Repsol,22823aa6e7e23c230ff9aaca58621c2e,,
rjet.com,Republic Airways,ec7be6dc9cfd62c057b97c2994d3f3e7,,
republic airways holdings,Republic Airways,ec7be6dc9cfd62c057b97c2994d3f3e7,,
republic airline,Republic Airways,ec7be6dc9cfd62c057b97c2994d3f3e7,,
rndc-usa.com,RNDC,,,
republic national distributing company,RNDC,,,
republic national distributing company llc,RNDC,,,
republicservices.com,Republic Services,b982f3d0fa62a9f16078c51172e82c26,,
republic services,Republic Services,b982f3d0fa62a9f16078c51172e82c26,,
republic services inc,Republic Services,b982f3d0fa62a9f16078c51172e82c26,,
richemont.com,Richemont,8fe894b368fceb74597c02f8e47fb13e,,
richemont international sa,Richemont,8fe894b368fceb74597c02f8e47fb13e,,
riotinto.com,Rio Tinto,23110f4e48bfd0c1f76766a677888ece,,
rio tinto is&t,Rio Tinto,23110f4e48bfd0c1f76766a677888ece,,
rio tinto limited,Rio Tinto,23110f4e48bfd0c1f76766a677888ece,,
roberthalf.com,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,
robert half international,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,
robert half international inc.,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,
robert half,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,
rocksecurityllc.com,Rock Security,5be2cffee73bfe53cbcaa8dfe7b18e84,,
rockwellautomation.com,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,
rockwell automation b.v.,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,
rockwell automation bv,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,
rockwell automation inc.,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,
rockwell automation (china) co. ltd.,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,
rossstores.com,Ross Stores,9b9542770644c545d08e62bc83873c8c,,
ross stores,Ross Stores,9b9542770644c545d08e62bc83873c8c,,
ross stores inc.,Ross Stores,9b9542770644c545d08e62bc83873c8c,,
rbcroyalbank.com,Royal Bank of Canada,4697ac92c399497b22a898697f6db92c,,
worldpay.com,Worldpay,d67e5eafd0f799118b48aa2790cc183b; 776e4467de3962f89c769e33c77235f9,,
worldpay (uk) limited,Worldpay,d67e5eafd0f799118b48aa2790cc183b; 776e4467de3962f89c769e33c77235f9,,
worldpay (uk) ltd,Worldpay,d67e5eafd0f799118b48aa2790cc183b; 776e4467de3962f89c769e33c77235f9,,
citizensbank.com,Citizens Bank,e92beb830351911d817596f77239f6c5,,
citizens financial group inc,Citizens Bank,e92beb830351911d817596f77239f6c5,,
rbs.com,Royal Bank of Scotland,478d8487c76105e0114a2f749ae68bf3,,
the royal bank of scotland plc,Royal Bank of Scotland,478d8487c76105e0114a2f749ae68bf3,,
the royal bank of scotland group plc,Royal Bank of Scotland,478d8487c76105e0114a2f749ae68bf3,,
philips.com/global,Royal Philips,60b3e4a8f2a5338cea21467fd3f66094,,
koninklijke philips n.v.,Royal Philips,60b3e4a8f2a5338cea21467fd3f66094,,
philips electronics nederland b.v.,Royal Philips,60b3e4a8f2a5338cea21467fd3f66094,,
spglobal.com/marketintelligence/en,S&P Global Market Intelligence,dfebd27ad984ba163dc65df523e8abf0,,
s&p global inc.,S&P Global Market Intelligence,dfebd27ad984ba163dc65df523e8abf0,,
salesforce.com,Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,
salesforce.com inc. (salesf-3),Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,
salesforce.com inc.,Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,
salesforce.com inc.,Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,
sea.samsung.com,,,,
samsung sds america,,,,
samsung sds america inc.,,,,
blackrock.com,Blackrock,88f017ca5343ee4a3b7a2c705b49ddce,,
blackrock financial management,Blackrock,88f017ca5343ee4a3b7a2c705b49ddce,,
blackrock financial management inc.,Blackrock,88f017ca5343ee4a3b7a2c705b49ddce,,
sandoz.com,Sandoz,acccf8b7824ee83b2d614c5dc3f526a2,,
santanderbank.com/us/home,Santander Bank,f5e294ea83b3a023cb9f3af917f9041d,,
santander us,Santander Bank,f5e294ea83b3a023cb9f3af917f9041d,,
santander bank national association,Santander Bank,f5e294ea83b3a023cb9f3af917f9041d,,
sap.com,SAP America,c0411c9799fa3e1957878d3ce985eb21,,
sap america,SAP America,c0411c9799fa3e1957878d3ce985eb21,,
sap,SAP America,c0411c9799fa3e1957878d3ce985eb21,,
sap america inc.,SAP America,c0411c9799fa3e1957878d3ce985eb21,,
walmart.com,Walmart,343b1f841f2758ce00d11e5b07c3a2e9,,
wal-mart stores,Walmart,343b1f841f2758ce00d11e5b07c3a2e9,,
walmart stores,Walmart,343b1f841f2758ce00d11e5b07c3a2e9,,
walmart inc.,Walmart,343b1f841f2758ce00d11e5b07c3a2e9,,
wal-mart stores inc.,Walmart,343b1f841f2758ce00d11e5b07c3a2e9,,
savemart.com,Save Mart,7c372c594ca178b6ef3df7352920ce7c,,
save mart supermarkets,Save Mart,7c372c594ca178b6ef3df7352920ce7c,,
sbasite.com,SBA Communications,80ff8c82aa183ab4be56cf47f04c3977,,
scentregroup.com/home-page,Scentre,f30a09fc31bbf5e976706b2785316f28,,
scentre limited,Scentre,f30a09fc31bbf5e976706b2785316f28,,
scentre group limited,Scentre,f30a09fc31bbf5e976706b2785316f28,,
slb.com,Schlumberger,48f1f48598d2c89e93926fa573f7f960,,
schlumberger limited,Schlumberger,48f1f48598d2c89e93926fa573f7f960,,
schlumberger n.v.,Schlumberger,48f1f48598d2c89e93926fa573f7f960,,
schlumberger oilfield services,Schlumberger,48f1f48598d2c89e93926fa573f7f960,,
schlumberger,Schlumberger,48f1f48598d2c89e93926fa573f7f960,,
schreiberfoods.com,Schreiber Foods,,,
schreiber foods,Schreiber Foods,,,
saic.com,SAIC,e7e5047d351d003e88060ecbf02d2151,,
saic,SAIC,e7e5047d351d003e88060ecbf02d2151,,
science applications international corporation,SAIC,e7e5047d351d003e88060ecbf02d2151,,
mayoclinic.org,Mayo Clinic,2f43eabee267f97ff078dcc7a69c82ce,,
mayo foundation for medical education and research,Mayo Clinic,2f43eabee267f97ff078dcc7a69c82ce,,
mayo clinic,Mayo Clinic,2f43eabee267f97ff078dcc7a69c82ce,,
usbank.com,US Bank,22a70da6a5cc28f5f4da736e7a93ff08,,
u.s. bancorp,US Bank,22a70da6a5cc28f5f4da736e7a93ff08,,
us bank,US Bank,22a70da6a5cc28f5f4da736e7a93ff08,,
scientificgames.com,Scientific Games,98948eebb4ebd5ac8832ceb477e584c0,,
scientific games corporation,Scientific Games,98948eebb4ebd5ac8832ceb477e584c0,,
scientific games international inc.,Scientific Games,98948eebb4ebd5ac8832ceb477e584c0,,
securian.com,Securian Financial,,,
securian,Securian Financial,,,
securian financial group inc.,Securian Financial,,,
bcbs.com,Blue Cross Blue Shield,2542d810a3ad46b624ee6795e1082e6f,,
blue cross blue shield of south carolina,Blue Cross Blue Shield,2542d810a3ad46b624ee6795e1082e6f,,
blue cross blue shield of michigan,Blue Cross Blue Shield,2542d810a3ad46b624ee6795e1082e6f,,
blue cross & blue shield of rhode island,Blue Cross Blue Shield,2542d810a3ad46b624ee6795e1082e6f,,
blue cross blue shield of north carolina,Blue Cross Blue Shield,2542d810a3ad46b624ee6795e1082e6f,,
sempra.com,Sempra Energy,3dc5e343d2c49be0a1a07f43f5fcf287,,
sempra energy,Sempra Energy,3dc5e343d2c49be0a1a07f43f5fcf287,,
sensata.com,Sensata,c17c245e10be59a59f96f82240f863ee,,
sensata,Sensata,c17c245e10be59a59f96f82240f863ee,,
sensata technologies inc.,Sensata,c17c245e10be59a59f96f82240f863ee,,
svclnk.com,ServiceLink,,,
shell.com/,,,,
shell global,,,,
shell international petroleum company limited,,,,
underarmour.com,Under Armour,db7e21aa4d39146f14d083ad4650b053,,
under armour,Under Armour,db7e21aa4d39146f14d083ad4650b053,,
under armour inc.,Under Armour,db7e21aa4d39146f14d083ad4650b053,,
sherwoodfoods.com,Sherwood Food Distributors,,,
sherwood food distributors,Sherwood Food Distributors,,,
siemens.com,Siemens,964f1bace36f2c1c15fa5f051695f122; be5b19ab3dd584a8a156bd0de7506bee,,
siemens ag,Siemens,964f1bace36f2c1c15fa5f051695f122; be5b19ab3dd584a8a156bd0de7506bee,,
siemens corporation,Siemens,964f1bace36f2c1c15fa5f051695f122; be5b19ab3dd584a8a156bd0de7506bee,,
siemens,Siemens,964f1bace36f2c1c15fa5f051695f122; be5b19ab3dd584a8a156bd0de7506bee,,
siemens ag,Siemens,964f1bace36f2c1c15fa5f051695f122; be5b19ab3dd584a8a156bd0de7506bee,,
simon.com,Simon Property,5e167c1bafafe1815a19d8de7890af0f,,
simon property group lp,Simon Property,5e167c1bafafe1815a19d8de7890af0f,,
simon property group l.p.,Simon Property,5e167c1bafafe1815a19d8de7890af0f,,
simon property group,Simon Property,5e167c1bafafe1815a19d8de7890af0f,,
sixflags.com,Six Flags,6b656f46049a6d6b8386d7905360225c,,
six flags entertainment corporation,Six Flags,6b656f46049a6d6b8386d7905360225c,,
slgreen.com/,SL Green,f3e3116a4b601c9abc285a009631e26f,,
bayer.com,Bayer,735fd268d87cca49f96ee489716771a0,,
bayer business services gmbh,Bayer,735fd268d87cca49f96ee489716771a0,,
bayer corporation,Bayer,735fd268d87cca49f96ee489716771a0,,
bayer ag,Bayer,735fd268d87cca49f96ee489716771a0,,
smithfieldfoods.com,Smithfield Foods,976b30042c7064d00ebc407e2fb7ec8e,,
smithfield foods,Smithfield Foods,976b30042c7064d00ebc407e2fb7ec8e,,
smithfield foods inc.,Smithfield Foods,976b30042c7064d00ebc407e2fb7ec8e,,
snam.it,Snam,33159080933535e0d5a91b59454bfa1a,,
snam s.p.a.,Snam,33159080933535e0d5a91b59454bfa1a,,
snap.com,Snap,ab47aac81fe274e9f76b1a0e47e011e9,,
citigroup.com,Citigroup,eda335e4cc9dcfb9e0419735d0f597be,,
citigroup,Citigroup,eda335e4cc9dcfb9e0419735d0f597be,,
citigroup inc.,Citigroup,eda335e4cc9dcfb9e0419735d0f597be,,
sodexo.com/home.html,Sodexo,2e324a0e1c1954550e4860c43c42b15b,,
sodexo benefits and rewards services polska sp. z,Sodexo,2e324a0e1c1954550e4860c43c42b15b,,
sodexo pass romania srl,Sodexo,2e324a0e1c1954550e4860c43c42b15b,,
solvay.com,Solvay,7cd955b1c09a905db7d5786351e7fcea,,
solvay sa,Solvay,7cd955b1c09a905db7d5786351e7fcea,,
solvay,Solvay,7cd955b1c09a905db7d5786351e7fcea,,
sonoco.com,Sonoco,98a4ea7eb0b5b962c7f90f3178ae9ec2,,
sonoco products company,Sonoco,98a4ea7eb0b5b962c7f90f3178ae9ec2,,
sonypictures.com/,Sony Pictures,61a341a90a1f8e0bd1383a5d95dd458e,,
