keyword,caption_name,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
kintetsu group holdings hq,Kintetsu Group Holdings headquarters,bc7e6de402380f97251fc528b3ee8ea3,,Wells,Kintetsu Group Holdings headquarters,,dgm_corp_hq,f25257032d6cec8996c305c0177cfcad,dgm_corp_hq__f25257032d6cec8996c305c0177cfcad
kintetsu world express hq,Kintetsu World Express headquarters,391dbd70d77532f73cfa813793afc625,,FTO,Kintetsu World Express headquarters,,dgm_corp_hq,6f46990ce8cbe35f72d78d9ca2d411a3,dgm_corp_hq__6f46990ce8cbe35f72d78d9ca2d411a3
kion group hq,KION Group headquarters,8ac2f77c96107bbf0daff7cb71d4b252,,Keyphrase,KION Group headquarters,,dgm_corp_hq,fb0b076eb06897c3078d10a0c6aa0a2c,dgm_corp_hq__fb0b076eb06897c3078d10a0c6aa0a2c
kirin company hq,Kirin Company headquarters,0fdb4c0d9d1c7477f6bba4b6ff1a09a6,,Organization,Kirin Company headquarters,,dgm_corp_hq,34ab09c5342b34f68c5a4c1a1bc7c06e,dgm_corp_hq__34ab09c5342b34f68c5a4c1a1bc7c06e
kla corporation hq,KLA Corporation headquarters,135349030573ed409bce5f778baa45fa,,AAEntity,KLA Corporation headquarters,,dgm_corp_hq,205468bb23e1d403525f7044d3acd5c0,dgm_corp_hq__205468bb23e1d403525f7044d3acd5c0
klm royal dutch airlines hq,KLM Royal Dutch Airlines headquarters,7df806150c32b79daf41510e6b7f1372,,Keyphrase,KLM Royal Dutch Airlines headquarters,,dgm_corp_hq,20469f8bbc7db0599ca282398c2712f5,dgm_corp_hq__20469f8bbc7db0599ca282398c2712f5
klöckner & co hq,Klöckner & Co headquarters,bfa6dad556d0b71ddd5e3251b99cbcf4,,News,Klöckner & Co headquarters,,dgm_corp_hq,1f7939cd5188b33a8b29f0cb49fa9d64,dgm_corp_hq__1f7939cd5188b33a8b29f0cb49fa9d64
kmtc hq,KMTC headquarters,392b61b7cdecd620292313d292821a66,,Consulates,KMTC headquarters,,dgm_corp_hq,b7bf9c91c397c4b3531da59861fa50f4,dgm_corp_hq__b7bf9c91c397c4b3531da59861fa50f4
knight-swift transportation hq,Knight-Swift Transportation headquarters,1cb91d9497b4e9eeae4db025f804d409,,Wells,Knight-Swift Transportation headquarters,,dgm_corp_hq,038cf1b843e3475d9dbd70c93d2e41bc,dgm_corp_hq__038cf1b843e3475d9dbd70c93d2e41bc
knorr-bremse ag hq,Knorr-Bremse AG headquarters,0b7121eb7189dcbcc67f15a277a1ec74,,AAEntity,Knorr-Bremse AG headquarters,,dgm_corp_hq,40127f406a4d6ecb4f9c528a14612e8b,dgm_corp_hq__40127f406a4d6ecb4f9c528a14612e8b
kobe steel hq,Kobe Steel headquarters,c45e00d34071631bc426672a1c3a2739,,Consulates,Kobe Steel headquarters,,dgm_corp_hq,9c9be834a61175baf6d0ed61c2dc442f,dgm_corp_hq__9c9be834a61175baf6d0ed61c2dc442f
koç holding as hq,Koç Holding AS headquarters,ff449e4e6c129d400df86129bb04bc10,,Refinery,Koç Holding AS headquarters,,dgm_corp_hq,0730d8932f77d27308b52aaf3c5f0540,dgm_corp_hq__0730d8932f77d27308b52aaf3c5f0540
koito manufacturing hq,Koito Manufacturing headquarters,35f2d2122d368c4efc7b7d48a2da0113,,Person,Koito Manufacturing headquarters,,dgm_corp_hq,fbfcc44d05afdf972edae08e9e932f59,dgm_corp_hq__fbfcc44d05afdf972edae08e9e932f59
komatsu hq,Komatsu headquarters,ad22637c3d829f40129af40387e1d100,,LegislativeCommittee,Komatsu headquarters,,dgm_corp_hq,85f7ee87ffb61231bc8ec005d5ca1eee,dgm_corp_hq__85f7ee87ffb61231bc8ec005d5ca1eee
kone corporation hq,KONE Corporation headquarters,43a4eeb7f4fa3ba9b5a8d47a1ca4a409,,News,KONE Corporation headquarters,,dgm_corp_hq,bb8c56d19b55c4340480495d333bff80,dgm_corp_hq__bb8c56d19b55c4340480495d333bff80
konica minolta hq,Konica Minolta headquarters,3c1005a44c569e4337820b291a3f9eff,,CompanyKeyword,Konica Minolta headquarters,,dgm_corp_hq,bf75c6d0e7d699670c11b94f77356703,dgm_corp_hq__bf75c6d0e7d699670c11b94f77356703
koninklijke dsm hq,Koninklijke DSM headquarters,c0868124deb5fd07d1005ed8e60b2aa0,,IndustryTerm,Koninklijke DSM headquarters,,dgm_corp_hq,b740a9d3eb1f79ad3b8064c0d06c48e4,dgm_corp_hq__b740a9d3eb1f79ad3b8064c0d06c48e4
koninklijke kpn hq,Koninklijke KPN headquarters,bf512d993f8c4399a2f8bef8fbcc8379,,CompanyKeyword,Koninklijke KPN headquarters,,dgm_corp_hq,58ee1f353df38fe701f98d84f50f14bf,dgm_corp_hq__58ee1f353df38fe701f98d84f50f14bf
konka group hq,Konka Group headquarters,a6eddfbf62e79d58d44cc6ea6dab77d5,,Legislator,Konka Group headquarters,,dgm_corp_hq,153d323b53827ffca21cc4c35d4c4b73,dgm_corp_hq__153d323b53827ffca21cc4c35d4c4b73
korea electric power corporation hq,Korea Electric Power Corporation headquarters,a8fcaf8d592248496227d2d98ceaf58d,,IndustryTerm,Korea Electric Power Corporation headquarters,,dgm_corp_hq,fc0204f77bbc933c7a25eb1ecdb9fa8a,dgm_corp_hq__fc0204f77bbc933c7a25eb1ecdb9fa8a
korea gas corporation hq,Korea Gas Corporation headquarters,f603070e6c0f0062476eb70a57e299ea,,Person,Korea Gas Corporation headquarters,,dgm_corp_hq,03168ca6ca656d105bd112454f022a64,dgm_corp_hq__03168ca6ca656d105bd112454f022a64
korea investment holdings hq,Korea Investment Holdings headquarters,3d723f232620443befbbcf34b45268de,,AAEntity,Korea Investment Holdings headquarters,,dgm_corp_hq,19a9a3e250ab6d78e06e39452ff96749,dgm_corp_hq__19a9a3e250ab6d78e06e39452ff96749
korea line corporation hq,Korea Line Corporation headquarters,8d93f4fd8b045ac3dcb373d370581dad,,Diplomat,Korea Line Corporation headquarters,,dgm_corp_hq,7164e3fd18b3574b27453ea6b2b1208f,dgm_corp_hq__7164e3fd18b3574b27453ea6b2b1208f
korea marine transport hq,Korea Marine Transport headquarters,392b61b7cdecd620292313d292821a66,,Refinery,Korea Marine Transport headquarters,,dgm_corp_hq,7cb4d1569c2ce5ca90be7c05814e9279,dgm_corp_hq__7cb4d1569c2ce5ca90be7c05814e9279
korea marine transport co hq,Korea Marine Transport headquarters,392b61b7cdecd620292313d292821a66,,Media,Korea Marine Transport headquarters,,dgm_corp_hq,7cb4d1569c2ce5ca90be7c05814e9279,dgm_corp_hq__7cb4d1569c2ce5ca90be7c05814e9279
korea z hq,Korea Z headquarters,ec10a580407ca6ae19d9f196eee972e9,,Exec,Korea Z headquarters,,dgm_corp_hq,c937417677b1b6ec0737e8a9778a1600,dgm_corp_hq__c937417677b1b6ec0737e8a9778a1600
korean air hq,Korean Air headquarters,31645bb349ce91e954bb7a7e5b15f89b,,CompanyKeyword,Korean Air headquarters,,dgm_corp_hq,3e7b77d6cff6786a5ad7491a8d0a2330,dgm_corp_hq__3e7b77d6cff6786a5ad7491a8d0a2330
korean reinsurance company hq,Korean Reinsurance Company headquarters,658a62f5ddc150381b5ed48de59abe27,,Person,Korean Reinsurance Company headquarters,,dgm_corp_hq,216858fdd39251e4f5e30a63f8fffe83,dgm_corp_hq__216858fdd39251e4f5e30a63f8fffe83
kores shipbuilding & offshore engineering hq,Kores Shipbuilding & Offshore Engineering headquarters,273190453e72c5a053fc7e564774ae5e,,ForeignMinister,Kores Shipbuilding & Offshore Engineering headquarters,,dgm_corp_hq,40457c4e4ee7ce6eaa3ea99f2991438c,dgm_corp_hq__40457c4e4ee7ce6eaa3ea99f2991438c
kraftverkehr nagel hq,Kraftverkehr Nagel headquarters,a39bca4c65d92581f7dc64b4741d8d7e,,ForeignMinistry,Kraftverkehr Nagel headquarters,,dgm_corp_hq,2b5a62eed9c885de3ff7c13b9c16d030,dgm_corp_hq__2b5a62eed9c885de3ff7c13b9c16d030
kt corporation hq,KT Corporation headquarters,a3197dd30d988b119f63117db743f5cd,,Wells,KT Corporation headquarters,,dgm_corp_hq,2c5aa20a60b766ad07e0b455f1094c91,dgm_corp_hq__2c5aa20a60b766ad07e0b455f1094c91
kuaishou hq,Kuaishou headquarters,c50296270b26ad148177a392cd83b9a9,,News,Kuaishou headquarters,,dgm_corp_hq,8747c8848514c76eee256e387147a843,dgm_corp_hq__8747c8848514c76eee256e387147a843
kubota corporation hq,Kubota Corporation headquarters,ca2c2f6bd4b67b90384c930f17a0cac9,,IndustryTerm,Kubota Corporation headquarters,,dgm_corp_hq,d9481bf6292412d5d8e20e8bbd4803b9,dgm_corp_hq__d9481bf6292412d5d8e20e8bbd4803b9
kuehne + nagel international ag hq,Kuehne + Nagel International AG headquarters,b0b16eac9249d9d415f6e3ee801cb7b9,,Person,Kuehne + Nagel International AG headquarters,,dgm_corp_hq,af59816c94ff41dfa404a257d86ad8fa,dgm_corp_hq__af59816c94ff41dfa404a257d86ad8fa
kumba iron ore hq,Kumba Iron Ore headquarters,07fd31bc69e3d43f04f15ee94bb64da2,,AAEntity,Kumba Iron Ore headquarters,,dgm_corp_hq,8b5bcd22074becd67d66486f8bdf2496,dgm_corp_hq__8b5bcd22074becd67d66486f8bdf2496
kunlun energy hq,KunLun Energy headquarters,e5b8d58e65f1a0c5e3d0fa1b7fb61169,,Keyphrase,KunLun Energy headquarters,,dgm_corp_hq,c3517ee62b2d04902e0de0788ceb1400,dgm_corp_hq__c3517ee62b2d04902e0de0788ceb1400
kunlun energy company hq,KunLun Energy Company headquarters,e5b8d58e65f1a0c5e3d0fa1b7fb61169,,Shipping,KunLun Energy Company headquarters,,dgm_corp_hq,19e0177ef901867bcdea451e12fa0f46,dgm_corp_hq__19e0177ef901867bcdea451e12fa0f46
kuraray hq,Kuraray Co. headquarters,67f1cde20b9fbe759a45d296cd1801b6,,LegislativeCommittee,Kuraray Co. headquarters,,dgm_corp_hq,0406faa0c61705b5f5608e8caa8ecd03,dgm_corp_hq__0406faa0c61705b5f5608e8caa8ecd03
kweichow moutai hq,Kweichow Moutai headquarters,e20c08350df3adc6bc093e328fa879eb,,IndustryTerm,Kweichow Moutai headquarters,,dgm_corp_hq,7bf26e594c2b62233b079bfb82b7aa88,dgm_corp_hq__7bf26e594c2b62233b079bfb82b7aa88
kyocera corporation hq,Kyocera Corporation headquarters,6cf8f8b6b15023e4d5a56e64608b9e81,,Shipping,Kyocera Corporation headquarters,,dgm_corp_hq,1dd2dca2f7f7c973be89fe5d8046b779,dgm_corp_hq__1dd2dca2f7f7c973be89fe5d8046b779
kyowa exeo corporation hq,Kyowa Exeo Corporation headquarters,b57ab809ba053e44621f7159228f0cb1,,Person,Kyowa Exeo Corporation headquarters,,dgm_corp_hq,060a1ea8e663a117e654ca1eb18ce8f3,dgm_corp_hq__060a1ea8e663a117e654ca1eb18ce8f3
kyushu electric power hq,Kyushu Electric Power headquarters,ffe0c692e60edef8d786e23037773e37,,AAEntity,Kyushu Electric Power headquarters,,dgm_corp_hq,11340c8f28edcb125b6551363168b05c,dgm_corp_hq__11340c8f28edcb125b6551363168b05c
l.d.c. s.a. hq,L.D.C. S.A. headquarters,b6a979753b4f65a44c67667a54f5c9aa,,AAEntity,L.D.C. S.A. headquarters,,dgm_corp_hq,f641d76451aeef02fb024948f396db55,dgm_corp_hq__f641d76451aeef02fb024948f396db55
l'oréal sa hq,L'Oréal SA headquarters,9f4fa5f10ba0b6fe6345edeabd5047dc,,Media,L'Oréal SA headquarters,,dgm_corp_hq,94e57842105d8b4c02f2d7cd0c039301,dgm_corp_hq__94e57842105d8b4c02f2d7cd0c039301
l3harris technologies hq,L3Harris Technologies headquarters,0cbc1ddc45aeb20fef919b6623d77cc8,,CompanyKeyword,L3Harris Technologies headquarters,,dgm_corp_hq,f38e8499d4aaa66a505f371d50f28127,dgm_corp_hq__f38e8499d4aaa66a505f371d50f28127
laboratory corporation of america holdings hq,Laboratory Corporation of America Holdings headquarters,6d07a7d61ef94a40f23858b883636998,,ForeignMinistry,Laboratory Corporation of America Holdings headquarters,,dgm_corp_hq,d6314ac0193fae5741798b287ba6aed4,dgm_corp_hq__d6314ac0193fae5741798b287ba6aed4
lafargeholcim hq,LafargeHolcim headquarters,26c73b1e8181f4edd26168de7803457c,,Consulates,LafargeHolcim headquarters,,dgm_corp_hq,ed1ded530aa7dea81069871911394cd2,dgm_corp_hq__ed1ded530aa7dea81069871911394cd2
lagardère sca hq,Lagardère SCA headquarters,1f1c604772f51548b81b4010c7263928,,ForeignMinistry,Lagardère SCA headquarters,,dgm_corp_hq,a76bc3b29e6bcb47b2eb2a1f6b2d803c,dgm_corp_hq__a76bc3b29e6bcb47b2eb2a1f6b2d803c
lam research corporation hq,Lam Research Corporation headquarters,4474f879c709bf0286e1d72e8935d93b,,Pipeline,Lam Research Corporation headquarters,,dgm_corp_hq,68835e707d419c23ceceed480ff5f64e,dgm_corp_hq__68835e707d419c23ceceed480ff5f64e
lame harbour hq,Lame Harbour headquarters,d0e524087ea0ec3a229573df109654a9,,CompanyKeyword,Lame Harbour headquarters,,dgm_corp_hq,473fc628ea1f6142ceb1527f3e9c001c,dgm_corp_hq__473fc628ea1f6142ceb1527f3e9c001c
lanxess hq,Lanxess headquarters,35584f98a325b37acbdfc7fd3973cd01,,News,Lanxess headquarters,,dgm_corp_hq,833744b88f9988a90b6128e790d40b3a,dgm_corp_hq__833744b88f9988a90b6128e790d40b3a
lao feng xiang hq,Lao Feng Xiang headquarters,ac198ae07044797abe2dd06994e57d92,,Media,Lao Feng Xiang headquarters,,dgm_corp_hq,b4653176d4d287a5ab7cc1ce8f55b4c0,dgm_corp_hq__b4653176d4d287a5ab7cc1ce8f55b4c0
larsen & toubro hq,Larsen & Toubro headquarters,c3b67fe2f6f249d34a1bc0bb8bcaaee0,,Media,Larsen & Toubro headquarters,,dgm_corp_hq,1c390f0547784bf1b5041f16e5ee5bf3,dgm_corp_hq__1c390f0547784bf1b5041f16e5ee5bf3
lear corporation hq,Lear Corporation headquarters,952f8646e4680896f666712981d99e90,,space,Lear Corporation headquarters,,dgm_corp_hq,a4b3060d8b2e972565c8650135befbe2,dgm_corp_hq__a4b3060d8b2e972565c8650135befbe2
legal & general group hq,Legal & General Group headquarters,5dc091ade6bbac55ebabf74c57f8b43d,,LegislativeCommittee,Legal & General Group headquarters,,dgm_corp_hq,ee3f0d8e49c1a65e667db7b0775ef521,dgm_corp_hq__ee3f0d8e49c1a65e667db7b0775ef521
legend holdings corporation hq,Legend Holdings Corporation headquarters,b13639e31e14d5cbe1eaeff7c213e017,,DiplomaticFacilities,Legend Holdings Corporation headquarters,,dgm_corp_hq,08d57405a4ea0b93f60740629c1a932b,dgm_corp_hq__08d57405a4ea0b93f60740629c1a932b
lendlease hq,Lendlease  headquarters,a34081804788e1b07351f774e176baed,,Media,Lendlease  headquarters,,dgm_corp_hq,9d764ed4ee3b6716c72de84b2d7a75f1,dgm_corp_hq__9d764ed4ee3b6716c72de84b2d7a75f1
lennar corporation hq,Lennar Corporation headquarters,9e990b0d6bef9628cfdc15fa9ac2fa67,,Pipeline,Lennar Corporation headquarters,,dgm_corp_hq,fdc9c51f677108ba2b32aa1ef4bcedf5,dgm_corp_hq__fdc9c51f677108ba2b32aa1ef4bcedf5
lenovo group hq,Lenovo Group headquarters,40e08cbd7e902b6e55a5e3739f8cdcbe,,CompanyKeyword,Lenovo Group headquarters,,dgm_corp_hq,8c94fd0477c48af2448cf30568b28e4e,dgm_corp_hq__8c94fd0477c48af2448cf30568b28e4e
lens technology hq,Lens Technology headquarters,36ef407f8dd1d33aeb3d947836688f93,,LegislativeCommittee,Lens Technology headquarters,,dgm_corp_hq,4845976f8dbb0c948714e29503ac7b89,dgm_corp_hq__4845976f8dbb0c948714e29503ac7b89
leonardo s.p.a. hq,Leonardo S.p.A. headquarters,bb1c0d6a2bd5cd7d2ea6270af13f9271,,Consulates,Leonardo S.p.A. headquarters,,dgm_corp_hq,4d3887fb99c29ffcd450e9980b29fbce,dgm_corp_hq__4d3887fb99c29ffcd450e9980b29fbce
lg chem hq,LG Chem headquarters,c6252a7b05f4974b6479d12a2780e88a,,Diplomat,LG Chem headquarters,,dgm_corp_hq,9736320459830a1f22849397b3b19555,dgm_corp_hq__9736320459830a1f22849397b3b19555
lg display hq,LG Display headquarters,917583f57afcd55d90d94fa8c6ab1ee1,,Keyphrase,LG Display headquarters,,dgm_corp_hq,415988a09e370a8992a98fde9a5e23ca,dgm_corp_hq__415988a09e370a8992a98fde9a5e23ca
lg electronics hq,LG Electronics headquarters,4d8e01406f37c5eba48d66a9d5aa6b79,,ForeignMinister,LG Electronics headquarters,,dgm_corp_hq,6c69d7d34d050ebdda1fbc1c48dd53da,dgm_corp_hq__6c69d7d34d050ebdda1fbc1c48dd53da
lg household & health care hq,LG Household & Health Care headquarters,38fb900ba6d3de53db2c4ce94982ce3f,,FTO,LG Household & Health Care headquarters,,dgm_corp_hq,2dcd070a4d65813df012f4122fa4aa33,dgm_corp_hq__2dcd070a4d65813df012f4122fa4aa33
lg innotek hq,LG Innotek headquarters,63e3d9b6d96e1ce2c8a33de0d698d78f,,CompanyKeyword,LG Innotek headquarters,,dgm_corp_hq,c040a39bc2a9abf77a3129f243858961,dgm_corp_hq__c040a39bc2a9abf77a3129f243858961
lg international hq,LG International headquarters,9c19be9aa59fffd29ffb794afda85a69,,CompanyKeyword,LG International headquarters,,dgm_corp_hq,9c5fc2ec7f5785c59a2dd227512ee2e0,dgm_corp_hq__9c5fc2ec7f5785c59a2dd227512ee2e0
lg international hq,LG International  headquarters,9c19be9aa59fffd29ffb794afda85a69,,IndustryTerm,LG International  headquarters,,dgm_corp_hq,a1d8633a77de94cd941c67f39ea65023,dgm_corp_hq__a1d8633a77de94cd941c67f39ea65023
lg uplus hq,LG Uplus headquarters,b9636e144d4d0a7d32c4de2088e84fac,,Legislator,LG Uplus headquarters,,dgm_corp_hq,58e0835111cdc9bfbfc80174974bcce6,dgm_corp_hq__58e0835111cdc9bfbfc80174974bcce6
lianyungang port group hq,Lianyungang Port Group headquarters,4df2f54abc004588417b28bda8bcdd39,,Person,Lianyungang Port Group headquarters,,dgm_corp_hq,25c67a73ee4f0de2bcc29921ca91889e,dgm_corp_hq__25c67a73ee4f0de2bcc29921ca91889e
liaoyu group hq,Liaoyu Group headquarters,13eff80dc1711fbcd07b049c6d370fb7,,AAEntity,Liaoyu Group headquarters,,dgm_corp_hq,7ccd50bcd50c79a81f90a82a9907ac7b,dgm_corp_hq__7ccd50bcd50c79a81f90a82a9907ac7b
life corporation hq,Life Corporation headquarters,cad77df5ffd7a4abffa8d48d9564262a,,News,Life Corporation headquarters,,dgm_corp_hq,7fd2ff0966ae4b4292d9dc46dcfc97af,dgm_corp_hq__7fd2ff0966ae4b4292d9dc46dcfc97af
lifecorporation hq,LIFECorporation headquarters,cad77df5ffd7a4abffa8d48d9564262a,,Refinery,LIFECorporation headquarters,,dgm_corp_hq,4c147c7fc22ec578a71ff17221492747,dgm_corp_hq__4c147c7fc22ec578a71ff17221492747
loln national corporation hq,Loln National Corporation headquarters,8f0b0014acf32d6ffcb122e9093b3b96,,Diplomat,Loln National Corporation headquarters,,dgm_corp_hq,d9395ea7de07092b43913131c883481e,dgm_corp_hq__d9395ea7de07092b43913131c883481e
linde plc hq,Linde headquarters,e3376e8d649198724ec2966d8d76c28a,,ForeignMinister,Linde headquarters,,dgm_corp_hq,e35f4576ebce4a50bf0ae80d214407db,dgm_corp_hq__e35f4576ebce4a50bf0ae80d214407db
linfox hq,Linfox headquarters,d0f4f5279432f99353268aecbf969f0a,,ForeignMinister,Linfox headquarters,,dgm_corp_hq,2d63965c0bfa3e6d9470bbdad4898147,dgm_corp_hq__2d63965c0bfa3e6d9470bbdad4898147
lite-on technology corporation hq,Lite-On Technology Corporation headquarters,6742a6692366fdd57ce1e2cb0f5a2e13,,Diplomat,Lite-On Technology Corporation headquarters,,dgm_corp_hq,4519732fcf396a97b62a4ad9de199fce,dgm_corp_hq__4519732fcf396a97b62a4ad9de199fce
lithia motors hq,Lithia Motors headquarters,f22c526ca22d8886fdaf7ed362457742,,FTO,Lithia Motors headquarters,,dgm_corp_hq,a03b64a13a6d0671e5a1e184d74f6408,dgm_corp_hq__a03b64a13a6d0671e5a1e184d74f6408
liuzhou iron & steel hq,Liuzhou Iron & Steel  headquarters,e5007aa91ecc06a210fbf52fc0131402,,DiplomaticFacilities,Liuzhou Iron & Steel  headquarters,,dgm_corp_hq,cf16eb0018d6a67a34fb351e3ca6ba9a,dgm_corp_hq__cf16eb0018d6a67a34fb351e3ca6ba9a
lkq corporation hq,LKQ Corporation headquarters,69821ae08ee87dea5ce4a27f621fe1bf,,CompanyKeyword,LKQ Corporation headquarters,,dgm_corp_hq,9f99c92593d2fbabe9dac107de8f250e,dgm_corp_hq__9f99c92593d2fbabe9dac107de8f250e
lloyds banking hq,Lloyds Banking headquarters,79e6bba4ae089d43b3e79429695de822,,Person,Lloyds Banking headquarters,,dgm_corp_hq,fe80b69a09c2b17815ccce4d8d560c21,dgm_corp_hq__fe80b69a09c2b17815ccce4d8d560c21
loblaw companies hq,Loblaw Companies headquarters,299de30d59d031d33b46c35c6e13fe2e,,Person,Loblaw Companies headquarters,,dgm_corp_hq,fc22c2991e93a469d9c84b3bd1e48615,dgm_corp_hq__fc22c2991e93a469d9c84b3bd1e48615
loews corporation hq,Loews Corporation headquarters,576b4b10ab246aae7dd8a3b930d5415d,,CompanyKeyword,Loews Corporation headquarters,,dgm_corp_hq,60a3ab383ffc1047fc49f22e0aee1951,dgm_corp_hq__60a3ab383ffc1047fc49f22e0aee1951
logan group hq,Logan Group headquarters,b6b5c7654928fc8e530fc22b8a6505d2,,CompanyKeyword,Logan Group headquarters,,dgm_corp_hq,aa751541dedb14aa20e16330e6166272,dgm_corp_hq__aa751541dedb14aa20e16330e6166272
longfor hq,Longfor headquarters,c871fa1c20c3d7c29a76fca92a531957,,AAEntity,Longfor headquarters,,dgm_corp_hq,19bca0cb3e2b9baa71c67fccdbab18c0,dgm_corp_hq__19bca0cb3e2b9baa71c67fccdbab18c0
longi green energy technology hq,LONGi Green Energy Technology headquarters,1126c743f8fd4e3f2a8f08d3a2563da7,,FTO,LONGi Green Energy Technology headquarters,,dgm_corp_hq,ebaf5a5f36ae4cb2c79f4ea7e9d47e7d,dgm_corp_hq__ebaf5a5f36ae4cb2c79f4ea7e9d47e7d
lotte chemical corporation hq,Lotte Chemical Corporation headquarters,f50ed3e80518ce52558e40707cb600e2,,Pipeline,Lotte Chemical Corporation headquarters,,dgm_corp_hq,2f291f7e66af0362d368952a796a6b7f,dgm_corp_hq__2f291f7e66af0362d368952a796a6b7f
lotte shopping co hq,Lotte Shopping Co headquarters,62bba09dedcca767d6a584b0d9a94be4,,ForeignMinister,Lotte Shopping Co headquarters,,dgm_corp_hq,f22138ed514da63b01a055d541296b99,dgm_corp_hq__f22138ed514da63b01a055d541296b99
lpl financial holdings hq,LPL Financial Holdings  headquarters,845fec05d26b9baf0262dc0f3562f9ae,,Legislator,LPL Financial Holdings  headquarters,,dgm_corp_hq,3a42ada8e58023f1c04113d886c30fab,dgm_corp_hq__3a42ada8e58023f1c04113d886c30fab
lufhtansa hq,Lufhtansa headquarters,a6bfcd544a8d8d5c05247eaa0a5ddfbd,,Legislator,Lufhtansa headquarters,,dgm_corp_hq,b05d433d7afebb39788a3b15f1232a14,dgm_corp_hq__b05d433d7afebb39788a3b15f1232a14
lumen technologies hq,Lumen Technologies headquarters,86732cbedfb7f981ebd821ced8c67077,,Shipping,Lumen Technologies headquarters,,dgm_corp_hq,0210e14d7ac21d6fd38651af78378a22,dgm_corp_hq__0210e14d7ac21d6fd38651af78378a22
luxshare precision industry hq,Luxshare Precision Industry headquarters,0709ff50c65d5830478f58645b187f01,,News,Luxshare Precision Industry headquarters,,dgm_corp_hq,da3998d8729e65c825af38fec736a43e,dgm_corp_hq__da3998d8729e65c825af38fec736a43e
lynden orporated hq,Lynden orporated headquarters,975c495124a26c9cac54a0267229c981,,space,Lynden orporated headquarters,,dgm_corp_hq,e1c9262d8794916cbec12f0064d4be54,dgm_corp_hq__e1c9262d8794916cbec12f0064d4be54
lyondellbasell industries hq,LyondellBasell Industries headquarters,96bb1d523918211afb99ca3281e5eeb9,,Consulates,LyondellBasell Industries headquarters,,dgm_corp_hq,1bdac7f0abadcb71c95abdc8950121f1,dgm_corp_hq__1bdac7f0abadcb71c95abdc8950121f1
m&t bank hq,M&T Bank headquarters,705544165093d73437d78b9359edef70,,News,M&T Bank headquarters,,dgm_corp_hq,7afeaf241dbf2c6876604ed473dbc9fe,dgm_corp_hq__7afeaf241dbf2c6876604ed473dbc9fe
maanshan iron & steel company hq,Maanshan Iron & Steel Company headquarters,5c90e836ef6d9d757f02aa3d0dc21e74,,Refinery,Maanshan Iron & Steel Company headquarters,,dgm_corp_hq,e8e25baaae2069a1f623cb0692e9ade7,dgm_corp_hq__e8e25baaae2069a1f623cb0692e9ade7
macnica fuji electronics hq,Macnica Fuji Electronics headquarters,e9f6441daafef077809a98d222dfa099,,Pipeline,Macnica Fuji Electronics headquarters,,dgm_corp_hq,0ae984836c32f3399c897aa887a89117,dgm_corp_hq__0ae984836c32f3399c897aa887a89117
macronix hq,Macronix headquarters,00b68c9a5baa2db5b4c2cd05560dad1a,,Pipeline,Macronix headquarters,,dgm_corp_hq,d1e1c1ba5f2aaaac836d3449e1e4a6cb,dgm_corp_hq__d1e1c1ba5f2aaaac836d3449e1e4a6cb
macy's hq,Macy's headquarters,26c9e3a39545878fac13f5c1a3daa3d0,,News,Macy's headquarters,,dgm_corp_hq,f268795f186157e59e398adf377d3f80,dgm_corp_hq__f268795f186157e59e398adf377d3f80
maeda corporation hq,Maeda Corporation headquarters,f5ba70abbf9fdb93cfa80048d3d4b316,,DiplomaticFacilities,Maeda Corporation headquarters,,dgm_corp_hq,f72b70dc007c151ec0cdc6656c744782,dgm_corp_hq__f72b70dc007c151ec0cdc6656c744782
