handle,caption_name,location_lower,include_groups,entity_type,location,lat,long,exclude_groups,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ewnewsbahamas,Bahamian news outlet Eyewitness News Bahamas,bahamas,agriculture minister;agriculture ministry,hnmn,Bahamas,25.03428,-77.39628,,,Hnmn,Bahamian news outlet Eyewitness News Bahamas,,dgm_agr_mentioner_entities,07108e011d6df5938b5c160a64eacb17,dgm_agr_mentioner_entities__07108e011d6df5938b5c160a64eacb17
ournewsrev,Bahamian news outlet OURnews Bahamas,bahamas,agriculture minister;agriculture ministry,hnmn,Bahamas,25.03428,-77.39628,,,Hnmn,Bahamian news outlet OURnews Bahamas,,dgm_agr_mentioner_entities,986511f7f4cc16f569c00e273516e736,dgm_agr_mentioner_entities__986511f7f4cc16f569c00e273516e736
tribune242,Bahamian news outlet The Tribune,bahamas,agriculture minister;agriculture ministry,hnmn,Bahamas,25.03428,-77.39628,,,Hnmn,Bahamian news outlet The Tribune,,dgm_agr_mentioner_entities,63b9770d10ce026663a332af8a5e29d9,dgm_agr_mentioner_entities__63b9770d10ce026663a332af8a5e29d9
aak_news,Bahraini news outlet Akhbar Al Khaleej,bahrain,agriculture minister;agriculture ministry,hnmn,Bahrain,26.0667,50.5577,,,Hnmn,Bahraini news outlet Akhbar Al Khaleej,,dgm_agr_mentioner_entities,d3f8e30257d6e0e4a33f573c2bc34dca,dgm_agr_mentioner_entities__d3f8e30257d6e0e4a33f573c2bc34dca
alainbrk,Bahraini news outlet Al-Ain,bahrain,agriculture minister;agriculture ministry,hnmn,Bahrain,26.0667,50.5577,,,Hnmn,Bahraini news outlet Al-Ain,,dgm_agr_mentioner_entities,de9bd7ee927387fdc018836c1b1c890b,dgm_agr_mentioner_entities__de9bd7ee927387fdc018836c1b1c890b
alayam,Bahraini news outlet Al-Ayam,bahrain,agriculture minister;agriculture ministry,hnmn,Bahrain,26.0667,50.5577,,,Hnmn,Bahraini news outlet Al-Ayam,,dgm_agr_mentioner_entities,6a33ec66ccc108531c015c4298fcea1c,dgm_agr_mentioner_entities__6a33ec66ccc108531c015c4298fcea1c
alwatan_live,Bahraini news outlet Al-Watan,bahrain,agriculture minister;agriculture ministry,hnmn,Bahrain,26.0667,50.5577,,,Hnmn,Bahraini news outlet Al-Watan,,dgm_agr_mentioner_entities,8aec8175fab4107ece186898c8f560d5,dgm_agr_mentioner_entities__8aec8175fab4107ece186898c8f560d5
bah_news,Bahraini news outlet Bahnews,bahrain,agriculture minister;agriculture ministry,hnmn,Bahrain,26.0667,50.5577,,,Hnmn,Bahraini news outlet Bahnews,,dgm_agr_mentioner_entities,33e3c32badf56c69b1240a96981db2f1,dgm_agr_mentioner_entities__33e3c32badf56c69b1240a96981db2f1
bdnews24com,Bangladeshi news outlet bdnews24,bangladesh,agriculture minister;agriculture ministry,hnmn,Bangladesh,23.684994,90.356331,,,Hnmn,Bangladeshi news outlet bdnews24,,dgm_agr_mentioner_entities,86a28fa194614555cb74a1d847afae60,dgm_agr_mentioner_entities__86a28fa194614555cb74a1d847afae60
dhakatribune,Bangladeshi news outlet Dhaka Tribune,bangladesh,agriculture minister;agriculture ministry,hnmn,Bangladesh,23.684994,90.356331,,,Hnmn,Bangladeshi news outlet Dhaka Tribune,,dgm_agr_mentioner_entities,1db041f59edaf83b49a7ed0332e72076,dgm_agr_mentioner_entities__1db041f59edaf83b49a7ed0332e72076
independent24tv,Bangladeshi news outlet Independent Television,bangladesh,agriculture minister;agriculture ministry,hnmn,Bangladesh,23.684994,90.356331,,,Hnmn,Bangladeshi news outlet Independent Television,,dgm_agr_mentioner_entities,aaabda728ed4d7269899f0d577495cb6,dgm_agr_mentioner_entities__aaabda728ed4d7269899f0d577495cb6
newagebdcom,Bangladeshi news outlet New Age,bangladesh,agriculture minister;agriculture ministry,hnmn,Bangladesh,23.684994,90.356331,,,Hnmn,Bangladeshi news outlet New Age,,dgm_agr_mentioner_entities,9e87ba8fe723c10e147b063a988043a9,dgm_agr_mentioner_entities__9e87ba8fe723c10e147b063a988043a9
dailystarnews,Bangladeshi news outlet The Daily Star,bangladesh,agriculture minister;agriculture ministry,hnmn,Bangladesh,23.684994,90.356331,,,Hnmn,Bangladeshi news outlet The Daily Star,,dgm_agr_mentioner_entities,fda199e95f090c3a189628cc49eb3f96,dgm_agr_mentioner_entities__fda199e95f090c3a189628cc49eb3f96
barbadostoday,Barbadian news outlet Barbados Today,barbados,agriculture minister;agriculture ministry,hnmn,Barbados,13.193887,-59.543198,,,Hnmn,Barbadian news outlet Barbados Today,,dgm_agr_mentioner_entities,3afc4e89c88de32e169c94e61f82a1d4,dgm_agr_mentioner_entities__3afc4e89c88de32e169c94e61f82a1d4
cbcbarbados,Barbadian news outlet Caribbean Broadcasting Corporation Barbados,barbados,agriculture minister;agriculture ministry,hnmn,Barbados,13.193887,-59.543198,,,Hnmn,Barbadian news outlet Caribbean Broadcasting Corporation Barbados,,dgm_agr_mentioner_entities,419b41fe7fedfbde0ce66d8504545cc8,dgm_agr_mentioner_entities__419b41fe7fedfbde0ce66d8504545cc8
kevzpolitics,Barbadian news outlet Kevz Politics,barbados,agriculture minister;agriculture ministry,hnmn,Barbados,13.193887,-59.543198,,,Hnmn,Barbadian news outlet Kevz Politics,,dgm_agr_mentioner_entities,768425be09bfb00f88793d9d763fab62,dgm_agr_mentioner_entities__768425be09bfb00f88793d9d763fab62
nationbarbados,Barbadian news outlet The Nation Barbados,barbados,agriculture minister;agriculture ministry,hnmn,Barbados,13.193887,-59.543198,,,Hnmn,Barbadian news outlet The Nation Barbados,,dgm_agr_mentioner_entities,6bcff4e80fa3a2739379024b7bebd52f,dgm_agr_mentioner_entities__6bcff4e80fa3a2739379024b7bebd52f
belsat_tv,Belarusian news outlet Belsat TV,belarus,agriculture minister;agriculture ministry,hnmn,Belarus,53.709807,27.953389,,,Hnmn,Belarusian news outlet Belsat TV,,dgm_agr_mentioner_entities,ce07a1e4f3bcd3b11c0a1202b87711e5,dgm_agr_mentioner_entities__ce07a1e4f3bcd3b11c0a1202b87711e5
belteanews,Belarusian news outlet Beltea News,belarus,agriculture minister;agriculture ministry,hnmn,Belarus,53.709807,27.953389,,,Hnmn,Belarusian news outlet Beltea News,,dgm_agr_mentioner_entities,b387700ca1731b70261af9cf4fb57a96,dgm_agr_mentioner_entities__b387700ca1731b70261af9cf4fb57a96
by_interfax,Belarusian news outlet Interfax West,belarus,agriculture minister;agriculture ministry,hnmn,Belarus,53.709807,27.953389,,,Hnmn,Belarusian news outlet Interfax West,,dgm_agr_mentioner_entities,693a28d0ce5a72b6be046ef4202c2217,dgm_agr_mentioner_entities__693a28d0ce5a72b6be046ef4202c2217
tutby,Belarusian news outlet TUT.BY news,belarus,agriculture minister;agriculture ministry,hnmn,Belarus,53.709807,27.953389,,,Hnmn,Belarusian news outlet TUT.BY news,,dgm_agr_mentioner_entities,a8553f2a317c0ec31865407914d67d30,dgm_agr_mentioner_entities__a8553f2a317c0ec31865407914d67d30
destandaard,Belgian news outlet De Standaard,belgium,agriculture minister;agriculture ministry,hnmn,Belgium,50.503887,4.469936,,,Hnmn,Belgian news outlet De Standaard,,dgm_agr_mentioner_entities,94f96f587042557d0fafb454df79e0c1,dgm_agr_mentioner_entities__94f96f587042557d0fafb454df79e0c1
nieuwsblad_be,Belgian news outlet Het Nieuwsblad,belgium,agriculture minister;agriculture ministry,hnmn,Belgium,50.503887,4.469936,,,Hnmn,Belgian news outlet Het Nieuwsblad,,dgm_agr_mentioner_entities,7f5733009297578dd1b11ce2fef721ce,dgm_agr_mentioner_entities__7f5733009297578dd1b11ce2fef721ce
hln_be,Belgian news outlet HLN,belgium,agriculture minister;agriculture ministry,hnmn,Belgium,50.503887,4.469936,,,Hnmn,Belgian news outlet HLN,,dgm_agr_mentioner_entities,dcfae9d2d40deb4865da762acef4df03,dgm_agr_mentioner_entities__dcfae9d2d40deb4865da762acef4df03
lesoir,Belgian news outlet Le Soir,belgium,agriculture minister;agriculture ministry,hnmn,Belgium,50.503887,4.469936,,,Hnmn,Belgian news outlet Le Soir,,dgm_agr_mentioner_entities,93793d02560a51961c250721e2c1fc13,dgm_agr_mentioner_entities__93793d02560a51961c250721e2c1fc13
vrtnws,Belgian news outlet VRT NWS,belgium,agriculture minister;agriculture ministry,hnmn,Belgium,50.503887,4.469936,,,Hnmn,Belgian news outlet VRT NWS,,dgm_agr_mentioner_entities,f8f9126ae645a1b41227a21765cc8c8a,dgm_agr_mentioner_entities__f8f9126ae645a1b41227a21765cc8c8a
belizemedia,Belizean news outlet Breaking Belize News,belize,agriculture minister;agriculture ministry,hnmn,Belize,17.189877,-88.49765,,,Hnmn,Belizean news outlet Breaking Belize News,,dgm_agr_mentioner_entities,e07ce9c7947f7eac827c1da9b9d30b71,dgm_agr_mentioner_entities__e07ce9c7947f7eac827c1da9b9d30b71
lovefmbz,Belizean news outlet Love FM Belize,belize,agriculture minister;agriculture ministry,hnmn,Belize,17.189877,-88.49765,,,Hnmn,Belizean news outlet Love FM Belize,,dgm_agr_mentioner_entities,7b7cbf0fd39772320d8656761f270a68,dgm_agr_mentioner_entities__7b7cbf0fd39772320d8656761f270a68
24haubenin,Beninois news outlet 24 Heures au Benin,benin,agriculture minister;agriculture ministry,hnmn,Benin,9.30769,2.315834,,,Hnmn,Beninois news outlet 24 Heures au Benin,,dgm_agr_mentioner_entities,a134f4ab11736a0d7797390bdd2e4789,dgm_agr_mentioner_entities__a134f4ab11736a0d7797390bdd2e4789
abpbj,Beninois news outlet Agence Bénin-Presse,benin,agriculture minister;agriculture ministry,hnmn,Benin,9.30769,2.315834,,,Hnmn,Beninois news outlet Agence Bénin-Presse,,dgm_agr_mentioner_entities,bc041f7b9bcfb0d15438a210e902d089,dgm_agr_mentioner_entities__bc041f7b9bcfb0d15438a210e902d089
beninwebtv,Beninois news outlet Benin Web Tv,benin,agriculture minister;agriculture ministry,hnmn,Benin,9.30769,2.315834,,,Hnmn,Beninois news outlet Benin Web Tv,,dgm_agr_mentioner_entities,095d60298228ff067831b3318bca65d8,dgm_agr_mentioner_entities__095d60298228ff067831b3318bca65d8
lntribune,Beninois news outlet La Nouvelle Tribune,benin,agriculture minister;agriculture ministry,hnmn,Benin,9.30769,2.315834,,,Hnmn,Beninois news outlet La Nouvelle Tribune,,dgm_agr_mentioner_entities,4a8201fb0a12e05ff509b2c445526889,dgm_agr_mentioner_entities__4a8201fb0a12e05ff509b2c445526889
ortb_info,Beninois news outlet Office de Radiodiffusion et Télévision du Bénin,benin,agriculture minister;agriculture ministry,hnmn,Benin,9.30769,2.315834,,,Hnmn,Beninois news outlet Office de Radiodiffusion et Télévision du Bénin,,dgm_agr_mentioner_entities,df69cbb1cd568c37cd83af48c49c8675,dgm_agr_mentioner_entities__df69cbb1cd568c37cd83af48c49c8675
bernewsdotcom,Bermudan news outlet Bernews,bermuda,agriculture minister;agriculture ministry,hnmn,Bermuda,32.3078,-64.7505,,,Hnmn,Bermudan news outlet Bernews,,dgm_agr_mentioner_entities,f3498b32612c56c86e8761e993a187d7,dgm_agr_mentioner_entities__f3498b32612c56c86e8761e993a187d7
zbmnews9,Bermudan news outlet The Bermuda Broadcasting Company,bermuda,agriculture minister;agriculture ministry,hnmn,Bermuda,32.3078,-64.7505,,,Hnmn,Bermudan news outlet The Bermuda Broadcasting Company,,dgm_agr_mentioner_entities,12f23b4b539b0cf7bf005573b67f1521,dgm_agr_mentioner_entities__12f23b4b539b0cf7bf005573b67f1521
theroyalgazette,Bermudan news outlet The Royal Gazette,bermuda,agriculture minister;agriculture ministry,hnmn,Bermuda,32.3078,-64.7505,,,Hnmn,Bermudan news outlet The Royal Gazette,,dgm_agr_mentioner_entities,a2bf1c0b9d6cbda280332c7c6eb5d85d,dgm_agr_mentioner_entities__a2bf1c0b9d6cbda280332c7c6eb5d85d
bbsbhutan,Bhutanese news outlet Bhutan Broadcasting,bhutan,agriculture minister;agriculture ministry,hnmn,Bhutan,27.514162,90.433601,,,Hnmn,Bhutanese news outlet Bhutan Broadcasting,,dgm_agr_mentioner_entities,ff111790d1dd324cc29f3d8e9e957f44,dgm_agr_mentioner_entities__ff111790d1dd324cc29f3d8e9e957f44
bhutant,Bhutanese news outlet Bhutan Times,bhutan,agriculture minister;agriculture ministry,hnmn,Bhutan,27.514162,90.433601,,,Hnmn,Bhutanese news outlet Bhutan Times,,dgm_agr_mentioner_entities,0969145229abbdef87e9939707844e45,dgm_agr_mentioner_entities__0969145229abbdef87e9939707844e45
thebhutanese,Bhutanese news outlet The Bhutanese,bhutan,agriculture minister;agriculture ministry,hnmn,Bhutan,27.514162,90.433601,,,Hnmn,Bhutanese news outlet The Bhutanese,,dgm_agr_mentioner_entities,1c6e41e9ed70c72849c620d2092ca8ac,dgm_agr_mentioner_entities__1c6e41e9ed70c72849c620d2092ca8ac
canal_boliviatv,Bolivian news outlet Bolivia TV,bolivia,agriculture minister;agriculture ministry,hnmn,Bolivia,-16.290154,-63.588653,,,Hnmn,Bolivian news outlet Bolivia TV,,dgm_agr_mentioner_entities,989bade65d55b9916ecc74a1d303715e,dgm_agr_mentioner_entities__989bade65d55b9916ecc74a1d303715e
grupoeldeber,Bolivian news outlet El Deber,bolivia,agriculture minister;agriculture ministry,hnmn,Bolivia,-16.290154,-63.588653,,,Hnmn,Bolivian news outlet El Deber,,dgm_agr_mentioner_entities,cdded4b7633c6ba615e1c8b100be7d6b,dgm_agr_mentioner_entities__cdded4b7633c6ba615e1c8b100be7d6b
eldiario_net,Bolivian news outlet El Diario de Bolivia,bolivia,agriculture minister;agriculture ministry,hnmn,Bolivia,-16.290154,-63.588653,,,Hnmn,Bolivian news outlet El Diario de Bolivia,,dgm_agr_mentioner_entities,046ef8ca2ab699887f546fc1b6e6a685,dgm_agr_mentioner_entities__046ef8ca2ab699887f546fc1b6e6a685
larazon_bolivia,Bolivian news outlet La Razon Bolivia,bolivia,agriculture minister;agriculture ministry,hnmn,Bolivia,-16.290154,-63.588653,,,Hnmn,Bolivian news outlet La Razon Bolivia,,dgm_agr_mentioner_entities,7d29fe82f453d4f687fc75d5a1ca2795,dgm_agr_mentioner_entities__7d29fe82f453d4f687fc75d5a1ca2795
lostiemposbol,Bolivian news outlet Los Tiempos,bolivia,agriculture minister;agriculture ministry,hnmn,Bolivia,-16.290154,-63.588653,,,Hnmn,Bolivian news outlet Los Tiempos,,dgm_agr_mentioner_entities,c77b20a8b2bd505e6ce54caba2fab124,dgm_agr_mentioner_entities__c77b20a8b2bd505e6ce54caba2fab124
rsbijeljina,Bosnian news outlet Bijeljina,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,,Hnmn,Bosnian news outlet Bijeljina,,dgm_agr_mentioner_entities,24d043c2e8d78a395651bc4c4b49e649,dgm_agr_mentioner_entities__24d043c2e8d78a395651bc4c4b49e649
glassrpske,Bosnian news outlet Glas Srpske,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,,Hnmn,Bosnian news outlet Glas Srpske,,dgm_agr_mentioner_entities,ca095f87d2b30900ca075fef1dd26370,dgm_agr_mentioner_entities__ca095f87d2b30900ca075fef1dd26370
mediaservis1,Bosnian news outlet Media Servis,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,,Hnmn,Bosnian news outlet Media Servis,,dgm_agr_mentioner_entities,872d8fbe5541f40a658b5b4e71c8230f,dgm_agr_mentioner_entities__872d8fbe5541f40a658b5b4e71c8230f
rtvbn1,Bosnian news outlet RTV BN,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,,Hnmn,Bosnian news outlet RTV BN,,dgm_agr_mentioner_entities,e881aaf4ae2a82f0502bb551a48f4c4b,dgm_agr_mentioner_entities__e881aaf4ae2a82f0502bb551a48f4c4b
srpska_info,Bosnian news outlet Srpskainfo,bosnia and herzegovina,agriculture minister;agriculture ministry,hnmn,Bosnia and Herzegovina,43.915886,17.679076,,,Hnmn,Bosnian news outlet Srpskainfo,,dgm_agr_mentioner_entities,4ff05d94154ab2e0ead56f1b9587f233,dgm_agr_mentioner_entities__4ff05d94154ab2e0ead56f1b9587f233
dumafmradio,Botswanan news outlet Duma FM,botswana,agriculture minister;agriculture ministry,hnmn,Botswana,-22.328474,24.684866,,,Hnmn,Botswanan news outlet Duma FM,,dgm_agr_mentioner_entities,1e57f66c8fbb6e1769b4c61dd987fcfe,dgm_agr_mentioner_entities__1e57f66c8fbb6e1769b4c61dd987fcfe
mmegionline,Botswanan news outlet Mmegi,botswana,agriculture minister;agriculture ministry,hnmn,Botswana,-22.328474,24.684866,,,Hnmn,Botswanan news outlet Mmegi,,dgm_agr_mentioner_entities,f6861261b7308523765c70fbc269c925,dgm_agr_mentioner_entities__f6861261b7308523765c70fbc269c925
gazettebw,Botswanan news outlet The Botswana Gazette,botswana,agriculture minister;agriculture ministry,hnmn,Botswana,-22.328474,24.684866,,,Hnmn,Botswanan news outlet The Botswana Gazette,,dgm_agr_mentioner_entities,9f44ebb6f94ffdceafabd617d96f08cf,dgm_agr_mentioner_entities__9f44ebb6f94ffdceafabd617d96f08cf
agenciabrasil,Brazilian news outlet Agencia Brasil,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,,Hnmn,Brazilian news outlet Agencia Brasil,,dgm_agr_mentioner_entities,9d17ceee2f8ae00684ee53a85c587eda,dgm_agr_mentioner_entities__9d17ceee2f8ae00684ee53a85c587eda
estadao,Brazilian news outlet Estadão,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,,Hnmn,Brazilian news outlet Estadão,,dgm_agr_mentioner_entities,9cbc11341c20c0b88b5933c5eb9a62f4,dgm_agr_mentioner_entities__9cbc11341c20c0b88b5933c5eb9a62f4
folha,Brazilian news outlet Folha de S.Paulo,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,,Hnmn,Brazilian news outlet Folha de S.Paulo,,dgm_agr_mentioner_entities,3f4b61dd7881c796d103d289c1457b31,dgm_agr_mentioner_entities__3f4b61dd7881c796d103d289c1457b31
jornaloglobo,Brazilian news outlet Jornal O Globo,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,,Hnmn,Brazilian news outlet Jornal O Globo,,dgm_agr_mentioner_entities,762ff4e68befa39b4f3912ee1aa84eef,dgm_agr_mentioner_entities__762ff4e68befa39b4f3912ee1aa84eef
uol,Brazilian news outlet UOL,brazil,agriculture minister;agriculture ministry,hnmn,Brazil,-14.235004,-51.92528,,,Hnmn,Brazilian news outlet UOL,,dgm_agr_mentioner_entities,beb8941351a2b91d1419a1f28878c2e9,dgm_agr_mentioner_entities__beb8941351a2b91d1419a1f28878c2e9
284bvi,British Virgin Island news outlet 284Media,british virgin islands,agriculture minister;agriculture ministry,hnmn,British Virgin Islands,18.420695,-64.639968,,,Hnmn,British Virgin Island news outlet 284Media,,dgm_agr_mentioner_entities,010e1e2b6d1ce55b34b8d1080e2f780a,dgm_agr_mentioner_entities__010e1e2b6d1ce55b34b8d1080e2f780a
bviplatinum,British Virgin Island news outlet BVI Platinum News,british virgin islands,agriculture minister;agriculture ministry,hnmn,British Virgin Islands,18.420695,-64.639968,,,Hnmn,British Virgin Island news outlet BVI Platinum News,,dgm_agr_mentioner_entities,c4b33b94b3b897332b5c9e251a361e20,dgm_agr_mentioner_entities__c4b33b94b3b897332b5c9e251a361e20
bvibeacon,British Virgin Island news outlet The BVI Beacon,british virgin islands,agriculture minister;agriculture ministry,hnmn,British Virgin Islands,18.420695,-64.639968,,,Hnmn,British Virgin Island news outlet The BVI Beacon,,dgm_agr_mentioner_entities,1bef8de7737c964fd130ca50945ff339,dgm_agr_mentioner_entities__1bef8de7737c964fd130ca50945ff339
borneo_bulletin,Brunei news outlet Borneo Bulletin,brunei darussalam,agriculture minister;agriculture ministry,hnmn,Brunei Darussalam,4.535277,114.727669,,,Hnmn,Brunei news outlet Borneo Bulletin,,dgm_agr_mentioner_entities,950f0c8c217aabb5a060a930ab4f1885,dgm_agr_mentioner_entities__950f0c8c217aabb5a060a930ab4f1885
brudirectcom,Brunei news outlet BruDirect,brunei darussalam,agriculture minister;agriculture ministry,hnmn,Brunei Darussalam,4.535277,114.727669,,,Hnmn,Brunei news outlet BruDirect,,dgm_agr_mentioner_entities,29d9552fbad38d480504adf53345983c,dgm_agr_mentioner_entities__29d9552fbad38d480504adf53345983c
