keyword,caption_name,location,topic_id,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
beidou dw 39,Beidou DW 39 navigation/global positioning satellite,a1433,188261,,Diplomat,Beidou DW 39 navigation/global positioning satellite,,dgm_space,a3373c6337dc1040084800ddbe782a83,dgm_space__5b64ec1ceed4df67cbc3e2b25750adfe
beidou dw 40,Beidou DW 40 navigation/global positioning satellite,a1433,188261,,Keyphrase,Beidou DW 40 navigation/global positioning satellite,,dgm_space,ec4438bb7187eb499f649d1287027232,dgm_space__af44f5123c948915a9b57b75ba6d8312
beidou dw 41,Beidou DW 41 navigation/global positioning satellite,a1433,188261,,Diplomat,Beidou DW 41 navigation/global positioning satellite,,dgm_space,f6e0c15e743e8acd33940947e9866fc9,dgm_space__d29cb272209479998f49041775856d99
beidou dw 42,Beidou DW 42 navigation/global positioning satellite,a1433,188261,,space,Beidou DW 42 navigation/global positioning satellite,,dgm_space,a989bd71213f1c1f80078545cf0e3e1f,dgm_space__2281fb7400886174a3c2386ceaf761e6
beidou dw 43,Beidou DW 43 navigation/global positioning satellite,a1433,188261,,Consulates,Beidou DW 43 navigation/global positioning satellite,,dgm_space,733aca6f887ad250c3c7200e0e1901f8,dgm_space__7e393ab31bfa8952544fd100dbfbafba
beidou dw 44,Beidou DW 44 navigation/global positioning satellite,a1433,188261,,ForeignMinistry,Beidou DW 44 navigation/global positioning satellite,,dgm_space,a164a7975990d438d76f9afcd51f5979,dgm_space__190cf1c529a8dbc1277ec2ff914b9bd4
beidou dw 45,Beidou DW 45 navigation/global positioning satellite,a1433,188261,,Refinery,Beidou DW 45 navigation/global positioning satellite,,dgm_space,e7df768d94f1e29dc4c971aea962be73,dgm_space__b08d8ffa21898c38a428891539478a4d
beidou dw 46,Beidou DW 46 navigation/global positioning satellite,a1433,188261,,Keyphrase,Beidou DW 46 navigation/global positioning satellite,,dgm_space,41d231e9c214f90f9de2a62c73b24c26,dgm_space__453d0e809e8aa698ab17e702cc2d1d62
beidou 3 igso-3,Beidou 3 IGSO-3 navigation/global positioning satellite,a1433,188261,,Consulates,Beidou 3 IGSO-3 navigation/global positioning satellite,,dgm_space,fcf75c648b320251e7362e1c1ab49888,dgm_space__b4b42477079d41de43040c3b8316d2f6
beidou dw 50,Beidou DW 50 navigation/global positioning satellite,a1433,188261,,DiplomaticFacilities,Beidou DW 50 navigation/global positioning satellite,,dgm_space,414bf5ec1175cb14b83700bbc9f8efe9,dgm_space__4145a8b8245ec079d72e5d968735b7ca
beidou dw 51,Beidou DW 51 navigation/global positioning satellite,a1433,188261,,ForeignMinistry,Beidou DW 51 navigation/global positioning satellite,,dgm_space,103026cbcf0ebb17340d6ef350cfe2a1,dgm_space__02305b49df2c49abfe7821db9408a3f6
beidou dw 52,Beidou DW 52 navigation/global positioning satellite,a1433,188261,,Refinery,Beidou DW 52 navigation/global positioning satellite,,dgm_space,beed71825855133a73d866a1b7a85830,dgm_space__e9663fee0e295a9b2452e39c517d20a0
beidou dw 53,Beidou DW 53 navigation/global positioning satellite,a1433,188261,,ForeignMinister,Beidou DW 53 navigation/global positioning satellite,,dgm_space,8bed4d5c184af7ddec6a1874ec964aaa,dgm_space__5c859ae5d7ecb81a241b8f3febcd0058
beidou dw 55,Beidou DW 55 navigation/global positioning satellite,a1433,188261,,CompanyKeyword,Beidou DW 55 navigation/global positioning satellite,,dgm_space,d84e28c5dc1dbf7eacc6921c21932eef,dgm_space__d92d78a3ae30be072612158590b9508e
beidou g3,Beidou G3 navigation/global positioning satellite,a1433,188261,,AAEntity,Beidou G3 navigation/global positioning satellite,,dgm_space,6c3ae0175a56f9f418cea7ba5cf27e6d,dgm_space__f7e066c3fdd44e983743bb79030478c4
beidou g4,Beidou G4 navigation/global positioning satellite,a1433,188261,,ForeignMinister,Beidou G4 navigation/global positioning satellite,,dgm_space,5e4e44c6efa4bdf14e05f837f54eb677,dgm_space__07e5846bbbee7cb2dbfc3cb3bc9173d8
beidou g5,Beidou G5 navigation/global positioning satellite,a1433,188261,,Wells,Beidou G5 navigation/global positioning satellite,,dgm_space,2a4124aebcc0bde17037f85257bf33a0,dgm_space__6016d6da32958331cd2a81a1bde5eb43
beidou igso-1,Beidou IGSO-1 navigation/global positioning satellite,a1433,188261,,Media,Beidou IGSO-1 navigation/global positioning satellite,,dgm_space,a45048d94b604d8970a716a2eb9a18b3,dgm_space__5f585577eb54a0f6456f05f6e191f4f0
beidou igso-2,Beidou IGSO-2 navigation/global positioning satellite,a1433,188261,,Pipeline,Beidou IGSO-2 navigation/global positioning satellite,,dgm_space,2e8c596596dbeae3291eabdf335bf4c6,dgm_space__f1489b0813aee151808668b520220a74
beidou igso-3,Beidou IGSO-3 navigation/global positioning satellite,a1433,188261,,Organization,Beidou IGSO-3 navigation/global positioning satellite,,dgm_space,080929e8190bb0d1f5471cdefd129aea,dgm_space__6f52071ae4af842742de578ff9a6f26c
beidou igso-4,Beidou IGSO-4 navigation/global positioning satellite,a1433,188261,,Consulates,Beidou IGSO-4 navigation/global positioning satellite,,dgm_space,782b4a8ea1a671a576b310f504f83d1f,dgm_space__05a6598837cc09c1400102866a8097a4
beidou igso-5,Beidou IGSO-5 navigation/global positioning satellite,a1433,188261,,CompanyKeyword,Beidou IGSO-5 navigation/global positioning satellite,,dgm_space,324fbf012255f2203e1f2de7f198154c,dgm_space__f637445394a394d9911945f57286b633
beijingalaxy-1,BeijinGalaxy-1 earth observation satellite,a1433,188261,,ForeignMinister,BeijinGalaxy-1 earth observation satellite,,dgm_space,21e1a9b2fa0008e14764597f4ff8a654,dgm_space__bf95b5df3c3b51c747c7ffea3026fafb
bufeng-1a,Bufeng-1A earth observation satellite,a1433,188261,,IndustryTerm,Bufeng-1A earth observation satellite,,dgm_space,e295f651f07041d69902de8a7c0cea16,dgm_space__882abb60ffe94ebbb79b82b9d6f3896a
bufeng-1b,Bufeng-1B earth observation satellite,a1433,188261,,Keyphrase,Bufeng-1B earth observation satellite,,dgm_space,34fa22d5b9ec5b1d3250436b899183fc,dgm_space__be53988462793e9cf3ea5ce82e264bb4
centispace-1-s1,Centispace-1-S1 technology development satellite,a1433,188261,,Exec,Centispace-1-S1 technology development satellite,,dgm_space,e5d8466185b6cfff530cdc2d8f138a60,dgm_space__2bd24c8fcc4cc952e566594cd2c11673
changshagaoxin,Changshagaoxin technology development satellite,a1433,188261,,Person,Changshagaoxin technology development satellite,,dgm_space,8788a49546c743da34af9b6f3f84588f,dgm_space__f8dc83d7fe6376f06dc4ccf1c416f108
chao fenbianlu,Chao Fenbianlu earth observation satellite,a1433,188261,,Media,Chao Fenbianlu earth observation satellite,,dgm_space,1e264dff5351c350b5606eec060780c5,dgm_space__f5a6927ef01e464d0a2507aa39194744
chuangxin 1-1,Chuangxin 1-1 communications satellite,a1433,188261,,Refinery,Chuangxin 1-1 communications satellite,,dgm_space,7369a5ce23767afebe897bd695c22b45,dgm_space__df92842615bc434b39d53f0521ac7c0a
chuangxin 1-2,Chuangxin 1-2 earth observation satellite,a1433,188261,,News,Chuangxin 1-2 earth observation satellite,,dgm_space,f8074edfb21a8edfa6c9fc8ca88abf53,dgm_space__ace5df39478081323f87b5e637bcfdb5
chuangxin 1-3,Chuangxin 1-3 earth observation satellite,a1433,188261,,FTO,Chuangxin 1-3 earth observation satellite,,dgm_space,006e762cf48c5cb2dcc8bcbac7185445,dgm_space__a229a31c11230c4356f5c98fccaf2c28
chuangxin 1-4,Chuangxin 1-4 earth observation satellite,a1433,188261,,Pipeline,Chuangxin 1-4 earth observation satellite,,dgm_space,85772a0b00e855d05dbd7d6433df0da5,dgm_space__747337a5e8eaac07fc5bcf104792a438
chuangxin-3,Chuangxin-3 technology development satellite,a1433,188261,,Consulates,Chuangxin-3 technology development satellite,,dgm_space,e30b40f6a32a8818993ea59b36f4af80,dgm_space__ff83d6c463a3c96b746afcf2ffa16096
dampe,DAMPE space science satellite,a1433,188261,,Pipeline,DAMPE space science satellite,,dgm_space,eea13e1680511cf9bf2ef7cd3e3be21a,dgm_space__54b9a06527c899399d78b5a700009c9a
dcbb,DCBB technology development satellite,a1433,188261,,Media,DCBB technology development satellite,,dgm_space,ee79b6cdf30321960f344e71131315ee,dgm_space__6dd9e37846fb0f98dcf9098ba3c17cbc
duogongneng shiyan weixing,Duogongneng Shiyan Weixing technology development satellite,a1433,188261,,Consulates,Duogongneng Shiyan Weixing technology development satellite,,dgm_space,8803727c03aaad9ec095e4a5f210bc11,dgm_space__995ec7bc39e3e4d12aea4f364ade6fcb
fengmaniu-1,Fengmaniu-1 technology development satellite,a1433,188261,,Media,Fengmaniu-1 technology development satellite,,dgm_space,dcd93f65949b7da8d43483acae0aa434,dgm_space__3e941d842579b2106db16dcd712035a9
fengniao 1a,Fengniao 1A technology development satellite,a1433,188261,,Refinery,Fengniao 1A technology development satellite,,dgm_space,466a93f263abd6183ae3608fa330fcc1,dgm_space__d61ca2a0d12fe3fe94130da2f9b2a005
fengyun 2f,Fengyun 2F earth observation satellite,a1433,188261,,Refinery,Fengyun 2F earth observation satellite,,dgm_space,184f8e88d40d965578e9204b7d56a6bb,dgm_space__c51521468039dc7717c762c2ed0769a9
fengyun 2g,Fengyun 2G earth observation satellite,a1433,188261,,ForeignMinister,Fengyun 2G earth observation satellite,,dgm_space,8eb9847863c1fcecfbc47eccbb480802,dgm_space__1ccd4ba8f238174953539a831a1325e2
fengyun 4h,Fengyun 4H earth observation satellite,a1433,188261,,CompanyKeyword,Fengyun 4H earth observation satellite,,dgm_space,f08750051020527dd5c35e2937da9a20,dgm_space__f1c802480e245dfed5fa88bc2008fde2
fengyun 3b,Fengyun 3B earth observation satellite,a1433,188261,,FTO,Fengyun 3B earth observation satellite,,dgm_space,83ad861815c3e0ff1acc112558fc1894,dgm_space__ec138a52088290fef24cd75b8810b7ac
fengyun 3c,Fengyun 3C earth observation satellite,a1433,188261,,Refinery,Fengyun 3C earth observation satellite,,dgm_space,7ae1f21371901a96a1056f6b9dc2fac9,dgm_space__723824d9fbc3dbb63ba08357abf04513
fengyun 3d,Fengyun 3D earth observation satellite,a1433,188261,,ForeignMinistry,Fengyun 3D earth observation satellite,,dgm_space,7288156dfe636c9b8fe9250111630cf2,dgm_space__4974cc25ffc8f426a05670d31d4fdbae
fengyun 4a,Fengyun 4A earth observation satellite,a1433,188261,,Refinery,Fengyun 4A earth observation satellite,,dgm_space,a214663fe3ef5cdc58228f1f55dcc2c3,dgm_space__b42b08faf8c85202e38484dd75fd9872
foshan 1,Foshan 1 technology development satellite,a1433,188261,,Exec,Foshan 1 technology development satellite,,dgm_space,06973344fe5cfbe4de9de0c69f6191b7,dgm_space__13f7b74a24d34bee75a05cd325bdb531
gaofen 1,Gaofen 1 earth observation satellite,a1433,188261,,AAEntity,Gaofen 1 earth observation satellite,,dgm_space,a8b72b0ce3c79acaebe5c0497fdd075f,dgm_space__f22c1d2c56c2f154dd1aa578cdde850c
gaofen 10,Gaofen 10 earth observation satellite,a1433,188261,,DiplomaticFacilities,Gaofen 10 earth observation satellite,,dgm_space,2762779c0f46b1d53afba7aebd598da1,dgm_space__59e5e23b95ae75429a8e1b9125a457e9
gaofen 1-02,Gaofen 1-02 earth observation satellite,a1433,188261,,Person,Gaofen 1-02 earth observation satellite,,dgm_space,02131a7f4562f412605fe17d27bcbfb5,dgm_space__d533788f29c5b144eab866aaf5a46b70
gaofen 1-03,Gaofen 1-03 earth observation satellite,a1433,188261,,CompanyKeyword,Gaofen 1-03 earth observation satellite,,dgm_space,88ac27aba30164f1f4cf604d57938751,dgm_space__4e666f877aac4c6fcc0589fd14968f67
gaofen 1-04,Gaofen 1-04 earth observation satellite,a1433,188261,,Consulates,Gaofen 1-04 earth observation satellite,,dgm_space,b78c40392d580e39dd92e0e9c922de37,dgm_space__eb8fc9c6a3a89fb3e3660d3f7786000e
gaofen 1-05,Gaofen 1-05 earth observation satellite,a1433,188261,,space,Gaofen 1-05 earth observation satellite,,dgm_space,34c249f2880bad86b4a89db2f6891684,dgm_space__9a92df8a11892c13b363376e905ce0b9
gaofen 1-06,Gaofen 1-06 earth observation satellite,a1433,188261,,AAEntity,Gaofen 1-06 earth observation satellite,,dgm_space,abd2cb176293b55fb877a63f1397333c,dgm_space__1090bf6781cb5b8737cf14c6e2692c1a
gaofen 11,Gaofen 11 earth observation satellite,a1433,188261,,AAEntity,Gaofen 11 earth observation satellite,,dgm_space,d980379d959cd285b7e6a354b3117b2e,dgm_space__738661123630adb50f10f02e9d4995e8
gaofen 11-02,Gaofen 11-02 earth observation satellite,a1433,188261,,Consulates,Gaofen 11-02 earth observation satellite,,dgm_space,fb5a0a4b2f8b4211de4f322b92318f11,dgm_space__3140a3d9abfff6b3838c8d4cc964d775
gaofen 12,Gaofen 12 earth observation satellite,a1433,188261,,ForeignMinister,Gaofen 12 earth observation satellite,,dgm_space,1c988aa9383024db0670268ca611251e,dgm_space__72bd4916c22ce0bfef58da0053345908
gaofen 12-02,Gaofen 12-02 earth observation satellite,a1433,188261,,DiplomaticFacilities,Gaofen 12-02 earth observation satellite,,dgm_space,a3cd7ca2c72b2c0865b0abac3bc7a0e2,dgm_space__22bfc8267c6f626a8f99516eab744ca9
gaofen 13,Gaofen 13 earth observation satellite,a1433,188261,,Legislator,Gaofen 13 earth observation satellite,,dgm_space,7a77875590defa3c84b05343712f4b52,dgm_space__163965ee8e9e9eef62bb4226f3e59cee
gaofen 14,Gaofen 14 earth observation satellite,a1433,188261,,CompanyKeyword,Gaofen 14 earth observation satellite,,dgm_space,1f1f76090d76c51ee62508e1c74b5979,dgm_space__49e0a7f51928f3d680bef697d475c665
gaofen 2,Gaofen 2 earth observation satellite,a1433,188261,,DiplomaticFacilities,Gaofen 2 earth observation satellite,,dgm_space,5b9127d1b0b6ff7d98936a2c4dc38a87,dgm_space__1a656f8aebd5d857245f7868e05b1d19
gaofen 3,Gaofen 3 earth observation satellite,a1433,188261,,AAEntity,Gaofen 3 earth observation satellite,,dgm_space,244d26e3d2becc46c773a2dd80b09c29,dgm_space__984307ee04a45cc15b1bd33b97c7743c
gaofen 4,Gaofen 4 earth observation satellite,a1433,188261,,AAEntity,Gaofen 4 earth observation satellite,,dgm_space,c671aee40cfaa34b6e70030d4fe7000e,dgm_space__bde48baa1130fc2cd9692f5725374c52
gaofen 7,Gaofen 7 earth observation satellite,a1433,188261,,space,Gaofen 7 earth observation satellite,,dgm_space,967fc11132f7554e5b1bba91e8069342,dgm_space__042133aa2b8f5ed08df5dcf5e275fab9
gaofen 8,Gaofen 8 earth observation satellite,a1433,188261,,DiplomaticFacilities,Gaofen 8 earth observation satellite,,dgm_space,2343516ee0926b0a692939b6159c9bd0,dgm_space__442bf279f6cacc76e6d6a8a50a608a73
gaofen 9,Gaofen 9 earth observation satellite,a1433,188261,,AAEntity,Gaofen 9 earth observation satellite,,dgm_space,8ad0e46a45a52e10c07ed5479da5b623,dgm_space__bdf3a8d4bbd7ace4925044164f5c4c78
gaofen 9-02,Gaofen 9-02 earth observation satellite,a1433,188261,,IndustryTerm,Gaofen 9-02 earth observation satellite,,dgm_space,4587d5add051dac18a6d54053766bc7e,dgm_space__62834251cb1cf3e0eaf5bd6ec713e83f
gaofen 9-03,Gaofen 9-03 earth observation satellite,a1433,188261,,Pipeline,Gaofen 9-03 earth observation satellite,,dgm_space,583ba63b5f286df710d422cf05c7211d,dgm_space__0b2d6a6f096b309f4487ff6987f464e6
gaofen 9-04,Gaofen 9-04 earth observation satellite,a1433,188261,,LegislativeCommittee,Gaofen 9-04 earth observation satellite,,dgm_space,73dd7ec8c06f1bf7f812d50b2cb0e0c4,dgm_space__95678eb75b6f9083f21a60bdb18b7753
gaofen 9-05,Gaofen 9-05 earth observation satellite,a1433,188261,,Refinery,Gaofen 9-05 earth observation satellite,,dgm_space,5d03a2b2790bce4e815bd064a2beb39a,dgm_space__e174a5c4caca4c4212e428fe61ce0f70
gaofen multi-mode 1,Gaofen Multi-Mode 1 earth observation satellite,a1433,188261,,Wells,Gaofen Multi-Mode 1 earth observation satellite,,dgm_space,1d08869af75113197d3ca403cfa6234b,dgm_space__f8d94d928cccf5643f798f4c0525408a
gecam-a,GECAM-A space science satellite,a1433,188261,,Diplomat,GECAM-A space science satellite,,dgm_space,617bf340f212149cc83dec613300f73b,dgm_space__388b5df2437c5a43ca056118f33a6896
gecam-b,GECAM-B space science satellite,a1433,188261,,space,GECAM-B space science satellite,,dgm_space,45aa580e79ee138b3804558bcb0c2d6c,dgm_space__8fe0261adec96feaf3c3420aecb1098d
haiyang 1c,Haiyang 1C earth observation satellite,a1433,188261,,Organization,Haiyang 1C earth observation satellite,,dgm_space,bbdf127e3a210c6aef11530e42aa963d,dgm_space__bcd544d8c38b4de1de745b3ee405f543
haiyang 1d,Haiyang 1D earth observation satellite,a1433,188261,,News,Haiyang 1D earth observation satellite,,dgm_space,bd15ba1c267487ccf3a3765e260f3b6c,dgm_space__37970500b8f0188d34185942ad1cdd2b
haiyang 2a,Haiyang 2A earth observation satellite,a1433,188261,,Wells,Haiyang 2A earth observation satellite,,dgm_space,9d19741ade81f70756ba494417ad6ab8,dgm_space__32a4d1c86264c4b692cbd18df7e5a6a7
haiyang 2b,Haiyang 2B earth observation satellite,a1433,188261,,Legislator,Haiyang 2B earth observation satellite,,dgm_space,c5499e123e12413a3523cf1cfa55a965,dgm_space__245f343f44ad258107f0550685feecc0
haiyang 2c,Haiyang 2C earth observation satellite,a1433,188261,,Exec,Haiyang 2C earth observation satellite,,dgm_space,b2d1dac6c6470f4f1d685e8b03e4e91a,dgm_space__e786efdf4274767685d7ed95c4b9640a
hangsheng 1,Hangsheng 1 technology development satellite,a1433,188261,,CompanyKeyword,Hangsheng 1 technology development satellite,,dgm_space,c3eb8da5ed2db0c6064f7e48e276c6f3,dgm_space__1cd3ba6ec0293bff94fbc4fae4e22996
head-1,HEAD-1 earth observation satellite,a1433,188261,,Refinery,HEAD-1 earth observation satellite,,dgm_space,c29a9c7239814beba6211856858f707e,dgm_space__8dac0fbe8d5aa5556c0e3d3a58d7ba4a
head-2a,HEAD-2A earth observation satellite,a1433,188261,,LegislativeCommittee,HEAD-2A earth observation satellite,,dgm_space,6800e96ed862102410507bbaeb779308,dgm_space__2f0e9b2779401fc28c715158d46c10cf
head-2b,HEAD-2B earth observation satellite,a1433,188261,,Legislator,HEAD-2B earth observation satellite,,dgm_space,962fa78e5ef487bffb3a82f27122c31f,dgm_space__d773d7f8694e8724fa7246f53abf2397
head-4,HEAD-4 earth observation satellite,a1433,188261,,CompanyKeyword,HEAD-4 earth observation satellite,,dgm_space,43e35f467b791c07eb3692682f36e8ce,dgm_space__4dd3129cf783df202a9d850e79a44e8b
head-5,HEAD-5 earth observation satellite,a1433,188261,,ForeignMinistry,HEAD-5 earth observation satellite,,dgm_space,da7b4c9fd8cad8d490f0e5fd7c83c0b9,dgm_space__a33cb55caee42d687bbc5f3ce44b8f8f
hisea-1,Hisea-1 earth observation satellite,a1433,188261,,Wells,Hisea-1 earth observation satellite,,dgm_space,2a09613073b711820e4a965f39160927,dgm_space__d67ed39864c13082a77056e54a121b21
hj-1a,HJ-1A earth observation satellite,a1433,188261,,Refinery,HJ-1A earth observation satellite,,dgm_space,66d127e89b41af096efd7410df14454a,dgm_space__30f10ea4fa67fb43e857c501fa8effa9
hj-1b,HJ-1B earth observation satellite,a1433,188261,,Shipping,HJ-1B earth observation satellite,,dgm_space,4ec8096777dc01a02eefd30713f62120,dgm_space__e13d6c48ac3bb66026509ceb9e61ebf5
hj-1c,HJ-1C earth observation satellite,a1433,188261,,Organization,HJ-1C earth observation satellite,,dgm_space,90f5b5025aeefa7b71a83046794e8516,dgm_space__30453638a90a785c74bda12370b77c3e
hj-2a,HJ-2A earth observation satellite,a1433,188261,,Consulates,HJ-2A earth observation satellite,,dgm_space,3529f3d7c6e5a0b412816be4c43815be,dgm_space__2e5dc690352cd5273fd4d9be92153fb0
hj-2b,HJ-2B earth observation satellite,a1433,188261,,LegislativeCommittee,HJ-2B earth observation satellite,,dgm_space,06f9ec504d6f515fdbc364007a875300,dgm_space__2ffc0fb2c7b9b12cbcb5505b4b4b7dbd
hongyan-1,Hongyan-1 communications satellite,a1433,188261,,Consulates,Hongyan-1 communications satellite,,dgm_space,416e1b018f845071b32223ce4d3d472f,dgm_space__de045e063045583ec41ab8cc70284288
hongyun-1,Hongyun-1 technology development satellite,a1433,188261,,DiplomaticFacilities,Hongyun-1 technology development satellite,,dgm_space,5c81a426efda21d269e12c2d74dfa88d,dgm_space__b8ef17d6bbfa464f82739f813a7a36c8
