german_text,caption_text,lat,lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
frankleben,Frankleben,51.309561,11.937582,space,Frankleben,,german_mapping_location,784503b00f23b4e9a8e969c8f1749419,german_mapping_location__784503b00f23b4e9a8e969c8f1749419
frauenau,Frauenau,48.9877709,13.3002444,FTO,Frauenau,,german_mapping_location,e7848749285f2cfe3dc687280c29f4b1,german_mapping_location__e7848749285f2cfe3dc687280c29f4b1
frauenhain,Frauenhain,51.3841868,13.5033421,News,Frauenhain,,german_mapping_location,54eacc0364e7ad19cc4ebcb15adec353,german_mapping_location__54eacc0364e7ad19cc4ebcb15adec353
frechen-königsdorf,Frechen-Konigsdorf,50.9363905,6.7775845,Pipeline,Frechen-Konigsdorf,,german_mapping_location,95e1a57c970766f2651bc62dc963ec46,german_mapping_location__95e1a57c970766f2651bc62dc963ec46
frechen-königsdorf,Frechen-Konigsdorf,50.9363905,6.7775845,Shipping,Frechen-Konigsdorf,,german_mapping_location,95e1a57c970766f2651bc62dc963ec46,german_mapping_location__95e1a57c970766f2651bc62dc963ec46
freckleben,Freckleben,51.7014836,11.5442189,Pipeline,Freckleben,,german_mapping_location,0712b93cb42157879a97b31ee76b2ed6,german_mapping_location__0712b93cb42157879a97b31ee76b2ed6
freden (leine),Freden,51.927597,9.898506,Legislator,Freden,,german_mapping_location,624291f17be9e3c461ca103d287a086f,german_mapping_location__624291f17be9e3c461ca103d287a086f
fredersdorf (b berlin),Fredersdorf,52.5263151,13.7611257,CompanyKeyword,Fredersdorf,,german_mapping_location,c04902685d14c43e4b8cb09c1e2cd954,german_mapping_location__c04902685d14c43e4b8cb09c1e2cd954
freiberg (neckar),Freiberg,48.9299689,9.1976293,Legislator,Freiberg,,german_mapping_location,7ecbb6672b155be9338ebe5a70aaa3b0,german_mapping_location__7ecbb6672b155be9338ebe5a70aaa3b0
freiberg (sachs),Freiberg,50.9088455,13.3447206,Diplomat,Freiberg,,german_mapping_location,7ecbb6672b155be9338ebe5a70aaa3b0,german_mapping_location__7ecbb6672b155be9338ebe5a70aaa3b0
freiburg (breisgau) hbf,Freiburg,47.996655,7.8403684,Refinery,Freiburg,,german_mapping_location,4954c53c759af8001d314f00bf3577f3,german_mapping_location__4954c53c759af8001d314f00bf3577f3
freiburg west,Freiburg West,48.0288742,7.8109624,Refinery,Freiburg West,,german_mapping_location,d9b60cfc11690cfb87cf41e5784fe537,german_mapping_location__d9b60cfc11690cfb87cf41e5784fe537
freiburg-herdern,Freiburg-Herdern,48.00824,7.85097,Diplomat,Freiburg-Herdern,,german_mapping_location,d45db14cb3e9dc67781da975bcfe2528,german_mapping_location__d45db14cb3e9dc67781da975bcfe2528
freiburg-klinikum,Freiburg-Klinikum,48.0054172,7.8429542,Shipping,Freiburg-Klinikum,,german_mapping_location,b60ca6ce360a493cadca0a8b5f00c382,german_mapping_location__b60ca6ce360a493cadca0a8b5f00c382
freiburg-klinikum,Freiburg-Klinikum,48.0054172,7.8429542,Legislator,Freiburg-Klinikum,,german_mapping_location,b60ca6ce360a493cadca0a8b5f00c382,german_mapping_location__b60ca6ce360a493cadca0a8b5f00c382
freiburg-littenweiler,Freiburg-Littenweiler,47.981672,7.895133,space,Freiburg-Littenweiler,,german_mapping_location,abc7874ab3016eca26c06f245f19be10,german_mapping_location__abc7874ab3016eca26c06f245f19be10
freiburg-messe/freiburg-universität,Freiburg-Messe/Freiburg-Universitat,48.0127209,7.8330911,ForeignMinister,Freiburg-Messe/Freiburg-Universitat,,german_mapping_location,09226be23cf200071a931f9ec4baae09,german_mapping_location__09226be23cf200071a931f9ec4baae09
freiburg-st georgen,Freiburg-St Georgen,47.9756496,7.8027894,ForeignMinistry,Freiburg-St Georgen,,german_mapping_location,80b6ea56abce128ac77e59876420f29c,german_mapping_location__80b6ea56abce128ac77e59876420f29c
freiburg-wiehre,Freiburg-Wiehre,47.9824281,7.8539271,space,Freiburg-Wiehre,,german_mapping_location,281cc643b9047ef8cd332ac57d85ba11,german_mapping_location__281cc643b9047ef8cd332ac57d85ba11
freiburg-zähringen,Freiburg-Zahringen,48.0244313,7.86374,Person,Freiburg-Zahringen,,german_mapping_location,0e0b24c3146468d256c8f51c73dd3951,german_mapping_location__0e0b24c3146468d256c8f51c73dd3951
freienohl,Freienohl,51.365986,8.1701032,Diplomat,Freienohl,,german_mapping_location,2d97f948794a922d2460e17c14b0b270,german_mapping_location__2d97f948794a922d2460e17c14b0b270
freienorla,Freienorla,50.771319,11.539918,ForeignMinister,Freienorla,,german_mapping_location,d237e079d0ca02c2dbaa332a1994d779,german_mapping_location__d237e079d0ca02c2dbaa332a1994d779
freihalden,Freihalden,48.3846023,10.5024748,AAEntity,Freihalden,,german_mapping_location,6191fdd1a2b1da7fbf06344e5c104804,german_mapping_location__6191fdd1a2b1da7fbf06344e5c104804
freihöls,Freihols,49.401382,12.0194789,Diplomat,Freihols,,german_mapping_location,f2b1b9aa589de08a1e653f5e874bb05a,german_mapping_location__f2b1b9aa589de08a1e653f5e874bb05a
freihung,Freihung,49.6270656,11.902753,Consulates,Freihung,,german_mapping_location,5f1a26beb7fb3c2e78f1e0b117fed8e9,german_mapping_location__5f1a26beb7fb3c2e78f1e0b117fed8e9
freilassing,Freilassing,47.8366214,12.977034,Exec,Freilassing,,german_mapping_location,068864721f0d54b63ad6ec97657001cc,german_mapping_location__068864721f0d54b63ad6ec97657001cc
freilassing-hofham,Freilassing-Hofham,47.8313123,12.9683159,AAEntity,Freilassing-Hofham,,german_mapping_location,11a7c6d81970781377a29bb3835bee54,german_mapping_location__11a7c6d81970781377a29bb3835bee54
freinsheim,Freinsheim,49.501493,8.2051921,Wells,Freinsheim,,german_mapping_location,ba45f57768873259b008948c64d4959d,german_mapping_location__ba45f57768873259b008948c64d4959d
freising,Freising,48.3954096,11.7442773,Shipping,Freising,,german_mapping_location,2583b0cf16cf541bac1166bdc7efccbe,german_mapping_location__2583b0cf16cf541bac1166bdc7efccbe
freital-deuben,Freital-Deuben,50.9989444,13.6481221,ForeignMinister,Freital-Deuben,,german_mapping_location,44d0921cf73cc9128368f7b797369fdb,german_mapping_location__44d0921cf73cc9128368f7b797369fdb
freital-hainsberg,Freital-Hainsberg,50.9883116,13.6378939,Organization,Freital-Hainsberg,,german_mapping_location,9753d6f964f3413abed8b5c83e1cf33a,german_mapping_location__9753d6f964f3413abed8b5c83e1cf33a
freital-hainsberg,Freital-Hainsberg,50.9883116,13.6378939,Person,Freital-Hainsberg,,german_mapping_location,9753d6f964f3413abed8b5c83e1cf33a,german_mapping_location__9753d6f964f3413abed8b5c83e1cf33a
freital-hainsberg west,Freital-Hainsberg West,50.9810753,13.6222055,FTO,Freital-Hainsberg West,,german_mapping_location,31dd5ba04aab3865b74c5a775d7a9a04,german_mapping_location__31dd5ba04aab3865b74c5a775d7a9a04
freital-potschappel,Freital-Potschappel,51.0131887,13.6618348,Pipeline,Freital-Potschappel,,german_mapping_location,9ec6a026b68f7644f20237dd625f6aa6,german_mapping_location__9ec6a026b68f7644f20237dd625f6aa6
frellstedt,Frellstedt,52.2135962,10.9100116,Exec,Frellstedt,,german_mapping_location,ac61b4906cbe10f94b721e0776b6d4c8,german_mapping_location__ac61b4906cbe10f94b721e0776b6d4c8
fremersdorf,Fremersdorf,49.410083,6.647867,CompanyKeyword,Fremersdorf,,german_mapping_location,0c7d104da57ebafa07db544aa012e7e0,german_mapping_location__0c7d104da57ebafa07db544aa012e7e0
frenz,Frenz,51.749104,11.8989816,LegislativeCommittee,Frenz,,german_mapping_location,472836c262fe607a4794684be2255b93,german_mapping_location__472836c262fe607a4794684be2255b93
fresenburg,Fresenburg,53.8425131,10.3906386,ForeignMinistry,Fresenburg,,german_mapping_location,15fd5d62755dc3756cd3a9298b28ba72,german_mapping_location__15fd5d62755dc3756cd3a9298b28ba72
fretzdorf,Fretzdorf,53.065116,12.5458653,FTO,Fretzdorf,,german_mapping_location,0f0cbfb9b2e20dc8cecc57f01d908d3a,german_mapping_location__0f0cbfb9b2e20dc8cecc57f01d908d3a
freudenberg (main),Freudenberg,49.7437475,9.3181326,Exec,Freudenberg,,german_mapping_location,d60ede32b6808e1098368fbedb26656d,german_mapping_location__d60ede32b6808e1098368fbedb26656d
freudenstadt hbf,Freudenstadt,48.4605034,8.428551,Person,Freudenstadt,,german_mapping_location,50520bf3f029803ba75fd0e95ccd8e95,german_mapping_location__50520bf3f029803ba75fd0e95ccd8e95
freusburg siedlung,Freusburg Siedlung,50.8161839,7.8955602,space,Freusburg Siedlung,,german_mapping_location,2b900320bee9c24b90685922f31bc9f1,german_mapping_location__2b900320bee9c24b90685922f31bc9f1
freyburg (unstrut),Freyburg,51.2092301,11.7671882,LegislativeCommittee,Freyburg,,german_mapping_location,6a3b3bdf29e7a1fe3264ede3d35f0942,german_mapping_location__6a3b3bdf29e7a1fe3264ede3d35f0942
frickhofen,Frickhofen,50.5052282,8.030391,AAEntity,Frickhofen,,german_mapping_location,c9727c76469fb4e0a9b39d9d1943bde6,german_mapping_location__c9727c76469fb4e0a9b39d9d1943bde6
fridingen (b tuttlingen),Fridingen,48.0316522,8.9362341,Diplomat,Fridingen,,german_mapping_location,76c3484e22c2e2026d150338a87a2b23,german_mapping_location__76c3484e22c2e2026d150338a87a2b23
friedberg (b augsburg),Friedberg,48.3522367,10.9823932,Consulates,Friedberg,,german_mapping_location,33e3d454cae525871ac23f5c39d5925a,german_mapping_location__33e3d454cae525871ac23f5c39d5925a
friedberg (hess),Friedberg,50.3352908,8.7589345,Consulates,Friedberg,,german_mapping_location,33e3d454cae525871ac23f5c39d5925a,german_mapping_location__33e3d454cae525871ac23f5c39d5925a
friedberg süd,Friedberg South,50.320343,8.7467708,Diplomat,Friedberg South,,german_mapping_location,05b841a4a9d1fea868016f88ad011953,german_mapping_location__05b841a4a9d1fea868016f88ad011953
friedelhausen,Friedelhausen,50.6714957,8.7110322,Shipping,Friedelhausen,,german_mapping_location,72901f458163bbbc84512be4c741e81e,german_mapping_location__72901f458163bbbc84512be4c741e81e
friedenau,Friedenau,52.470227,13.3404468,News,Friedenau,,german_mapping_location,c4f1dbd95f22e46a845980bb29376762,german_mapping_location__c4f1dbd95f22e46a845980bb29376762
friedersdorf (b königs wusterhausen),Friedersdorf,52.289707,13.786812,Shipping,Friedersdorf,,german_mapping_location,1718ba8b224609e57d8b87d203260a77,german_mapping_location__1718ba8b224609e57d8b87d203260a77
friedland (han),Friedland,51.4215304,9.9146943,IndustryTerm,Friedland,,german_mapping_location,a136f35e42dd08ddbfd0399e604b95dc,german_mapping_location__a136f35e42dd08ddbfd0399e604b95dc
friedrich wilhelmshütte,Friedrich Wilhelmshutte,50.8023184,7.1596215,Refinery,Friedrich Wilhelmshutte,,german_mapping_location,fa41b29a915eb4352673542348c84ee4,german_mapping_location__fa41b29a915eb4352673542348c84ee4
friedrichroda,Friedrichroda,50.8606,10.5744,Person,Friedrichroda,,german_mapping_location,a17365519d4de8ff7482bda44538aa42,german_mapping_location__a17365519d4de8ff7482bda44538aa42
friedrichsberg (s-bahn),Friedrichsberg,53.5761661,10.0578008,Media,Friedrichsberg,,german_mapping_location,1c244e4493945534948df3cc531fadca,german_mapping_location__1c244e4493945534948df3cc531fadca
friedrichsdorf (taunus),Friedrichsdorf,50.2521876,8.6444788,LegislativeCommittee,Friedrichsdorf,,german_mapping_location,43df53c9c5c849e23557f62ab9c0e87a,german_mapping_location__43df53c9c5c849e23557f62ab9c0e87a
friedrichsfeld (niederrhein),Friedrichsfeld,51.6282703,6.6454943,Legislator,Friedrichsfeld,,german_mapping_location,cd9deef0002f5de06b6ec84041933818,german_mapping_location__cd9deef0002f5de06b6ec84041933818
friedrichsfelde ost,Friedrichsfelde East,52.5138156,13.52008,Pipeline,Friedrichsfelde East,,german_mapping_location,9549d0257bad0b81c8ce8ba727a6efbe,german_mapping_location__9549d0257bad0b81c8ce8ba727a6efbe
friedrichshafen flughafen,Friedrichshafen Airport,47.6722003,9.5234999,Wells,Friedrichshafen Airport,,german_mapping_location,9f4a997273ac8c2279d2f72a0410033a,german_mapping_location__9f4a997273ac8c2279d2f72a0410033a
friedrichshafen hafen,Friedrichshafen Hafen,47.6511975,9.4827747,LegislativeCommittee,Friedrichshafen Hafen,,german_mapping_location,411f2faf9c591a23a131f50e9badb573,german_mapping_location__411f2faf9c591a23a131f50e9badb573
friedrichshafen landratsamt,Friedrichshafen Landratsamt,47.657164,9.4520474,Legislator,Friedrichshafen Landratsamt,,german_mapping_location,fe1023a183dab051cc6871f02ef0a8c8,german_mapping_location__fe1023a183dab051cc6871f02ef0a8c8
friedrichshafen manzell,Friedrichshafen Manzell,47.6642278,9.4291783,AAEntity,Friedrichshafen Manzell,,german_mapping_location,50d42a5ca0964d8979b38842cfa62edc,german_mapping_location__50d42a5ca0964d8979b38842cfa62edc
friedrichshafen ost,Friedrichshafen East,47.6516238,9.5019831,Keyphrase,Friedrichshafen East,,german_mapping_location,aa88aa0ecb421d6e4019b0368ee936ac,german_mapping_location__aa88aa0ecb421d6e4019b0368ee936ac
friedrichshafen stadt,Friedrichshafen,47.6529766,9.4734727,Organization,Friedrichshafen,,german_mapping_location,a6ce5b8e120e1913d0f03fd165e61139,german_mapping_location__a6ce5b8e120e1913d0f03fd165e61139
friedrichshafen-fischbach,Friedrichshafen-Fischbach,47.6721146,9.4176065,Wells,Friedrichshafen-Fischbach,,german_mapping_location,02619ec795ea584975feeb5df16f48ce,german_mapping_location__02619ec795ea584975feeb5df16f48ce
friedrichshafen-kluftern,Friedrichshafen-Kluftern,47.68811,9.4095252,DiplomaticFacilities,Friedrichshafen-Kluftern,,german_mapping_location,4c8fe6afc4e4bd9cdd3523e6052ff285,german_mapping_location__4c8fe6afc4e4bd9cdd3523e6052ff285
friedrichsruh,Friedrichsruh,53.5280534,10.3410618,CompanyKeyword,Friedrichsruh,,german_mapping_location,f988188b0e37afe4a75be8c1a2b08088,german_mapping_location__f988188b0e37afe4a75be8c1a2b08088
friedrichsruhe (meckl),Friedrichsruhe,53.5237934,11.7334694,Consulates,Friedrichsruhe,,german_mapping_location,546fba53a4f1966d73d5ee9283481af0,german_mapping_location__546fba53a4f1966d73d5ee9283481af0
friedrichssegen,Friedrichssegen,50.3118371,7.6508482,Exec,Friedrichssegen,,german_mapping_location,b591c8b2524ca13a94397da8a78b59ae,german_mapping_location__b591c8b2524ca13a94397da8a78b59ae
friedrichstadt,Friedrichstadt,54.3784072,9.0792834,ForeignMinistry,Friedrichstadt,,german_mapping_location,1ba8f3931ac685adcee79a3e7d65a3b0,german_mapping_location__1ba8f3931ac685adcee79a3e7d65a3b0
friedrichstal (baden),Friedrichstal,49.1010773,8.4743096,CompanyKeyword,Friedrichstal,,german_mapping_location,1ce7aa99506bac65f152179e8e767a7d,german_mapping_location__1ce7aa99506bac65f152179e8e767a7d
friedrichsthal (saar),Friedrichsthal,49.3198947,7.0894837,Wells,Friedrichsthal,,german_mapping_location,18f9e7ec311dece210571572a15176c4,german_mapping_location__18f9e7ec311dece210571572a15176c4
friedrichsthal mitte,Friedrichsthal Mitte,49.3269401,7.0941064,Organization,Friedrichsthal Mitte,,german_mapping_location,799031591c110650f0f647ddd509a33a,german_mapping_location__799031591c110650f0f647ddd509a33a
friedrichswalde (b eberswalde),Friedrichswalde,53.02892,13.7036571,Pipeline,Friedrichswalde,,german_mapping_location,ce3db5dabc6c66ab6b584cca4e93088b,german_mapping_location__ce3db5dabc6c66ab6b584cca4e93088b
friesack (mark),Friesack,52.760485,12.587862,DiplomaticFacilities,Friesack,,german_mapping_location,ef3c98d9debb59b496a8bb06117dc5c1,german_mapping_location__ef3c98d9debb59b496a8bb06117dc5c1
friesdorf,Friesdorf,50.6835961,7.159459,News,Friesdorf,,german_mapping_location,671d4474e9518fb362e275cc611f796f,german_mapping_location__671d4474e9518fb362e275cc611f796f
friesdorf ost,Friesdorf East,51.597816,11.323078,Wells,Friesdorf East,,german_mapping_location,ee284521c4d392aa192133af4acb27c1,german_mapping_location__ee284521c4d392aa192133af4acb27c1
friesenheim (baden),Friesenheim,48.381589,7.862948,Media,Friesenheim,,german_mapping_location,04a5cdeb3af243091e1824999edbfb14,german_mapping_location__04a5cdeb3af243091e1824999edbfb14
frimmersdorf,Frimmersdorf,51.045779,6.5665784,Wells,Frimmersdorf,,german_mapping_location,feb0b984932ea1846f017d4b4b914986,german_mapping_location__feb0b984932ea1846f017d4b4b914986
frohburg,Frohburg,51.0689907,12.5592122,Keyphrase,Frohburg,,german_mapping_location,a5cecffd5f189e6f65f228e8dc055c98,german_mapping_location__a5cecffd5f189e6f65f228e8dc055c98
frömern,Fromern,51.49934,7.73592,DiplomaticFacilities,Fromern,,german_mapping_location,b2363bda2e58c623f8b1c2a03eb0e799,german_mapping_location__b2363bda2e58c623f8b1c2a03eb0e799
frommern,Frommern,48.2440128,8.8725895,ForeignMinistry,Frommern,,german_mapping_location,e2db189608888b51c7e7fa193150e6fc,german_mapping_location__e2db189608888b51c7e7fa193150e6fc
fröndenberg,Frondenberg,51.4711287,7.7631454,ForeignMinistry,Frondenberg,,german_mapping_location,5f8209aed0f63d09248a60ab2ac36010,german_mapping_location__5f8209aed0f63d09248a60ab2ac36010
fronhausen (lahn),Fronhausen,50.706045,8.698772,CompanyKeyword,Fronhausen,,german_mapping_location,67c6638b036a52b85b1639981022e6b4,german_mapping_location__67c6638b036a52b85b1639981022e6b4
frose,Frose,51.793636,11.374843,Pipeline,Frose,,german_mapping_location,22277add54a4caab260a6a9f233a66e4,german_mapping_location__22277add54a4caab260a6a9f233a66e4
fröttstädt,Frottstadt,50.9304171,10.5731353,AAEntity,Frottstadt,,german_mapping_location,2cc0e28e8d987b91d286e9d7deee7ee8,german_mapping_location__2cc0e28e8d987b91d286e9d7deee7ee8
fulda,Fulda,50.5545722,9.6837762,Diplomat,Fulda,,german_mapping_location,0fd179e1ec67f709e25dafb228e73d55,german_mapping_location__0fd179e1ec67f709e25dafb228e73d55
fuldatal-ihringshausen,Fuldatal-Ihringshausen,51.3488193,9.5258461,Exec,Fuldatal-Ihringshausen,,german_mapping_location,514bf6bd418a58babd8e030b7826effc,german_mapping_location__514bf6bd418a58babd8e030b7826effc
fürfurt,Furfurt,50.4305528,8.253277,IndustryTerm,Furfurt,,german_mapping_location,aeadb2895f91e184bc1133708f5841cb,german_mapping_location__aeadb2895f91e184bc1133708f5841cb
fürstenberg (havel),Furstenberg,53.1868424,13.1393196,Consulates,Furstenberg,,german_mapping_location,91d0f1acc9e6020d93884d64398687dd,german_mapping_location__91d0f1acc9e6020d93884d64398687dd
fürstenfeldbruck,Furstenfeldbruck,48.1720441,11.2621782,IndustryTerm,Furstenfeldbruck,,german_mapping_location,9338db95d12160e609554836109c2fa6,german_mapping_location__9338db95d12160e609554836109c2fa6
fürstenhausen,Furstenhausen,49.2491947,6.8483371,ForeignMinistry,Furstenhausen,,german_mapping_location,09228dd543d3c86a566dd7e3ff8c99b2,german_mapping_location__09228dd543d3c86a566dd7e3ff8c99b2
fürstenwalde (spree),Furstenwalde,52.3666048,14.0598383,AAEntity,Furstenwalde,,german_mapping_location,3087ec81e11a72d8ebfac8b707db2b50,german_mapping_location__3087ec81e11a72d8ebfac8b707db2b50
fürstenwalde (spree) süd,Furstenwalde,52.341806,14.086519,DiplomaticFacilities,Furstenwalde,,german_mapping_location,3087ec81e11a72d8ebfac8b707db2b50,german_mapping_location__3087ec81e11a72d8ebfac8b707db2b50
furth (b deisenhofen),Furth,48.0355662,11.5934927,Media,Furth,,german_mapping_location,f48bbb3fcf257f7f1662b8e4107a6e41,german_mapping_location__f48bbb3fcf257f7f1662b8e4107a6e41
fürth (bay) hbf,Furth,49.4700777,10.9901689,AAEntity,Furth,,german_mapping_location,f48bbb3fcf257f7f1662b8e4107a6e41,german_mapping_location__f48bbb3fcf257f7f1662b8e4107a6e41
fürth (odenw),Furth,49.6485747,8.7803458,Exec,Furth,,german_mapping_location,f48bbb3fcf257f7f1662b8e4107a6e41,german_mapping_location__f48bbb3fcf257f7f1662b8e4107a6e41
furth im wald,Furth im Wald,49.309631,12.8390917,ForeignMinister,Furth im Wald,,german_mapping_location,1a8182c521ce0806a230bcc30f0dddda,german_mapping_location__1a8182c521ce0806a230bcc30f0dddda
fürth westvorstadt,Furth Westvorstadt,49.4691797,10.971531,Shipping,Furth Westvorstadt,,german_mapping_location,a8bb96b8882682ca09d71a5c92cc1846,german_mapping_location__a8bb96b8882682ca09d71a5c92cc1846
fürth-burgfarrnbach,Furth-Burgfarrnbach,49.4908783,10.9234326,Keyphrase,Furth-Burgfarrnbach,,german_mapping_location,ffc50586c13143278c0dc90d4660d730,german_mapping_location__ffc50586c13143278c0dc90d4660d730
fürth-dambach,Furth-Dambach,49.4608008,10.9702312,Shipping,Furth-Dambach,,german_mapping_location,6cde4d11fdbc1724c14aa233ae19b6aa,german_mapping_location__6cde4d11fdbc1724c14aa233ae19b6aa
