keyword,caption_name,location,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
dobbins air base,Dobbins Air Reserve Base In Marietta,a162,188258,Person,Dobbins Air Reserve Base In Marietta,,basementions_mentionee,f3836fce2801813854f4f669da13414a,basementions_mentionee__f3836fce2801813854f4f669da13414a
dobbins ab,Dobbins Air Reserve Base In Marietta,a162,188258,Wells,Dobbins Air Reserve Base In Marietta,,basementions_mentionee,f3836fce2801813854f4f669da13414a,basementions_mentionee__f3836fce2801813854f4f669da13414a
nas atlanta navy base,NAS Atlanta Navy Base,a163,188258,LegislativeCommittee,NAS Atlanta Navy Base,,basementions_mentionee,fc5084664860d77ac9087ad8d7ca44d3,basementions_mentionee__fc5084664860d77ac9087ad8d7ca44d3
general lucius d clay national guard center,NAS Atlanta Navy Base,a163,188258,ForeignMinister,NAS Atlanta Navy Base,,basementions_mentionee,fc5084664860d77ac9087ad8d7ca44d3,basementions_mentionee__fc5084664860d77ac9087ad8d7ca44d3
naval air station atlanta,NAS Atlanta Navy Base,a163,188258,Pipeline,NAS Atlanta Navy Base,,basementions_mentionee,fc5084664860d77ac9087ad8d7ca44d3,basementions_mentionee__fc5084664860d77ac9087ad8d7ca44d3
nas atlanta,NAS Atlanta Navy Base,a163,188258,LegislativeCommittee,NAS Atlanta Navy Base,,basementions_mentionee,fc5084664860d77ac9087ad8d7ca44d3,basementions_mentionee__fc5084664860d77ac9087ad8d7ca44d3
clay national guard center,NAS Atlanta Navy Base,a163,188258,CompanyKeyword,NAS Atlanta Navy Base,,basementions_mentionee,fc5084664860d77ac9087ad8d7ca44d3,basementions_mentionee__fc5084664860d77ac9087ad8d7ca44d3
fort drum,US Army Garrison Fort Drum,a164,188258,CompanyKeyword,US Army Garrison Fort Drum,,basementions_mentionee,1872621ae2571fe5731b7bcb20fc0b95,basementions_mentionee__1872621ae2571fe5731b7bcb20fc0b95
dyess air force base,Dyess Air Force Base,a165,188258,space,Dyess Air Force Base,,basementions_mentionee,a028e95c6b5f7bfca2e76c5fdf384f3b,basementions_mentionee__a028e95c6b5f7bfca2e76c5fdf384f3b
dyess afb,Dyess Air Force Base,a165,188258,IndustryTerm,Dyess Air Force Base,,basementions_mentionee,a028e95c6b5f7bfca2e76c5fdf384f3b,basementions_mentionee__a028e95c6b5f7bfca2e76c5fdf384f3b
dyess air base,Dyess Air Force Base,a165,188258,ForeignMinister,Dyess Air Force Base,,basementions_mentionee,a028e95c6b5f7bfca2e76c5fdf384f3b,basementions_mentionee__a028e95c6b5f7bfca2e76c5fdf384f3b
dyess ab,Dyess Air Force Base,a165,188258,LegislativeCommittee,Dyess Air Force Base,,basementions_mentionee,a028e95c6b5f7bfca2e76c5fdf384f3b,basementions_mentionee__a028e95c6b5f7bfca2e76c5fdf384f3b
edwards air force base,Edwards Air Force Base,a166,188258,Pipeline,Edwards Air Force Base,,basementions_mentionee,f7256f48a696716fe61992121eb9a43f,basementions_mentionee__f7256f48a696716fe61992121eb9a43f
edwards afb,Edwards Air Force Base,a166,188258,DiplomaticFacilities,Edwards Air Force Base,,basementions_mentionee,f7256f48a696716fe61992121eb9a43f,basementions_mentionee__f7256f48a696716fe61992121eb9a43f
edwards air base,Edwards Air Force Base,a166,188258,Keyphrase,Edwards Air Force Base,,basementions_mentionee,f7256f48a696716fe61992121eb9a43f,basementions_mentionee__f7256f48a696716fe61992121eb9a43f
edwards ab,Edwards Air Force Base,a166,188258,Wells,Edwards Air Force Base,,basementions_mentionee,f7256f48a696716fe61992121eb9a43f,basementions_mentionee__f7256f48a696716fe61992121eb9a43f
eielson air force base,Eielson Air Force Base,a167,188258,Legislator,Eielson Air Force Base,,basementions_mentionee,2fd0ad6dd2d5d8ad0c003995baebd9fa,basementions_mentionee__2fd0ad6dd2d5d8ad0c003995baebd9fa
eielson afb,Eielson Air Force Base,a167,188258,Keyphrase,Eielson Air Force Base,,basementions_mentionee,2fd0ad6dd2d5d8ad0c003995baebd9fa,basementions_mentionee__2fd0ad6dd2d5d8ad0c003995baebd9fa
eielson air base,Eielson Air Force Base,a167,188258,CompanyKeyword,Eielson Air Force Base,,basementions_mentionee,2fd0ad6dd2d5d8ad0c003995baebd9fa,basementions_mentionee__2fd0ad6dd2d5d8ad0c003995baebd9fa
eielson ab,Eielson Air Force Base,a167,188258,Pipeline,Eielson Air Force Base,,basementions_mentionee,2fd0ad6dd2d5d8ad0c003995baebd9fa,basementions_mentionee__2fd0ad6dd2d5d8ad0c003995baebd9fa
nas fallon navy base,NAS Fallon Navy Base,a168,188258,FTO,NAS Fallon Navy Base,,basementions_mentionee,48724e17bc0308f0d399e2c869ebe7bc,basementions_mentionee__48724e17bc0308f0d399e2c869ebe7bc
naval air station fallon,NAS Fallon Navy Base,a168,188258,Media,NAS Fallon Navy Base,,basementions_mentionee,48724e17bc0308f0d399e2c869ebe7bc,basementions_mentionee__48724e17bc0308f0d399e2c869ebe7bc
nas fallon,NAS Fallon Navy Base,a168,188258,DiplomaticFacilities,NAS Fallon Navy Base,,basementions_mentionee,48724e17bc0308f0d399e2c869ebe7bc,basementions_mentionee__48724e17bc0308f0d399e2c869ebe7bc
station fallon,NAS Fallon Navy Base,a168,188258,Refinery,NAS Fallon Navy Base,,basementions_mentionee,48724e17bc0308f0d399e2c869ebe7bc,basementions_mentionee__48724e17bc0308f0d399e2c869ebe7bc
van voorhis field,NAS Fallon Navy Base,a168,188258,Person,NAS Fallon Navy Base,,basementions_mentionee,48724e17bc0308f0d399e2c869ebe7bc,basementions_mentionee__48724e17bc0308f0d399e2c869ebe7bc
warren air force base,FE Warren Air Force Base,a169,188258,Keyphrase,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
fe warren afb,FE Warren Air Force Base,a169,188258,space,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
fe warren air force base,FE Warren Air Force Base,a169,188258,AAEntity,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
fe warren air base,FE Warren Air Force Base,a169,188258,Pipeline,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
fe warren ab,FE Warren Air Force Base,a169,188258,FTO,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
francis e warren air force base,FE Warren Air Force Base,a169,188258,Diplomat,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
francis e warren air base,FE Warren Air Force Base,a169,188258,Shipping,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
francis e warren afb,FE Warren Air Force Base,a169,188258,Legislator,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
francis e warren ab,FE Warren Air Force Base,a169,188258,CompanyKeyword,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
warren air base,FE Warren Air Force Base,a169,188258,CompanyKeyword,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
warren ab,FE Warren Air Force Base,a169,188258,AAEntity,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
f e warren afb,FE Warren Air Force Base,a169,188258,space,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
f e warren ab,FE Warren Air Force Base,a169,188258,FTO,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
francis e warren air foce base,FE Warren Air Force Base,a169,188258,space,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
90th missile wing,FE Warren Air Force Base,a169,188258,ForeignMinister,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
90 mw,FE Warren Air Force Base,a169,188258,Person,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
warren afb,FE Warren Air Force Base,a169,188258,AAEntity,FE Warren Air Force Base,,basementions_mentionee,f1481e8dae4ad75bcc2e2a8fa67f996f,basementions_mentionee__f1481e8dae4ad75bcc2e2a8fa67f996f
camp williams,US Army Garrison Camp Williams,a170,188258,Media,US Army Garrison Camp Williams,,basementions_mentionee,cb40b9da577f03b4b9c7350eec218a95,basementions_mentionee__cb40b9da577f03b4b9c7350eec218a95
camp w g williams,US Army Garrison Camp Williams,a170,188258,Exec,US Army Garrison Camp Williams,,basementions_mentionee,cb40b9da577f03b4b9c7350eec218a95,basementions_mentionee__cb40b9da577f03b4b9c7350eec218a95
army garrison camp williams,US Army Garrison Camp Williams,a170,188258,LegislativeCommittee,US Army Garrison Camp Williams,,basementions_mentionee,cb40b9da577f03b4b9c7350eec218a95,basementions_mentionee__cb40b9da577f03b4b9c7350eec218a95
army garrison williams,US Army Garrison Camp Williams,a170,188258,FTO,US Army Garrison Camp Williams,,basementions_mentionee,cb40b9da577f03b4b9c7350eec218a95,basementions_mentionee__cb40b9da577f03b4b9c7350eec218a95
garrison camp williams,US Army Garrison Camp Williams,a170,188258,ForeignMinister,US Army Garrison Camp Williams,,basementions_mentionee,cb40b9da577f03b4b9c7350eec218a95,basementions_mentionee__cb40b9da577f03b4b9c7350eec218a95
fort a p hill,US Army Garrison Fort AP Hill,a171,188258,CompanyKeyword,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
us army garrison fort a p hill,US Army Garrison Fort AP Hill,a171,188258,Person,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
fort ap hill,US Army Garrison Fort AP Hill,a171,188258,LegislativeCommittee,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
usag fort ap hill,US Army Garrison Fort AP Hill,a171,188258,Wells,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
usaf fort a p hill,US Army Garrison Fort AP Hill,a171,188258,Legislator,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
garrison fort ap hill,US Army Garrison Fort AP Hill,a171,188258,Exec,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
ft hill,US Army Garrison Fort AP Hill,a171,188258,Shipping,US Army Garrison Fort AP Hill,,basementions_mentionee,10946abf4e39ef1f94a89e912b1bfbfb,basementions_mentionee__10946abf4e39ef1f94a89e912b1bfbfb
fort belvoir,US Army Garrison Fort Belvoir,a172,188258,LegislativeCommittee,US Army Garrison Fort Belvoir,,basementions_mentionee,c574a69a2b54791471c0708e0d084e3b,basementions_mentionee__c574a69a2b54791471c0708e0d084e3b
usag fort belvoir,US Army Garrison Fort Belvoir,a172,188258,Refinery,US Army Garrison Fort Belvoir,,basementions_mentionee,c574a69a2b54791471c0708e0d084e3b,basementions_mentionee__c574a69a2b54791471c0708e0d084e3b
us army garrison belvoir,US Army Garrison Fort Belvoir,a172,188258,space,US Army Garrison Fort Belvoir,,basementions_mentionee,c574a69a2b54791471c0708e0d084e3b,basementions_mentionee__c574a69a2b54791471c0708e0d084e3b
davison army airfield,US Army Garrison Fort Belvoir,a172,188258,Legislator,US Army Garrison Fort Belvoir,,basementions_mentionee,c574a69a2b54791471c0708e0d084e3b,basementions_mentionee__c574a69a2b54791471c0708e0d084e3b
ft belvoir,US Army Garrison Fort Belvoir,a172,188258,space,US Army Garrison Fort Belvoir,,basementions_mentionee,c574a69a2b54791471c0708e0d084e3b,basementions_mentionee__c574a69a2b54791471c0708e0d084e3b
fort belvoir north,US Army Garrison Fort Belvoir,a172,188258,CompanyKeyword,US Army Garrison Fort Belvoir,,basementions_mentionee,c574a69a2b54791471c0708e0d084e3b,basementions_mentionee__c574a69a2b54791471c0708e0d084e3b
fort huachuca,US Army installation Fort Huachuca,a173,188258,Pipeline,US Army installation Fort Huachuca,,basementions_mentionee,a89e722676f84c86a9c66e3cc57a1017,basementions_mentionee__a89e722676f84c86a9c66e3cc57a1017
usag fort huachuca,US Army installation Fort Huachuca,a173,188258,AAEntity,US Army installation Fort Huachuca,,basementions_mentionee,a89e722676f84c86a9c66e3cc57a1017,basementions_mentionee__a89e722676f84c86a9c66e3cc57a1017
us army fort huachuca,US Army installation Fort Huachuca,a173,188258,ForeignMinister,US Army installation Fort Huachuca,,basementions_mentionee,a89e722676f84c86a9c66e3cc57a1017,basementions_mentionee__a89e722676f84c86a9c66e3cc57a1017
us army garrison fort huachuca,US Army installation Fort Huachuca,a173,188258,Media,US Army installation Fort Huachuca,,basementions_mentionee,a89e722676f84c86a9c66e3cc57a1017,basementions_mentionee__a89e722676f84c86a9c66e3cc57a1017
ft huachuca,US Army installation Fort Huachuca,a173,188258,ForeignMinister,US Army installation Fort Huachuca,,basementions_mentionee,a89e722676f84c86a9c66e3cc57a1017,basementions_mentionee__a89e722676f84c86a9c66e3cc57a1017
fort benning army base,US Army Garrison Fort Benning,a174,188258,ForeignMinister,US Army Garrison Fort Benning,,basementions_mentionee,af2724136949ad46f139609ec85beae5,basementions_mentionee__af2724136949ad46f139609ec85beae5
fort benning,US Army Garrison Fort Benning,a174,188258,LegislativeCommittee,US Army Garrison Fort Benning,,basementions_mentionee,af2724136949ad46f139609ec85beae5,basementions_mentionee__af2724136949ad46f139609ec85beae5
u s army fort benning,US Army Garrison Fort Benning,a174,188258,Refinery,US Army Garrison Fort Benning,,basementions_mentionee,af2724136949ad46f139609ec85beae5,basementions_mentionee__af2724136949ad46f139609ec85beae5
usag fort benning,US Army Garrison Fort Benning,a174,188258,News,US Army Garrison Fort Benning,,basementions_mentionee,af2724136949ad46f139609ec85beae5,basementions_mentionee__af2724136949ad46f139609ec85beae5
us army fort benning,US Army Garrison Fort Benning,a174,188258,ForeignMinistry,US Army Garrison Fort Benning,,basementions_mentionee,af2724136949ad46f139609ec85beae5,basementions_mentionee__af2724136949ad46f139609ec85beae5
ft benning,US Army Garrison Fort Benning,a174,188258,space,US Army Garrison Fort Benning,,basementions_mentionee,af2724136949ad46f139609ec85beae5,basementions_mentionee__af2724136949ad46f139609ec85beae5
fort buchanan,US Army Garrison Fort Buchanan,a175,188258,AAEntity,US Army Garrison Fort Buchanan,,basementions_mentionee,cb779dc266eca019db4df657b0c948a0,basementions_mentionee__cb779dc266eca019db4df657b0c948a0
us army garrison fort buchanan,US Army Garrison Fort Buchanan,a175,188258,News,US Army Garrison Fort Buchanan,,basementions_mentionee,cb779dc266eca019db4df657b0c948a0,basementions_mentionee__cb779dc266eca019db4df657b0c948a0
usag ft buchanan,US Army Garrison Fort Buchanan,a175,188258,space,US Army Garrison Fort Buchanan,,basementions_mentionee,cb779dc266eca019db4df657b0c948a0,basementions_mentionee__cb779dc266eca019db4df657b0c948a0
usag fort buchanan,US Army Garrison Fort Buchanan,a175,188258,Diplomat,US Army Garrison Fort Buchanan,,basementions_mentionee,cb779dc266eca019db4df657b0c948a0,basementions_mentionee__cb779dc266eca019db4df657b0c948a0
united states army garrison fort buchanan,US Army Garrison Fort Buchanan,a175,188258,Pipeline,US Army Garrison Fort Buchanan,,basementions_mentionee,cb779dc266eca019db4df657b0c948a0,basementions_mentionee__cb779dc266eca019db4df657b0c948a0
ft buchanan,US Army Garrison Fort Buchanan,a175,188258,ForeignMinistry,US Army Garrison Fort Buchanan,,basementions_mentionee,cb779dc266eca019db4df657b0c948a0,basementions_mentionee__cb779dc266eca019db4df657b0c948a0
fort campbell,US Army installation Fort Campbell,a176,188258,Pipeline,US Army installation Fort Campbell,,basementions_mentionee,8570b129c8cec33a68030a85ff57339e,basementions_mentionee__8570b129c8cec33a68030a85ff57339e
u s army fort campbell,US Army installation Fort Campbell,a176,188258,Pipeline,US Army installation Fort Campbell,,basementions_mentionee,8570b129c8cec33a68030a85ff57339e,basementions_mentionee__8570b129c8cec33a68030a85ff57339e
us army fort campbell,US Army installation Fort Campbell,a176,188258,Pipeline,US Army installation Fort Campbell,,basementions_mentionee,8570b129c8cec33a68030a85ff57339e,basementions_mentionee__8570b129c8cec33a68030a85ff57339e
usag fort campbell,US Army installation Fort Campbell,a176,188258,Keyphrase,US Army installation Fort Campbell,,basementions_mentionee,8570b129c8cec33a68030a85ff57339e,basementions_mentionee__8570b129c8cec33a68030a85ff57339e
ft campbell,US Army installation Fort Campbell,a176,188258,ForeignMinistry,US Army installation Fort Campbell,,basementions_mentionee,8570b129c8cec33a68030a85ff57339e,basementions_mentionee__8570b129c8cec33a68030a85ff57339e
