german_text,caption_text,lat,lon,.1,default location,default_lat,default_lon,.2,handle:einszweizweibot,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
taufkirchen an der pram,"Taufkirchen an der Pram, Austria",48.4105717,13.5400006,,,,,,,Keyphrase,"Taufkirchen an der Pram, Austria",,upper_austria_locations,0bb32d2030a7d0a3b7467bd9e113a9c2,upper_austria_locations__0bb32d2030a7d0a3b7467bd9e113a9c2
taufkirchen an der trattnach,"Taufkirchen an der Trattnach, Austria",48.2465854,13.7479577,,,,,,,Consulates,"Taufkirchen an der Trattnach, Austria",,upper_austria_locations,e16e30cc039b28649d81b0953a06d23c,upper_austria_locations__e16e30cc039b28649d81b0953a06d23c
taunleiten,"Taunleiten, Austria",48.21915,14.39172,,,,,,,Consulates,"Taunleiten, Austria",,upper_austria_locations,8dd85106cf81c8395667290217502c1b,upper_austria_locations__8dd85106cf81c8395667290217502c1b
ternberg,"Ternberg, Austria",47.9450579,14.3581886,,,,,,,Media,"Ternberg, Austria",,upper_austria_locations,2af5d0dbec1480f0653e49fc2e956209,upper_austria_locations__2af5d0dbec1480f0653e49fc2e956209
teuflau,"Teuflau, Austria",48.36767,13.53527,,,,,,,Person,"Teuflau, Austria",,upper_austria_locations,211b655eb481519289df074a6ee84da8,upper_austria_locations__211b655eb481519289df074a6ee84da8
thalheim bei wels,"Thalheim bei Wels, Austria",48.1495024,14.0347461,,,,,,,CompanyKeyword,"Thalheim bei Wels, Austria",,upper_austria_locations,d06e52d987fbddabbf7b05fc80f6209f,upper_austria_locations__d06e52d987fbddabbf7b05fc80f6209f
thalmannsbach,"Thalmannsbach, Austria",48.38934,13.60873,,,,,,,News,"Thalmannsbach, Austria",,upper_austria_locations,606dc249ed1d5beb9492a90b67485340,upper_austria_locations__606dc249ed1d5beb9492a90b67485340
thann,"Thann, Austria",47.8807049,14.8116148,,,,,,,FTO,"Thann, Austria",,upper_austria_locations,2ecf9b1e492321d264683c19c263b452,upper_austria_locations__2ecf9b1e492321d264683c19c263b452
thanstetten,"Thanstetten, Austria",48.12502,14.86934,,,,,,,AAEntity,"Thanstetten, Austria",,upper_austria_locations,7ffa22bcb2534f8f44c263e7b1d1ae25,upper_austria_locations__7ffa22bcb2534f8f44c263e7b1d1ae25
theuerwang,"Theuerwang, Austria",47.99497,13.94581,,,,,,,DiplomaticFacilities,"Theuerwang, Austria",,upper_austria_locations,a19a80751b1c0bb71d33dda4072295d1,upper_austria_locations__a19a80751b1c0bb71d33dda4072295d1
tiefgraben,"Tiefgraben, Austria",47.8738406,13.3058242,,,,,,,CompanyKeyword,"Tiefgraben, Austria",,upper_austria_locations,45a3c9c95a1811dad39e7d78a8b34951,upper_austria_locations__45a3c9c95a1811dad39e7d78a8b34951
tiestling,"Tiestling, Austria",48.135,14.3018399,,,,,,,CompanyKeyword,"Tiestling, Austria",,upper_austria_locations,2603d030503709b4cdde9a63ded0f1c0,upper_austria_locations__2603d030503709b4cdde9a63ded0f1c0
tillysburg,"Tillysburg, Austria",48.19632,14.42286,,,,,,,Shipping,"Tillysburg, Austria",,upper_austria_locations,555e164600a2acf4bd89c0f427ef3c93,upper_austria_locations__555e164600a2acf4bd89c0f427ef3c93
timelkam,"Timelkam, Austria",48.0019658,13.6060786,,,,,,,Refinery,"Timelkam, Austria",,upper_austria_locations,289529742bc16463ee139f9cfe172556,upper_austria_locations__289529742bc16463ee139f9cfe172556
tollet,"Tollet, Austria",48.2451094,13.8059911,,,,,,,Diplomat,"Tollet, Austria",,upper_austria_locations,81e630a226951fbcea7f7ca72ca9f22d,upper_austria_locations__81e630a226951fbcea7f7ca72ca9f22d
tolleterau,"Tolleterau, Austria",48.2381887,13.8105759,,,,,,,News,"Tolleterau, Austria",,upper_austria_locations,9b9bdf264e70ff00baa41a6b2de5eaaa,upper_austria_locations__9b9bdf264e70ff00baa41a6b2de5eaaa
tragwein,"Tragwein, Austria",48.3332629,14.6223202,,,,,,,IndustryTerm,"Tragwein, Austria",,upper_austria_locations,d80c9ef27034e36a611e2397adc6b63b,upper_austria_locations__d80c9ef27034e36a611e2397adc6b63b
trattberg,"Trattberg, Austria",47.6470822,13.2805247,,,,,,,ForeignMinister,"Trattberg, Austria",,upper_austria_locations,b3d35fd05bab7feaeeb7e836692ceb07,upper_austria_locations__b3d35fd05bab7feaeeb7e836692ceb07
trattenbach,"Trattenbach, Austria",47.6027959,15.8917888,,,,,,,space,"Trattenbach, Austria",,upper_austria_locations,87f40f62ad757dd845fd031722b70343,upper_austria_locations__87f40f62ad757dd845fd031722b70343
trattenegg,"Trattenegg, Austria",48.21875,13.84661,,,,,,,AAEntity,"Trattenegg, Austria",,upper_austria_locations,89c5f9b5fc5db0bad77e6b50e458081e,upper_austria_locations__89c5f9b5fc5db0bad77e6b50e458081e
traun,"Traun, Austria",48.2211299,14.2368043,,,,,,,CompanyKeyword,"Traun, Austria",,upper_austria_locations,3c20d5a9fff930cfe2f9d137e6d1d0ad,upper_austria_locations__3c20d5a9fff930cfe2f9d137e6d1d0ad
traundorf,"Traundorf, Austria",46.57806,14.72265,,,,,,,Organization,"Traundorf, Austria",,upper_austria_locations,0217631e60cb958eedf93c9e91e32cf3,upper_austria_locations__0217631e60cb958eedf93c9e91e32cf3
traunkirchen,"Traunkirchen, Austria",47.8442053,13.7891609,,,,,,,DiplomaticFacilities,"Traunkirchen, Austria",,upper_austria_locations,14a28963a7747c4b45ec9873fd0eeecb,upper_austria_locations__14a28963a7747c4b45ec9873fd0eeecb
traunstein,"Traunstein, Austria",48.4396107,15.117603,,,,,,,Pipeline,"Traunstein, Austria",,upper_austria_locations,fdef50594540e11f4dc7b70ba2c7b1b4,upper_austria_locations__fdef50594540e11f4dc7b70ba2c7b1b4
traxlham,"Traxlham, Austria",48.30964,13.40388,,,,,,,Wells,"Traxlham, Austria",,upper_austria_locations,282198bddedb71403b8ceddb638767ec,upper_austria_locations__282198bddedb71403b8ceddb638767ec
treubach,"Treubach, Austria",48.1956363,13.2109962,,,,,,,Shipping,"Treubach, Austria",,upper_austria_locations,2fe4c20d6c174cec51be29b52a78e001,upper_austria_locations__2fe4c20d6c174cec51be29b52a78e001
trosselsdorf,"Trosselsdorf, Austria",48.4205,14.46299,,,,,,,ForeignMinister,"Trosselsdorf, Austria",,upper_austria_locations,5a206918316b809aa00bf1f6a244900a,upper_austria_locations__5a206918316b809aa00bf1f6a244900a
tumeltsham,"Tumeltsham, Austria",48.2306037,13.5014174,,,,,,,LegislativeCommittee,"Tumeltsham, Austria",,upper_austria_locations,6fe4b1b1105cdecc37d4b89e8e4bf19f,upper_austria_locations__6fe4b1b1105cdecc37d4b89e8e4bf19f
uberackern,"uberackern, Austria",48.1928972,12.8747485,,,,,,,Diplomat,"uberackern, Austria",,upper_austria_locations,2c2a0b04cfb702e4ec8b6c6a1a2990d0,upper_austria_locations__2c2a0b04cfb702e4ec8b6c6a1a2990d0
ueberackern,"Ueberackern, Austria",48.1928972,12.8747485,,,,,,,Organization,"Ueberackern, Austria",,upper_austria_locations,f159776e17f545114d6539061550d662,upper_austria_locations__f159776e17f545114d6539061550d662
ufer,"Ufer, Austria",48.17061,14.71494,,,,,,,News,"Ufer, Austria",,upper_austria_locations,0b6c2cb569ebe22f97eea477beecc823,upper_austria_locations__0b6c2cb569ebe22f97eea477beecc823
ulrichsberg,"Ulrichsberg, Austria",48.677855,13.9100272,,,,,,,IndustryTerm,"Ulrichsberg, Austria",,upper_austria_locations,3e4005654adc5d9a6d34305c01955175,upper_austria_locations__3e4005654adc5d9a6d34305c01955175
ungenach,"Ungenach, Austria",48.0471853,13.6139072,,,,,,,LegislativeCommittee,"Ungenach, Austria",,upper_austria_locations,f0023483447432aa1bc9d136bc361e32,upper_austria_locations__f0023483447432aa1bc9d136bc361e32
unterach am attersee,"Unterach am Attersee, Austria",47.8057603,13.4852973,,,,,,,Wells,"Unterach am Attersee, Austria",,upper_austria_locations,bfc61f7e978e7f5637c509cf3f175354,upper_austria_locations__bfc61f7e978e7f5637c509cf3f175354
unteraichberg,"Unteraichberg, Austria",48.1549366,13.286504,,,,,,,AAEntity,"Unteraichberg, Austria",,upper_austria_locations,e1328c9eda2fec13698119e38761f630,upper_austria_locations__e1328c9eda2fec13698119e38761f630
unterburgfried,"Unterburgfried, Austria",47.46987,14.97066,,,,,,,Exec,"Unterburgfried, Austria",,upper_austria_locations,00e4117df477b5394b4a9255323ad33a,upper_austria_locations__00e4117df477b5394b4a9255323ad33a
unterdambach,"Unterdambach, Austria",48.18338,15.88224,,,,,,,LegislativeCommittee,"Unterdambach, Austria",,upper_austria_locations,16f7ac8e7e7e6d414d2041e466cddf22,upper_austria_locations__16f7ac8e7e7e6d414d2041e466cddf22
unterdietach,"Unterdietach, Austria",48.09029,14.4179105,,,,,,,Media,"Unterdietach, Austria",,upper_austria_locations,a31a8fcfbce28f9bdb581d3c378a671b,upper_austria_locations__a31a8fcfbce28f9bdb581d3c378a671b
unterdurndorf,"Unterdurndorf, Austria",48.025854,13.9723665,,,,,,,Media,"Unterdurndorf, Austria",,upper_austria_locations,e24b7d833939c492cecc27f5a8b3beea,upper_austria_locations__e24b7d833939c492cecc27f5a8b3beea
untereisenfeld,"Untereisenfeld, Austria",48.1591485,14.0404712,,,,,,,Wells,"Untereisenfeld, Austria",,upper_austria_locations,5f4070e677844dcf4e12d587beaaa5b5,upper_austria_locations__5f4070e677844dcf4e12d587beaaa5b5
untergahleiten,"Untergahleiten, Austria",48.53116,14.01807,,,,,,,Pipeline,"Untergahleiten, Austria",,upper_austria_locations,9b56475741a4e5096746f078014533d1,upper_austria_locations__9b56475741a4e5096746f078014533d1
untergaisbach,"Untergaisbach, Austria",48.3322762,14.5031987,,,,,,,Legislator,"Untergaisbach, Austria",,upper_austria_locations,4ee86846e58e79b605af24bf59558c5a,upper_austria_locations__4ee86846e58e79b605af24bf59558c5a
untergrunburg,"Untergrunburg, Austria",47.97186,14.26463,,,,,,,Shipping,"Untergrunburg, Austria",,upper_austria_locations,a11938f148a09bed90401a8f0cfd0e6f,upper_austria_locations__a11938f148a09bed90401a8f0cfd0e6f
unterhaslberg,"Unterhaslberg, Austria",48.28342,13.50155,,,,,,,Keyphrase,"Unterhaslberg, Austria",,upper_austria_locations,beb1aaa3dd9c6babfe10eefa28193b60,upper_austria_locations__beb1aaa3dd9c6babfe10eefa28193b60
unterkriebach,"Unterkriebach, Austria",48.15228,12.86215,,,,,,,Exec,"Unterkriebach, Austria",,upper_austria_locations,ab4e3ab64442059391843ef18b35b6ce,upper_austria_locations__ab4e3ab64442059391843ef18b35b6ce
unterlochen,"Unterlochen, Austria",48.0203239,13.1643198,,,,,,,Exec,"Unterlochen, Austria",,upper_austria_locations,f37511fa739d2658f6b663ace95c94d4,upper_austria_locations__f37511fa739d2658f6b663ace95c94d4
untermauer i,"Untermauer I, Austria",48.22794,13.57098,,,,,,,Media,"Untermauer I, Austria",,upper_austria_locations,fecf7dddf8b061d2efa0f01dc23d1bfb,upper_austria_locations__fecf7dddf8b061d2efa0f01dc23d1bfb
untermauer ii,"Untermauer II, Austria",47.482932,13.1889589,,,,,,,Person,"Untermauer II, Austria",,upper_austria_locations,26cd45a8163423c7eeb81c8b1ef22ebe,upper_austria_locations__26cd45a8163423c7eeb81c8b1ef22ebe
untermicheldorf,"Untermicheldorf, Austria",47.8789716,14.1335707,,,,,,,DiplomaticFacilities,"Untermicheldorf, Austria",,upper_austria_locations,2535b2d0602ecda12f1620f28aee51f9,upper_austria_locations__2535b2d0602ecda12f1620f28aee51f9
unterneudorf,"Unterneudorf, Austria",47.24127,15.45373,,,,,,,Consulates,"Unterneudorf, Austria",,upper_austria_locations,575e6215e31e289e5c9c67326b44ff9d,upper_austria_locations__575e6215e31e289e5c9c67326b44ff9d
unterregau,"Unterregau, Austria",47.99487,13.68399,,,,,,,CompanyKeyword,"Unterregau, Austria",,upper_austria_locations,4e96b645867d8be52db034736718d4fa,upper_austria_locations__4e96b645867d8be52db034736718d4fa
unterriedl,"Unterriedl, Austria",48.55262,14.09786,,,,,,,Exec,"Unterriedl, Austria",,upper_austria_locations,0187bc56edf15f755e14a36b879500b6,upper_austria_locations__0187bc56edf15f755e14a36b879500b6
unterschlierbach,"Unterschlierbach, Austria",47.90626,14.11983,,,,,,,DiplomaticFacilities,"Unterschlierbach, Austria",,upper_austria_locations,593d9248c9efea4b20b4eb7985e42288,upper_austria_locations__593d9248c9efea4b20b4eb7985e42288
untersee,"Untersee, Austria",47.61272,13.6518099,,,,,,,Diplomat,"Untersee, Austria",,upper_austria_locations,00c7598fe318718fc4aa45093528f442,upper_austria_locations__00c7598fe318718fc4aa45093528f442
unterteufenbach,"Unterteufenbach, Austria",48.4026344,13.4896262,,,,,,,Pipeline,"Unterteufenbach, Austria",,upper_austria_locations,c0ed409be0ebd5cfd6a0528bc9007cec,upper_austria_locations__c0ed409be0ebd5cfd6a0528bc9007cec
unterthanbach,"Unterthanbach, Austria",48.1841554,13.8988122,,,,,,,Wells,"Unterthanbach, Austria",,upper_austria_locations,166327317b4a59d82ede07ff0c411131,upper_austria_locations__166327317b4a59d82ede07ff0c411131
untertiefenbach,"Untertiefenbach, Austria",47.21999,15.86972,,,,,,,Media,"Untertiefenbach, Austria",,upper_austria_locations,1c80958f09134d6dcbacc5578c80cae6,upper_austria_locations__1c80958f09134d6dcbacc5578c80cae6
unterwald,"Unterwald, Austria",46.9864387,14.5171492,,,,,,,space,"Unterwald, Austria",,upper_austria_locations,f1ccc4004304415bc57ea3d99e9ae555,upper_austria_locations__f1ccc4004304415bc57ea3d99e9ae555
unterweidlham,"Unterweidlham, Austria",48.18817,14.40427,,,,,,,Exec,"Unterweidlham, Austria",,upper_austria_locations,a45ac9e5f8c350443e7d394f9149a305,upper_austria_locations__a45ac9e5f8c350443e7d394f9149a305
unterweissenbach,"Unterweissenbach, Austria",48.4355328,14.7852816,,,,,,,DiplomaticFacilities,"Unterweissenbach, Austria",,upper_austria_locations,66fd6ebf19932263dfe573e582b10863,upper_austria_locations__66fd6ebf19932263dfe573e582b10863
unterweitersdorf,"Unterweitersdorf, Austria",48.3673766,14.4684966,,,,,,,Diplomat,"Unterweitersdorf, Austria",,upper_austria_locations,9c7acd5a6dc9086c32953c4d5e0d5f19,upper_austria_locations__9c7acd5a6dc9086c32953c4d5e0d5f19
unterwietraun,"Unterwietraun, Austria",47.5568951,13.6867754,,,,,,,Exec,"Unterwietraun, Austria",,upper_austria_locations,a2c5cac0a8c4e80ac6aff6404dfdabce,upper_austria_locations__a2c5cac0a8c4e80ac6aff6404dfdabce
unterwolfern,"Unterwolfern, Austria",48.083271,14.371168,,,,,,,AAEntity,"Unterwolfern, Austria",,upper_austria_locations,236d9dc33f14f9e1a815b8426f746879,upper_austria_locations__236d9dc33f14f9e1a815b8426f746879
urfahr,"Urfahr, Austria",48.319111,14.291085,,,,,,,CompanyKeyword,"Urfahr, Austria",,upper_austria_locations,dc4c2e263e069adbe099b3c4ca322e02,upper_austria_locations__dc4c2e263e069adbe099b3c4ca322e02
urschendorf,"Urschendorf, Austria",47.7819453,16.0913664,,,,,,,Wells,"Urschendorf, Austria",,upper_austria_locations,ff1eda2f38883cc42d6f558a3c88b604,upper_austria_locations__ff1eda2f38883cc42d6f558a3c88b604
uttendorf,"Uttendorf, Austria",47.2821635,12.5724671,,,,,,,Legislator,"Uttendorf, Austria",,upper_austria_locations,fb889fe7351d4c2d7322473b6e620cb5,upper_austria_locations__fb889fe7351d4c2d7322473b6e620cb5
uttenthal,"Uttenthal, Austria",48.31815,13.93176,,,,,,,space,"Uttenthal, Austria",,upper_austria_locations,68d7871e012adb304a7600fd8bcea813,upper_austria_locations__68d7871e012adb304a7600fd8bcea813
utzenaich,"Utzenaich, Austria",48.2757538,13.4616364,,,,,,,Shipping,"Utzenaich, Austria",,upper_austria_locations,bc1e53499ae7391361213a332c0c437e,upper_austria_locations__bc1e53499ae7391361213a332c0c437e
utzweih,"Utzweih, Austria",48.00291,13.27562,,,,,,,Refinery,"Utzweih, Austria",,upper_austria_locations,d9cc497834a5053375708beb29433370,upper_austria_locations__d9cc497834a5053375708beb29433370
vichtenstein,"Vichtenstein, Austria",48.52602,13.6530499,,,,,,,News,"Vichtenstein, Austria",,upper_austria_locations,6247130122d159cec9d07ec12a090b7a,upper_austria_locations__6247130122d159cec9d07ec12a090b7a
viechtwang,"Viechtwang, Austria",47.91352,13.96404,,,,,,,Organization,"Viechtwang, Austria",,upper_austria_locations,2d7ee6615f126d377c56522f6765ec62,upper_austria_locations__2d7ee6615f126d377c56522f6765ec62
vierzehn,"Vierzehn, Austria",48.53418,14.50074,,,,,,,LegislativeCommittee,"Vierzehn, Austria",,upper_austria_locations,62c421ea9dc3de23c26ec39678727f21,upper_austria_locations__62c421ea9dc3de23c26ec39678727f21
vocking,"Vocking, Austria",48.16096,13.5968699,,,,,,,Consulates,"Vocking, Austria",,upper_austria_locations,d57faafcb7d3c8d4e720f5b59f658d4d,upper_austria_locations__d57faafcb7d3c8d4e720f5b59f658d4d
vocklabruck,"Vocklabruck, Austria",48.00334,13.65613,,,,,,,IndustryTerm,"Vocklabruck, Austria",,upper_austria_locations,b296eb0028550769c77b96a720afa389,upper_austria_locations__b296eb0028550769c77b96a720afa389
vocklamarkt,"Vocklamarkt, Austria",48.0015759,13.482658,,,,,,,Keyphrase,"Vocklamarkt, Austria",,upper_austria_locations,013bb5a92f864b9be8a6821204843d40,upper_austria_locations__013bb5a92f864b9be8a6821204843d40
voitsdorf,"Voitsdorf, Austria",48.01037,14.0631699,,,,,,,Exec,"Voitsdorf, Austria",,upper_austria_locations,e4cd6133d10ce7b912616930da14a955,upper_austria_locations__e4cd6133d10ce7b912616930da14a955
voitshofen,"Voitshofen, Austria",48.27572,13.36631,,,,,,,FTO,"Voitshofen, Austria",,upper_austria_locations,2476d6c9e39dece36ec4863190b02d2a,upper_austria_locations__2476d6c9e39dece36ec4863190b02d2a
volkersdorf,"Volkersdorf, Austria",48.19604,14.43056,,,,,,,CompanyKeyword,"Volkersdorf, Austria",,upper_austria_locations,c3381404d2086dd07824b5caf4e8b31d,upper_austria_locations__c3381404d2086dd07824b5caf4e8b31d
vorchdorf,"Vorchdorf, Austria",48.0032901,13.9251471,,,,,,,Legislator,"Vorchdorf, Austria",,upper_austria_locations,d28181c8a06b2c188c50800958a7f3c4,upper_austria_locations__d28181c8a06b2c188c50800958a7f3c4
vorderstoder,"Vorderstoder, Austria",47.7131251,14.22713,,,,,,,Organization,"Vorderstoder, Austria",,upper_austria_locations,a263581270d67f140b2c6302c6090254,upper_austria_locations__a263581270d67f140b2c6302c6090254
vorderweissenbach,"Vorderweissenbach, Austria",48.5532414,14.2189709,,,,,,,Diplomat,"Vorderweissenbach, Austria",,upper_austria_locations,b3e8b5900d04ac36f2dfab71bb35d2ae,upper_austria_locations__b3e8b5900d04ac36f2dfab71bb35d2ae
vormarkt riedau,"Vormarkt Riedau, Austria",48.30443,13.62956,,,,,,,Diplomat,"Vormarkt Riedau, Austria",,upper_austria_locations,1c7e4347089452f3f3d5b3ecb8f82cfa,upper_austria_locations__1c7e4347089452f3f3d5b3ecb8f82cfa
vormoosen,"Vormoosen, Austria",48.0690066,13.0451531,,,,,,,Wells,"Vormoosen, Austria",,upper_austria_locations,c4266023da72569fbfa298d3a7dd5241,upper_austria_locations__c4266023da72569fbfa298d3a7dd5241
waasen,"Waasen, Austria",46.9569707,15.5838281,,,,,,,Media,"Waasen, Austria",,upper_austria_locations,c6338a1f227e6ebd0aafdf603410b6c2,upper_austria_locations__c6338a1f227e6ebd0aafdf603410b6c2
wackersbach,"Wackersbach, Austria",48.29696,13.9727,,,,,,,DiplomaticFacilities,"Wackersbach, Austria",,upper_austria_locations,6d8194578cda63a4c56fcb3336b7cb8d,upper_austria_locations__6d8194578cda63a4c56fcb3336b7cb8d
wagenhub,"Wagenhub, Austria",47.96107,14.2311,,,,,,,Legislator,"Wagenhub, Austria",,upper_austria_locations,4a4539ef142021fa9a25dabb682393cc,upper_austria_locations__4a4539ef142021fa9a25dabb682393cc
wagrain,"Wagrain, Austria",47.3335007,13.2961384,,,,,,,Media,"Wagrain, Austria",,upper_austria_locations,592f515e50e24abd75479fdbf284ee53,upper_austria_locations__592f515e50e24abd75479fdbf284ee53
waizenkirchen,"Waizenkirchen, Austria",48.3305787,13.8574179,,,,,,,Consulates,"Waizenkirchen, Austria",,upper_austria_locations,3214592f6cd93400d4e6417c340101f1,upper_austria_locations__3214592f6cd93400d4e6417c340101f1
walchen,"Walchen, Austria",47.28787,12.68864,,,,,,,AAEntity,"Walchen, Austria",,upper_austria_locations,b5dfe0c57dc84076da86543d58659cec,upper_austria_locations__b5dfe0c57dc84076da86543d58659cec
waldburg,"Waldburg, Austria",48.5086038,14.439744,,,,,,,space,"Waldburg, Austria",,upper_austria_locations,ff39e44915c64d2c27ebe4b9314652a5,upper_austria_locations__ff39e44915c64d2c27ebe4b9314652a5
waldegg,"Waldegg, Austria",47.86888,16.05146,,,,,,,Diplomat,"Waldegg, Austria",,upper_austria_locations,d44feee74ffd37e8acb6ba38de8b883f,upper_austria_locations__d44feee74ffd37e8acb6ba38de8b883f
waldhausen im strudengau,"Waldhausen im Strudengau, Austria",48.2762612,14.9439238,,,,,,,Person,"Waldhausen im Strudengau, Austria",,upper_austria_locations,a5134d73c589aac1b7b12e3991f9aa89,upper_austria_locations__a5134d73c589aac1b7b12e3991f9aa89
walding,"Walding, Austria",48.351608,14.1596644,,,,,,,CompanyKeyword,"Walding, Austria",,upper_austria_locations,a7d9c29fbcbe108710403521670794f1,upper_austria_locations__a7d9c29fbcbe108710403521670794f1
waldkirchen am wesen,"Waldkirchen am Wesen, Austria",48.4402451,13.8223099,,,,,,,DiplomaticFacilities,"Waldkirchen am Wesen, Austria",,upper_austria_locations,d6d07c6835ce49a550def4e5e483b16a,upper_austria_locations__d6d07c6835ce49a550def4e5e483b16a
waldneukirchen,"Waldneukirchen, Austria",47.9960893,14.2592131,,,,,,,FTO,"Waldneukirchen, Austria",,upper_austria_locations,4114469cccec80ebe84b2a9ae43b76f5,upper_austria_locations__4114469cccec80ebe84b2a9ae43b76f5
