chinacity_identifier,chinacitycaption_name,chinatagging_location,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
梧州市,"Zhangzhou, Guangxi, China",zhangzhouguangxi,Keyphrase,"Zhangzhou, Guangxi, China",,dgm_chinacitylocations,a885edffc5b2b23b6d7c88eaae831948,dgm_chinacitylocations__a885edffc5b2b23b6d7c88eaae831948
贵港市,"Guigang, Guangxi, China",guigangguangxi,Person,"Guigang, Guangxi, China",,dgm_chinacitylocations,650fe36482c2c5c43eedd7eae06a85e7,dgm_chinacitylocations__650fe36482c2c5c43eedd7eae06a85e7
玉林市,"Yulin, Guangxi, China",yulinguangxi,Exec,"Yulin, Guangxi, China",,dgm_chinacitylocations,63dc0a2f440bb032980aa57710e1041c,dgm_chinacitylocations__63dc0a2f440bb032980aa57710e1041c
钦州市,"Qinzhou, Guangxi, China",qinzhouguangxi,CompanyKeyword,"Qinzhou, Guangxi, China",,dgm_chinacitylocations,b18fa3a19e9ba076ed2b6c9cead607b9,dgm_chinacitylocations__b18fa3a19e9ba076ed2b6c9cead607b9
北海市,"Beihai, Guangxi, China",beihaiguangxi,News,"Beihai, Guangxi, China",,dgm_chinacitylocations,6440a3def0f18b19ba3a5ea74488bac0,dgm_chinacitylocations__6440a3def0f18b19ba3a5ea74488bac0
防城港市,"Fangchenggang, Guangxi, China",fangchenggangguangxi,Keyphrase,"Fangchenggang, Guangxi, China",,dgm_chinacitylocations,d2223e800d03400370a482f71f6aba01,dgm_chinacitylocations__d2223e800d03400370a482f71f6aba01
崇左市,"Chongzuo, Guangxi, China",chongzuoguangxi,Organization,"Chongzuo, Guangxi, China",,dgm_chinacitylocations,e746e2a634bd17f3a6f3b26dc9a1d29f,dgm_chinacitylocations__e746e2a634bd17f3a6f3b26dc9a1d29f
百色市,"Baise, Guangxi, China",baiseguangxi,Media,"Baise, Guangxi, China",,dgm_chinacitylocations,7105ddd34f0069a727d7f8fbe61e6d23,dgm_chinacitylocations__7105ddd34f0069a727d7f8fbe61e6d23
河池市,"Hechi, Guangxi, China",hechiguangxi,Diplomat,"Hechi, Guangxi, China",,dgm_chinacitylocations,bd0ba0269b530640a915a0c81d1deeca,dgm_chinacitylocations__bd0ba0269b530640a915a0c81d1deeca
来宾市,"Laibin, Guangxi, China",laibinguangxi,Pipeline,"Laibin, Guangxi, China",,dgm_chinacitylocations,e25b79f7b5c4e42eca0a063978b8a250,dgm_chinacitylocations__e25b79f7b5c4e42eca0a063978b8a250
贺州市,"Hezhou, Guangxi, China",hezhouguangxi,Pipeline,"Hezhou, Guangxi, China",,dgm_chinacitylocations,8f110897907e476e26d9d999d96f636c,dgm_chinacitylocations__8f110897907e476e26d9d999d96f636c
岑溪市,"Cenxi, Guangxi, China",cenxiguangxi,FTO,"Cenxi, Guangxi, China",,dgm_chinacitylocations,4be3b26be613e8c2693cb21223a6155e,dgm_chinacitylocations__4be3b26be613e8c2693cb21223a6155e
桂平市,"Guiping, Guangxi, China",guipingguangxi,Refinery,"Guiping, Guangxi, China",,dgm_chinacitylocations,51ff2913d16fe1f9fee0e0356b92df73,dgm_chinacitylocations__51ff2913d16fe1f9fee0e0356b92df73
北流市,"Beiliu, Guangxi, China",beiliuguangxi,Organization,"Beiliu, Guangxi, China",,dgm_chinacitylocations,954e79a39c7d2ba0e7309e12e01ff6ae,dgm_chinacitylocations__954e79a39c7d2ba0e7309e12e01ff6ae
东兴市,"Dongxing, Guangxi, China",dongxingguangxi,IndustryTerm,"Dongxing, Guangxi, China",,dgm_chinacitylocations,941327d83904526625dca5021e6c203c,dgm_chinacitylocations__941327d83904526625dca5021e6c203c
凭祥市,"Pingxiang, Guangxi, China",pingxiangguangxi,Person,"Pingxiang, Guangxi, China",,dgm_chinacitylocations,fe61c98bb9941d285fc60460c53120ff,dgm_chinacitylocations__fe61c98bb9941d285fc60460c53120ff
合山市,"Heshan, Guangxi, China",heshanguangxi,Shipping,"Heshan, Guangxi, China",,dgm_chinacitylocations,77d4b385e6c6b4f1d575fabb9bf7352b,dgm_chinacitylocations__77d4b385e6c6b4f1d575fabb9bf7352b
靖西市,"Jingxi, Guangxi, China",jingxiguangxi,IndustryTerm,"Jingxi, Guangxi, China",,dgm_chinacitylocations,97281e5aa6b7d56601bbfc96d4143696,dgm_chinacitylocations__97281e5aa6b7d56601bbfc96d4143696
平果市,"Pingguo, Guangxi, China",pingguoguangxi,LegislativeCommittee,"Pingguo, Guangxi, China",,dgm_chinacitylocations,a3175d796af673095817d96c68a25aa3,dgm_chinacitylocations__a3175d796af673095817d96c68a25aa3
荔浦市,"Lipu, Guangxi, China",lipuguangxi,Legislator,"Lipu, Guangxi, China",,dgm_chinacitylocations,fd454b1fd4f85754080bc72e82c46a5c,dgm_chinacitylocations__fd454b1fd4f85754080bc72e82c46a5c
广州市,"Guangzhou, Guangdong, China",guangzhouguangdong,Pipeline,"Guangzhou, Guangdong, China",,dgm_chinacitylocations,a196526c8dd88e216911c54f5b4fb42e,dgm_chinacitylocations__a196526c8dd88e216911c54f5b4fb42e
深圳市,"Shenzhen, Guangdong, China",shenzhenguangdong,Legislator,"Shenzhen, Guangdong, China",,dgm_chinacitylocations,709183ee0d148de5620e8e1a52488f77,dgm_chinacitylocations__709183ee0d148de5620e8e1a52488f77
英德市,"Yingde, Guangdong, China",yingdeguangdong,CompanyKeyword,"Yingde, Guangdong, China",,dgm_chinacitylocations,3e2940259f6651062cdc3d7aed9dc98c,dgm_chinacitylocations__3e2940259f6651062cdc3d7aed9dc98c
连州市,"Lianzhou, Guangdong, China",lianzhouguangdong,ForeignMinistry,"Lianzhou, Guangdong, China",,dgm_chinacitylocations,f349d845ae884ae73360c6dc7185194d,dgm_chinacitylocations__f349d845ae884ae73360c6dc7185194d
乐昌市,"Lechang, Guangdong, China",lechangguangdong,AAEntity,"Lechang, Guangdong, China",,dgm_chinacitylocations,19dd3968c0cf24ddf04e6f86bf624047,dgm_chinacitylocations__19dd3968c0cf24ddf04e6f86bf624047
南雄市,"Nanxiong, Guangdong, China",nanxiongguangdong,CompanyKeyword,"Nanxiong, Guangdong, China",,dgm_chinacitylocations,5c96de87664efbcd9ebad9f77e29097a,dgm_chinacitylocations__5c96de87664efbcd9ebad9f77e29097a
兴宁市,"Xingning, Guangdong, China",xingningguangdong,Media,"Xingning, Guangdong, China",,dgm_chinacitylocations,c4e44b04725cf994b82f618b3990d4f0,dgm_chinacitylocations__c4e44b04725cf994b82f618b3990d4f0
普宁市,"Puning, Guangdong, China",puningguangdong,Person,"Puning, Guangdong, China",,dgm_chinacitylocations,9a0f443c06c1e22ed31e1db51b2664c5,dgm_chinacitylocations__9a0f443c06c1e22ed31e1db51b2664c5
陆丰市,"Lufeng, Guangdong, China",lufengguangdong,DiplomaticFacilities,"Lufeng, Guangdong, China",,dgm_chinacitylocations,28f765be96c936f4426b548f24f844c0,dgm_chinacitylocations__28f765be96c936f4426b548f24f844c0
恩平市,"Enping, Guangdong, China",enpingguangdong,CompanyKeyword,"Enping, Guangdong, China",,dgm_chinacitylocations,1bbb2c41b0eeb98eb5da8fe93ce768f2,dgm_chinacitylocations__1bbb2c41b0eeb98eb5da8fe93ce768f2
台山市,"Taishan, Guangdong, China",taishanguangdong,Keyphrase,"Taishan, Guangdong, China",,dgm_chinacitylocations,a95dce3dd35152ebb3b78efcaa6b0144,dgm_chinacitylocations__a95dce3dd35152ebb3b78efcaa6b0144
开平市,"Kaiping, Guangdong, China",kaipingguangdong,Media,"Kaiping, Guangdong, China",,dgm_chinacitylocations,2bfc1c5ace6f4c2aa60b15ef1a2d253e,dgm_chinacitylocations__2bfc1c5ace6f4c2aa60b15ef1a2d253e
鹤山市,"Heshan, Guangdong, China",heshanguangdong,Exec,"Heshan, Guangdong, China",,dgm_chinacitylocations,27daa8d3cfd3ad42f3718c857f3a2818,dgm_chinacitylocations__27daa8d3cfd3ad42f3718c857f3a2818
四会市,"Sihui, Guangdong, China",sihuiguangdong,Keyphrase,"Sihui, Guangdong, China",,dgm_chinacitylocations,d927b9b15ee613c14bbca32ed6c08036,dgm_chinacitylocations__d927b9b15ee613c14bbca32ed6c08036
罗定市,"Luoding, Guangdong, China",luodingguangdong,LegislativeCommittee,"Luoding, Guangdong, China",,dgm_chinacitylocations,e3192662517c93c35acb069f4720175e,dgm_chinacitylocations__e3192662517c93c35acb069f4720175e
阳春市,"Yangchun, Guangdong, China",yangchunguangdong,CompanyKeyword,"Yangchun, Guangdong, China",,dgm_chinacitylocations,03bff8c0520b13d12297b9120c66d4f6,dgm_chinacitylocations__03bff8c0520b13d12297b9120c66d4f6
化州市,"Huasheng, Guangdong, China",huashengguangdong,IndustryTerm,"Huasheng, Guangdong, China",,dgm_chinacitylocations,5c372fe2e5a043bb1077e45d08e1719c,dgm_chinacitylocations__5c372fe2e5a043bb1077e45d08e1719c
信宜市,"Xinyi, Guangdong, China",xinyiguangdong,Media,"Xinyi, Guangdong, China",,dgm_chinacitylocations,d9131a6c6276d847d8b61e8a6595ae5c,dgm_chinacitylocations__d9131a6c6276d847d8b61e8a6595ae5c
高州市,"Gaozhou, Guangdong, China",gaozhouguangdong,Organization,"Gaozhou, Guangdong, China",,dgm_chinacitylocations,c78f7781675ce0e81c24649001d9ef72,dgm_chinacitylocations__c78f7781675ce0e81c24649001d9ef72
吳川市,"Wuchuan, Guangdong, China",wuchuanguangdong,Diplomat,"Wuchuan, Guangdong, China",,dgm_chinacitylocations,9d1df47e78c7704984055fa50bd4335a,dgm_chinacitylocations__9d1df47e78c7704984055fa50bd4335a
廉江市,"Lianjiang, Guangdong, China",lianjiangguangdong,ForeignMinister,"Lianjiang, Guangdong, China",,dgm_chinacitylocations,f452e02b9c37d89f48d7eebff1a786dc,dgm_chinacitylocations__f452e02b9c37d89f48d7eebff1a786dc
雷州市,"Leizhou, Guangdong, China",leizhouguangdong,Organization,"Leizhou, Guangdong, China",,dgm_chinacitylocations,c9354e13428f8a2df83f590d23187a5a,dgm_chinacitylocations__c9354e13428f8a2df83f590d23187a5a
清远市,"Qingyuan, Guangdong, China",qingyuanguangdong,DiplomaticFacilities,"Qingyuan, Guangdong, China",,dgm_chinacitylocations,8b58eef0580d274e471f3a9457a169d8,dgm_chinacitylocations__8b58eef0580d274e471f3a9457a169d8
韶关市,"Shaoguan, Guangdong, China",shaoguanguangdong,CompanyKeyword,"Shaoguan, Guangdong, China",,dgm_chinacitylocations,a7e32ed55a09415ed3656555147123ef,dgm_chinacitylocations__a7e32ed55a09415ed3656555147123ef
河源市,"Heyuan, Guangdong, China",heyuanguangdong,Legislator,"Heyuan, Guangdong, China",,dgm_chinacitylocations,bf597b8629a1df643f380324078f9272,dgm_chinacitylocations__bf597b8629a1df643f380324078f9272
梅州市,"Meizhou, Guangdong, China",meizhouguangdong,Shipping,"Meizhou, Guangdong, China",,dgm_chinacitylocations,9d8b720408715041fd9d0bccd6b5a94c,dgm_chinacitylocations__9d8b720408715041fd9d0bccd6b5a94c
潮州市,"Chaozhou, Guangdong, China",chaozhouguangdong,Consulates,"Chaozhou, Guangdong, China",,dgm_chinacitylocations,2a33fdc2f160bcb2dc6279921a542993,dgm_chinacitylocations__2a33fdc2f160bcb2dc6279921a542993
汕头市,"Shantou, Guangdong, China",shantouguangdong,IndustryTerm,"Shantou, Guangdong, China",,dgm_chinacitylocations,d5e3c2e4c5bbc99a8aa0b59b3ed0134d,dgm_chinacitylocations__d5e3c2e4c5bbc99a8aa0b59b3ed0134d
揭阳市,"Jieyang, Guangdong, China",jieyangguangdong,Media,"Jieyang, Guangdong, China",,dgm_chinacitylocations,af65821e94547f5aa5a4bc25a9c3f5e7,dgm_chinacitylocations__af65821e94547f5aa5a4bc25a9c3f5e7
汕尾市,"Shanwei, Guangdong, China",shanweiguangdong,Wells,"Shanwei, Guangdong, China",,dgm_chinacitylocations,f4a595dd5a00182b24e3ec6c1b287271,dgm_chinacitylocations__f4a595dd5a00182b24e3ec6c1b287271
惠州市,"Huizhou, Guangdong, China",huizhouguangdong,space,"Huizhou, Guangdong, China",,dgm_chinacitylocations,b9cb9a160b18b01292e548ef1391538d,dgm_chinacitylocations__b9cb9a160b18b01292e548ef1391538d
东莞市,"Dongguan, Guangdong, China",dongguanguangdong,FTO,"Dongguan, Guangdong, China",,dgm_chinacitylocations,3a5ada51229b2661e79bece0195fc352,dgm_chinacitylocations__3a5ada51229b2661e79bece0195fc352
珠海市,"Zhuhai, Guangdong, China",zhuhaiguangdong,News,"Zhuhai, Guangdong, China",,dgm_chinacitylocations,685a5fd3197d0fa928ea1f5fc4745144,dgm_chinacitylocations__685a5fd3197d0fa928ea1f5fc4745144
中山市,"Zhongshan, Guangdong, China",zhongshanguangdong,Exec,"Zhongshan, Guangdong, China",,dgm_chinacitylocations,33cbb3be0c09e167bcd3bfefac066545,dgm_chinacitylocations__33cbb3be0c09e167bcd3bfefac066545
江门市,"Jiangmen, Guangdong, China",jiangmenguangdong,Diplomat,"Jiangmen, Guangdong, China",,dgm_chinacitylocations,2b36574d1507a10dcf21076550144240,dgm_chinacitylocations__2b36574d1507a10dcf21076550144240
佛山市,"Foshan, Guangdong, China",foshanguangdong,FTO,"Foshan, Guangdong, China",,dgm_chinacitylocations,49e05ed2615eb949f15de46f2191adf6,dgm_chinacitylocations__49e05ed2615eb949f15de46f2191adf6
肇庆市,"Zhaoqing, Guangdong, China",zhaoqingguangdong,ForeignMinistry,"Zhaoqing, Guangdong, China",,dgm_chinacitylocations,23bac08bbd97301c5c7766efc53348b5,dgm_chinacitylocations__23bac08bbd97301c5c7766efc53348b5
云浮市,"Yunfu, Guangdong, China",yunfuguangdong,DiplomaticFacilities,"Yunfu, Guangdong, China",,dgm_chinacitylocations,9bd17b387bad6baede837264635afd06,dgm_chinacitylocations__9bd17b387bad6baede837264635afd06
阳江市,"Yangjiang, Guangdong, China",yangjiangguangdong,AAEntity,"Yangjiang, Guangdong, China",,dgm_chinacitylocations,3940cbab91c4eaafbb1d998d27f24712,dgm_chinacitylocations__3940cbab91c4eaafbb1d998d27f24712
茂名市,"Maoming, Guangdong, China",maomingguangdong,ForeignMinistry,"Maoming, Guangdong, China",,dgm_chinacitylocations,53683e141e27055ff170aa081de230f3,dgm_chinacitylocations__53683e141e27055ff170aa081de230f3
湛江市,"Zhangjiang, Guangdong, China",zhangjiangguangdong,Refinery,"Zhangjiang, Guangdong, China",,dgm_chinacitylocations,a22de1a78810cf78a24e7f253dcfae5a,dgm_chinacitylocations__a22de1a78810cf78a24e7f253dcfae5a
长沙市,"Changsha, Hunan, China",changshahunan,LegislativeCommittee,"Changsha, Hunan, China",,dgm_chinacitylocations,9a0b65d0990d14dab789ce08de8b9519,dgm_chinacitylocations__9a0b65d0990d14dab789ce08de8b9519
衡阳市,"Hengyang, Hunan, China",hengyanghunan,CompanyKeyword,"Hengyang, Hunan, China",,dgm_chinacitylocations,19c40ea5af2bbadbb9eb03c3f21a2213,dgm_chinacitylocations__19c40ea5af2bbadbb9eb03c3f21a2213
张家界市,"Zhangjiajie, Hunan, China",zhangjiajiehunan,Shipping,"Zhangjiajie, Hunan, China",,dgm_chinacitylocations,2c66a88cb2c56a61890a9cd08cb7643c,dgm_chinacitylocations__2c66a88cb2c56a61890a9cd08cb7643c
常德市,"Changde, Hunan, China",changdehunan,Media,"Changde, Hunan, China",,dgm_chinacitylocations,492946482f34093e561e0cfeafee7423,dgm_chinacitylocations__492946482f34093e561e0cfeafee7423
益阳市,"Yiyang, Hunan, China",yiyanghunan,Organization,"Yiyang, Hunan, China",,dgm_chinacitylocations,c81ea41b8f2d43a42b8bef099f1fe9eb,dgm_chinacitylocations__c81ea41b8f2d43a42b8bef099f1fe9eb
岳阳市,"Yueyang, Hunan, China",yueyanghunan,Consulates,"Yueyang, Hunan, China",,dgm_chinacitylocations,da4fb9447963915164b24131f352fa3b,dgm_chinacitylocations__da4fb9447963915164b24131f352fa3b
株洲市,"Zhuzhou, Hunan, China",zhuzhouhunan,ForeignMinister,"Zhuzhou, Hunan, China",,dgm_chinacitylocations,9ba033fea8c6de008b9931bcb94538b8,dgm_chinacitylocations__9ba033fea8c6de008b9931bcb94538b8
湘潭市,"Xiangtan, Hunan, China",xiangtanhunan,Legislator,"Xiangtan, Hunan, China",,dgm_chinacitylocations,739ee7502dd1f2536743046ea9c6dad1,dgm_chinacitylocations__739ee7502dd1f2536743046ea9c6dad1
郴州市,"Zhangzhou, Hunan, China",zhangzhouhunan,ForeignMinister,"Zhangzhou, Hunan, China",,dgm_chinacitylocations,f39e1aed557f2da36397a7839fc0a7ae,dgm_chinacitylocations__f39e1aed557f2da36397a7839fc0a7ae
永州市,"Yongzhou, Hunan, China",yongzhouhunan,CompanyKeyword,"Yongzhou, Hunan, China",,dgm_chinacitylocations,c34dea7695e59caf35b72687c422ff87,dgm_chinacitylocations__c34dea7695e59caf35b72687c422ff87
邵阳市,"Shaoyang, Hunan, China",shaoyanghunan,Legislator,"Shaoyang, Hunan, China",,dgm_chinacitylocations,21501c877564c32260376c9e11f5d093,dgm_chinacitylocations__21501c877564c32260376c9e11f5d093
怀化市,"Huaihua, Hunan, China",huaihuahunan,AAEntity,"Huaihua, Hunan, China",,dgm_chinacitylocations,8c6fe5ced75acf0538007cb53d4ce2e8,dgm_chinacitylocations__8c6fe5ced75acf0538007cb53d4ce2e8
娄底市,"Loudi, Hunan, China",loudihunan,space,"Loudi, Hunan, China",,dgm_chinacitylocations,b3ae893fadf405d2c175c7f059f68946,dgm_chinacitylocations__b3ae893fadf405d2c175c7f059f68946
耒阳市,"Leiyang, Hunan, China",leiyanghunan,Shipping,"Leiyang, Hunan, China",,dgm_chinacitylocations,af8e8bf9062dbf248682be1b28627d16,dgm_chinacitylocations__af8e8bf9062dbf248682be1b28627d16
常宁市,"Changning, Hunan, China",changninghunan,Keyphrase,"Changning, Hunan, China",,dgm_chinacitylocations,44319cfee6815610f858d66ce4e71a72,dgm_chinacitylocations__44319cfee6815610f858d66ce4e71a72
浏阳市,"Liuyang, Hunan, China",liuyanghunan,Shipping,"Liuyang, Hunan, China",,dgm_chinacitylocations,49c19f59a1c8d5b3f23e2945ccd04c8c,dgm_chinacitylocations__49c19f59a1c8d5b3f23e2945ccd04c8c
津市市,"Jinshi, Hunan, China",jinshihunan,Organization,"Jinshi, Hunan, China",,dgm_chinacitylocations,d5bdf5753533c9d1b2c474284e9a8650,dgm_chinacitylocations__d5bdf5753533c9d1b2c474284e9a8650
沅江市,"Yuanjiang, Hunan, China",yuanjianghunan,Exec,"Yuanjiang, Hunan, China",,dgm_chinacitylocations,ab87a246c0c07f1ff058ec0e103b2688,dgm_chinacitylocations__ab87a246c0c07f1ff058ec0e103b2688
汨罗市,"Miluo, Hunan, China",miluohunan,Keyphrase,"Miluo, Hunan, China",,dgm_chinacitylocations,11d3e80c0e7251d41b6dccf2b6c89878,dgm_chinacitylocations__11d3e80c0e7251d41b6dccf2b6c89878
临湘市,"Linxiang, Hunan, China",linxianghunan,Diplomat,"Linxiang, Hunan, China",,dgm_chinacitylocations,c16a98017a693a26c3fea04d2ae3fce7,dgm_chinacitylocations__c16a98017a693a26c3fea04d2ae3fce7
醴陵市,"Liling, Hunan, China",lilinghunan,DiplomaticFacilities,"Liling, Hunan, China",,dgm_chinacitylocations,cf7e3e731dc1fff936204d0511dc8ad6,dgm_chinacitylocations__cf7e3e731dc1fff936204d0511dc8ad6
湘乡市,"Xiangxiang, Hunan, China",xiangxianghunan,space,"Xiangxiang, Hunan, China",,dgm_chinacitylocations,6c768b748478f4f9b5fa134ff6f25f2a,dgm_chinacitylocations__6c768b748478f4f9b5fa134ff6f25f2a
韶山市,"Shaoshan, Hunan, China",shaoshanhunan,Exec,"Shaoshan, Hunan, China",,dgm_chinacitylocations,20d1e17efbe29936f8dfcf3313cc196d,dgm_chinacitylocations__20d1e17efbe29936f8dfcf3313cc196d
资兴市,"Zixing, Hunan, China",zixinghunan,CompanyKeyword,"Zixing, Hunan, China",,dgm_chinacitylocations,741ed545614209dc22459550c42f8dbe,dgm_chinacitylocations__741ed545614209dc22459550c42f8dbe
武冈市,"Wugang, Hunan, China",wuganghunan,Keyphrase,"Wugang, Hunan, China",,dgm_chinacitylocations,217eb165f250b03e029489331eb3b822,dgm_chinacitylocations__217eb165f250b03e029489331eb3b822
邵东市,"Shaodong, Hunan, China",shaodonghunan,Diplomat,"Shaodong, Hunan, China",,dgm_chinacitylocations,087e66f6126072a74620d8d3813a1cfa,dgm_chinacitylocations__087e66f6126072a74620d8d3813a1cfa
洪江市,"Hongjiang, Hunan, China",hongjianghunan,Media,"Hongjiang, Hunan, China",,dgm_chinacitylocations,afc301eab4b93c58a013ac95eae77d3f,dgm_chinacitylocations__afc301eab4b93c58a013ac95eae77d3f
冷水江市,"Lengshuijiang, Hunan, China",lengshuijianghunan,FTO,"Lengshuijiang, Hunan, China",,dgm_chinacitylocations,22102e08d70bfb67f532559111f55360,dgm_chinacitylocations__22102e08d70bfb67f532559111f55360
涟源市,"Lianyuan, Hunan, China",lianyuanhunan,AAEntity,"Lianyuan, Hunan, China",,dgm_chinacitylocations,dc20ba15c21ec4b362f7d5968dae5947,dgm_chinacitylocations__dc20ba15c21ec4b362f7d5968dae5947
吉首市,"Jishou, Hunan, China",jishouhunan,Diplomat,"Jishou, Hunan, China",,dgm_chinacitylocations,9b74f4e2597df743cdc9daa8755ae7f8,dgm_chinacitylocations__9b74f4e2597df743cdc9daa8755ae7f8
宁乡市,"Ningxiang, Hunan, China",ningxianghunan,Shipping,"Ningxiang, Hunan, China",,dgm_chinacitylocations,79ddc58ef241a74f281bf2d5e45a1f3c,dgm_chinacitylocations__79ddc58ef241a74f281bf2d5e45a1f3c
上海,"Shanghai, China",shanghaishanghai,News,"Shanghai, China",,dgm_chinacitylocations,2a54b0ee346a5cdcae7c1fd8355c3d45,dgm_chinacitylocations__2a54b0ee346a5cdcae7c1fd8355c3d45
北京,"Beijing, China",beijingbeijing,Exec,"Beijing, China",,dgm_chinacitylocations,b127015db15da450108b92335938f24f,dgm_chinacitylocations__b127015db15da450108b92335938f24f
天津,"Tianjin, China",tianjintianjin,Pipeline,"Tianjin, China",,dgm_chinacitylocations,0d3b9a2b618661bc138fcf80a1f511ea,dgm_chinacitylocations__0d3b9a2b618661bc138fcf80a1f511ea
重庆,"Chongqing, China",chongqingchongqing,space,"Chongqing, China",,dgm_chinacitylocations,603d56f13812d7363c8708a30f0f58cf,dgm_chinacitylocations__603d56f13812d7363c8708a30f0f58cf
旬阳,"Xunyang, Shaanxi, China",xunyangshaanxi,Pipeline,"Xunyang, Shaanxi, China",,dgm_chinacitylocations,086c24b2e88fafb510c977ea6db12694,dgm_chinacitylocations__086c24b2e88fafb510c977ea6db12694
东方,"Dongfang, Hainan, China",dongfanghainan,Legislator,"Dongfang, Hainan, China",,dgm_chinacitylocations,8e456aa5e6333ef5b15017aace5874b2,dgm_chinacitylocations__8e456aa5e6333ef5b15017aace5874b2
陇南市,"Longnan, Gansu, China",longnangansu,News,"Longnan, Gansu, China",,dgm_chinacitylocations,b42b32fa4e8f723f75405a780d07d71c,dgm_chinacitylocations__b42b32fa4e8f723f75405a780d07d71c
