keyword,caption_name,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
816kg,816 kg,general.alert2,AAEntity,816 kg,,dgm_latamnarcoticsweight,ebe7170696c92036d4c34784848aa783,dgm_latamnarcoticsweight__ebe7170696c92036d4c34784848aa783
817kg,817 kg,general.alert2,CompanyKeyword,817 kg,,dgm_latamnarcoticsweight,4213e2e3ddc9010f1b7f17e73ce64d66,dgm_latamnarcoticsweight__4213e2e3ddc9010f1b7f17e73ce64d66
818kg,818 kg,general.alert2,News,818 kg,,dgm_latamnarcoticsweight,86f8d038361e6185804b9388d21bf118,dgm_latamnarcoticsweight__86f8d038361e6185804b9388d21bf118
819kg,819 kg,general.alert2,Diplomat,819 kg,,dgm_latamnarcoticsweight,1c32ac7ad9eaecc745fa331f519365b8,dgm_latamnarcoticsweight__1c32ac7ad9eaecc745fa331f519365b8
820kg,820 kg,general.alert2,IndustryTerm,820 kg,,dgm_latamnarcoticsweight,9f0da77865a2c463bdbf28d613629c20,dgm_latamnarcoticsweight__9f0da77865a2c463bdbf28d613629c20
821kg,821 kg,general.alert2,Organization,821 kg,,dgm_latamnarcoticsweight,8e6a607d9723e5c41171fc374229bde3,dgm_latamnarcoticsweight__8e6a607d9723e5c41171fc374229bde3
822kg,822 kg,general.alert2,Legislator,822 kg,,dgm_latamnarcoticsweight,260a813ada25af8a58ecc3325ac9deac,dgm_latamnarcoticsweight__260a813ada25af8a58ecc3325ac9deac
823kg,823 kg,general.alert2,Keyphrase,823 kg,,dgm_latamnarcoticsweight,a1cfd855871370c99fe6b19362c43b80,dgm_latamnarcoticsweight__a1cfd855871370c99fe6b19362c43b80
824kg,824 kg,general.alert2,Refinery,824 kg,,dgm_latamnarcoticsweight,7278ea3a71d2d7fa991fe02cf29dfe37,dgm_latamnarcoticsweight__7278ea3a71d2d7fa991fe02cf29dfe37
825kg,825 kg,general.alert2,CompanyKeyword,825 kg,,dgm_latamnarcoticsweight,b860879351d20b2ade43bfe6c6c18417,dgm_latamnarcoticsweight__b860879351d20b2ade43bfe6c6c18417
826kg,826 kg,general.alert2,Exec,826 kg,,dgm_latamnarcoticsweight,a3f840d89adf22732b146e323ba5de10,dgm_latamnarcoticsweight__a3f840d89adf22732b146e323ba5de10
827kg,827 kg,general.alert2,Organization,827 kg,,dgm_latamnarcoticsweight,4d5d6e77e1fd73a575a643c306c28f79,dgm_latamnarcoticsweight__4d5d6e77e1fd73a575a643c306c28f79
828kg,828 kg,general.alert2,Media,828 kg,,dgm_latamnarcoticsweight,d8b0859eb85560932a3972591278a502,dgm_latamnarcoticsweight__d8b0859eb85560932a3972591278a502
829kg,829 kg,general.alert2,Keyphrase,829 kg,,dgm_latamnarcoticsweight,a2b8a277d81c3548387dbbfd63b1758d,dgm_latamnarcoticsweight__a2b8a277d81c3548387dbbfd63b1758d
830kg,830 kg,general.alert2,Diplomat,830 kg,,dgm_latamnarcoticsweight,01dadca79ac0aa6fc7baf7cff1b72ea3,dgm_latamnarcoticsweight__01dadca79ac0aa6fc7baf7cff1b72ea3
831kg,831 kg,general.alert2,Wells,831 kg,,dgm_latamnarcoticsweight,6175d740a29c2b171c570069249dfdf6,dgm_latamnarcoticsweight__6175d740a29c2b171c570069249dfdf6
832kg,832 kg,general.alert2,CompanyKeyword,832 kg,,dgm_latamnarcoticsweight,69ab0c8af0a52a960a11b8178c6af7a7,dgm_latamnarcoticsweight__69ab0c8af0a52a960a11b8178c6af7a7
833kg,833 kg,general.alert2,Shipping,833 kg,,dgm_latamnarcoticsweight,ce210f1f5239e779bf1610bc2548a402,dgm_latamnarcoticsweight__ce210f1f5239e779bf1610bc2548a402
834kg,834 kg,general.alert2,Media,834 kg,,dgm_latamnarcoticsweight,58d97a29c955970aa5309c5df8a7135e,dgm_latamnarcoticsweight__58d97a29c955970aa5309c5df8a7135e
835kg,835 kg,general.alert2,CompanyKeyword,835 kg,,dgm_latamnarcoticsweight,43a0eb5ec4d12a509eee7daed0199913,dgm_latamnarcoticsweight__43a0eb5ec4d12a509eee7daed0199913
836kg,836 kg,general.alert2,Shipping,836 kg,,dgm_latamnarcoticsweight,3a8a08c531d0e7f4e6d898e53d98225d,dgm_latamnarcoticsweight__3a8a08c531d0e7f4e6d898e53d98225d
837kg,837 kg,general.alert2,Shipping,837 kg,,dgm_latamnarcoticsweight,a5e6b056ddf70e2bdd11578a64da4d89,dgm_latamnarcoticsweight__a5e6b056ddf70e2bdd11578a64da4d89
838kg,838 kg,general.alert2,Refinery,838 kg,,dgm_latamnarcoticsweight,9547c42930ca05a75b892b6650c3bc87,dgm_latamnarcoticsweight__9547c42930ca05a75b892b6650c3bc87
839kg,839 kg,general.alert2,space,839 kg,,dgm_latamnarcoticsweight,5e8530dbe6b2b6adbe9f7fcdd679b6a8,dgm_latamnarcoticsweight__5e8530dbe6b2b6adbe9f7fcdd679b6a8
840kg,840 kg,general.alert2,ForeignMinister,840 kg,,dgm_latamnarcoticsweight,4a272c9444617f44295807b091fbddd2,dgm_latamnarcoticsweight__4a272c9444617f44295807b091fbddd2
841kg,841 kg,general.alert2,Media,841 kg,,dgm_latamnarcoticsweight,33eb83535d442764e1ee0df0fe2c03f5,dgm_latamnarcoticsweight__33eb83535d442764e1ee0df0fe2c03f5
842kg,842 kg,general.alert2,Diplomat,842 kg,,dgm_latamnarcoticsweight,110e0ad34c92819493714c55c53df66c,dgm_latamnarcoticsweight__110e0ad34c92819493714c55c53df66c
843kg,843 kg,general.alert2,DiplomaticFacilities,843 kg,,dgm_latamnarcoticsweight,3a9206c104af1d89989a611c594c7a33,dgm_latamnarcoticsweight__3a9206c104af1d89989a611c594c7a33
844kg,844 kg,general.alert2,Person,844 kg,,dgm_latamnarcoticsweight,f45adb45f196c2e422d5ab5f8b190429,dgm_latamnarcoticsweight__f45adb45f196c2e422d5ab5f8b190429
845kg,845 kg,general.alert2,Wells,845 kg,,dgm_latamnarcoticsweight,d8a96601850b7bb267dcdbc8d424aaff,dgm_latamnarcoticsweight__d8a96601850b7bb267dcdbc8d424aaff
846kg,846 kg,general.alert2,Shipping,846 kg,,dgm_latamnarcoticsweight,99ff919de11c88cbe2ae36656f467cb4,dgm_latamnarcoticsweight__99ff919de11c88cbe2ae36656f467cb4
847kg,847 kg,general.alert2,IndustryTerm,847 kg,,dgm_latamnarcoticsweight,6426481fda178fef39fbb24ea1ac5456,dgm_latamnarcoticsweight__6426481fda178fef39fbb24ea1ac5456
848kg,848 kg,general.alert2,Pipeline,848 kg,,dgm_latamnarcoticsweight,90e9a078d5d2ffd0bd710ffd5ffa2616,dgm_latamnarcoticsweight__90e9a078d5d2ffd0bd710ffd5ffa2616
849kg,849 kg,general.alert2,CompanyKeyword,849 kg,,dgm_latamnarcoticsweight,af723a2178e6735e9bd41dc1557ef8e7,dgm_latamnarcoticsweight__af723a2178e6735e9bd41dc1557ef8e7
850kg,850 kg,general.alert2,Person,850 kg,,dgm_latamnarcoticsweight,1458fb834e87e22c2f6e36bcff7416ac,dgm_latamnarcoticsweight__1458fb834e87e22c2f6e36bcff7416ac
851kg,851 kg,general.alert2,CompanyKeyword,851 kg,,dgm_latamnarcoticsweight,b6e3544d47c3c4262c7a6bb3e0ba8530,dgm_latamnarcoticsweight__b6e3544d47c3c4262c7a6bb3e0ba8530
852kg,852 kg,general.alert2,CompanyKeyword,852 kg,,dgm_latamnarcoticsweight,c6f81132980d67658e02b3ac8dde4f02,dgm_latamnarcoticsweight__c6f81132980d67658e02b3ac8dde4f02
853kg,853 kg,general.alert2,ForeignMinister,853 kg,,dgm_latamnarcoticsweight,97c194bbfba86723743852c1be0691e8,dgm_latamnarcoticsweight__97c194bbfba86723743852c1be0691e8
854kg,854 kg,general.alert2,FTO,854 kg,,dgm_latamnarcoticsweight,a0e39334eb421bcb8101ed7f5cd5beb6,dgm_latamnarcoticsweight__a0e39334eb421bcb8101ed7f5cd5beb6
855kg,855 kg,general.alert2,DiplomaticFacilities,855 kg,,dgm_latamnarcoticsweight,246f1f7d6bf977f738fd11a4936de168,dgm_latamnarcoticsweight__246f1f7d6bf977f738fd11a4936de168
856kg,856 kg,general.alert2,Diplomat,856 kg,,dgm_latamnarcoticsweight,c9904c38cf2cef402103d70b4f072396,dgm_latamnarcoticsweight__c9904c38cf2cef402103d70b4f072396
857kg,857 kg,general.alert2,DiplomaticFacilities,857 kg,,dgm_latamnarcoticsweight,5b0b88e109f154a396cbe64686cc050d,dgm_latamnarcoticsweight__5b0b88e109f154a396cbe64686cc050d
858kg,858 kg,general.alert2,Diplomat,858 kg,,dgm_latamnarcoticsweight,b12a7b55f66f6a8ea1f7cf5727af24ee,dgm_latamnarcoticsweight__b12a7b55f66f6a8ea1f7cf5727af24ee
859kg,859 kg,general.alert2,News,859 kg,,dgm_latamnarcoticsweight,db9f829d436799370915d9a74af02ddc,dgm_latamnarcoticsweight__db9f829d436799370915d9a74af02ddc
860kg,860 kg,general.alert2,FTO,860 kg,,dgm_latamnarcoticsweight,1a44bf2c43cdcf26971f6ffcd1a63d0c,dgm_latamnarcoticsweight__1a44bf2c43cdcf26971f6ffcd1a63d0c
861kg,861 kg,general.alert2,space,861 kg,,dgm_latamnarcoticsweight,4dbb5d83b3c8cc6887162eb87e5fbcca,dgm_latamnarcoticsweight__4dbb5d83b3c8cc6887162eb87e5fbcca
862kg,862 kg,general.alert2,News,862 kg,,dgm_latamnarcoticsweight,343ab9842ce23e622048554c72420476,dgm_latamnarcoticsweight__343ab9842ce23e622048554c72420476
863kg,863 kg,general.alert2,DiplomaticFacilities,863 kg,,dgm_latamnarcoticsweight,644df0a14d6e89a70955ff23f57d2507,dgm_latamnarcoticsweight__644df0a14d6e89a70955ff23f57d2507
864kg,864 kg,general.alert2,Exec,864 kg,,dgm_latamnarcoticsweight,2ee20129aa2c13fea2c8d962dbf29c33,dgm_latamnarcoticsweight__2ee20129aa2c13fea2c8d962dbf29c33
865kg,865 kg,general.alert2,Shipping,865 kg,,dgm_latamnarcoticsweight,ee74d07c816b1e595eef49d1ac965aac,dgm_latamnarcoticsweight__ee74d07c816b1e595eef49d1ac965aac
866kg,866 kg,general.alert2,Exec,866 kg,,dgm_latamnarcoticsweight,72bac0a177f81444ab522fadf2ecd08c,dgm_latamnarcoticsweight__72bac0a177f81444ab522fadf2ecd08c
867kg,867 kg,general.alert2,IndustryTerm,867 kg,,dgm_latamnarcoticsweight,3e483bd366c1bb90e2fd2addd8e50877,dgm_latamnarcoticsweight__3e483bd366c1bb90e2fd2addd8e50877
868kg,868 kg,general.alert2,Wells,868 kg,,dgm_latamnarcoticsweight,3d4d90cc88a449b77f57664fc7994b84,dgm_latamnarcoticsweight__3d4d90cc88a449b77f57664fc7994b84
869kg,869 kg,general.alert2,FTO,869 kg,,dgm_latamnarcoticsweight,8b70a6bb1c6b81342800276f785fcb6f,dgm_latamnarcoticsweight__8b70a6bb1c6b81342800276f785fcb6f
870kg,870 kg,general.alert2,Pipeline,870 kg,,dgm_latamnarcoticsweight,4839660fcabafcbbcfc1600b45f91f96,dgm_latamnarcoticsweight__4839660fcabafcbbcfc1600b45f91f96
871kg,871 kg,general.alert2,Wells,871 kg,,dgm_latamnarcoticsweight,8b23723ad778724608d24814397697cd,dgm_latamnarcoticsweight__8b23723ad778724608d24814397697cd
872kg,872 kg,general.alert2,Consulates,872 kg,,dgm_latamnarcoticsweight,3ef6f74b62ec6825dd736898f0a61bf5,dgm_latamnarcoticsweight__3ef6f74b62ec6825dd736898f0a61bf5
873kg,873 kg,general.alert2,Consulates,873 kg,,dgm_latamnarcoticsweight,ff8e7366e282d26721839588732cae3b,dgm_latamnarcoticsweight__ff8e7366e282d26721839588732cae3b
874kg,874 kg,general.alert2,LegislativeCommittee,874 kg,,dgm_latamnarcoticsweight,ecca2aade8ac9516a84bc45ef4ffdc69,dgm_latamnarcoticsweight__ecca2aade8ac9516a84bc45ef4ffdc69
875kg,875 kg,general.alert2,ForeignMinister,875 kg,,dgm_latamnarcoticsweight,884a356580543ab39df30109e24eec29,dgm_latamnarcoticsweight__884a356580543ab39df30109e24eec29
876kg,876 kg,general.alert2,ForeignMinister,876 kg,,dgm_latamnarcoticsweight,2e7734af777d624312b18d9e1a1144bc,dgm_latamnarcoticsweight__2e7734af777d624312b18d9e1a1144bc
877kg,877 kg,general.alert2,LegislativeCommittee,877 kg,,dgm_latamnarcoticsweight,7f9509d1fb355cc8c8c0f34d8b2d1d83,dgm_latamnarcoticsweight__7f9509d1fb355cc8c8c0f34d8b2d1d83
878kg,878 kg,general.alert2,Consulates,878 kg,,dgm_latamnarcoticsweight,c45d8b6c0c6d31e450902832b7b2ab9e,dgm_latamnarcoticsweight__c45d8b6c0c6d31e450902832b7b2ab9e
879kg,879 kg,general.alert2,Shipping,879 kg,,dgm_latamnarcoticsweight,ef6640a740e1644c113ada8429be4826,dgm_latamnarcoticsweight__ef6640a740e1644c113ada8429be4826
880kg,880 kg,general.alert2,FTO,880 kg,,dgm_latamnarcoticsweight,01d5ff30b4852adab0ab0cc1b5ef68d5,dgm_latamnarcoticsweight__01d5ff30b4852adab0ab0cc1b5ef68d5
881kg,881 kg,general.alert2,Consulates,881 kg,,dgm_latamnarcoticsweight,b6ed58c7716dc6ff10f737bfb4019497,dgm_latamnarcoticsweight__b6ed58c7716dc6ff10f737bfb4019497
882kg,882 kg,general.alert2,Organization,882 kg,,dgm_latamnarcoticsweight,9e8981fd15f4b2c5e78c4aba3c2253b7,dgm_latamnarcoticsweight__9e8981fd15f4b2c5e78c4aba3c2253b7
883kg,883 kg,general.alert2,space,883 kg,,dgm_latamnarcoticsweight,bddff804eefcd3472774cc42761f3edf,dgm_latamnarcoticsweight__bddff804eefcd3472774cc42761f3edf
884kg,884 kg,general.alert2,Media,884 kg,,dgm_latamnarcoticsweight,51302d91a5bd5af9002074a47ab9eeb3,dgm_latamnarcoticsweight__51302d91a5bd5af9002074a47ab9eeb3
885kg,885 kg,general.alert2,Shipping,885 kg,,dgm_latamnarcoticsweight,bd38d8fdde768937d4f21ea2c09b4f9d,dgm_latamnarcoticsweight__bd38d8fdde768937d4f21ea2c09b4f9d
886kg,886 kg,general.alert2,Shipping,886 kg,,dgm_latamnarcoticsweight,542f7658665b98d80ec292049d047ffc,dgm_latamnarcoticsweight__542f7658665b98d80ec292049d047ffc
887kg,887 kg,general.alert2,Consulates,887 kg,,dgm_latamnarcoticsweight,0180306d2d1a291b62e208e8747f3b62,dgm_latamnarcoticsweight__0180306d2d1a291b62e208e8747f3b62
888kg,888 kg,general.alert2,Consulates,888 kg,,dgm_latamnarcoticsweight,616a603c988e2b3886809fda685a271f,dgm_latamnarcoticsweight__616a603c988e2b3886809fda685a271f
889kg,889 kg,general.alert2,Consulates,889 kg,,dgm_latamnarcoticsweight,515bc3a2877ce59aa0e6df6da1fb9c82,dgm_latamnarcoticsweight__515bc3a2877ce59aa0e6df6da1fb9c82
890kg,890 kg,general.alert2,space,890 kg,,dgm_latamnarcoticsweight,134e82ca161dc65efc7359dcbb19589e,dgm_latamnarcoticsweight__134e82ca161dc65efc7359dcbb19589e
891kg,891 kg,general.alert2,FTO,891 kg,,dgm_latamnarcoticsweight,0e6b4b8a13900c849c228726822a7a81,dgm_latamnarcoticsweight__0e6b4b8a13900c849c228726822a7a81
892kg,892 kg,general.alert2,Refinery,892 kg,,dgm_latamnarcoticsweight,7a89a14c41a4264061b9eb38982236c5,dgm_latamnarcoticsweight__7a89a14c41a4264061b9eb38982236c5
893kg,893 kg,general.alert2,Legislator,893 kg,,dgm_latamnarcoticsweight,0ad23375dfdcff3862aad07874dec55c,dgm_latamnarcoticsweight__0ad23375dfdcff3862aad07874dec55c
894kg,894 kg,general.alert2,Keyphrase,894 kg,,dgm_latamnarcoticsweight,c16a9c63bbb1d3af9a7a41cb894baf4d,dgm_latamnarcoticsweight__c16a9c63bbb1d3af9a7a41cb894baf4d
895kg,895 kg,general.alert2,IndustryTerm,895 kg,,dgm_latamnarcoticsweight,5a9660c2a419dc1cf7eb2ef34fea6614,dgm_latamnarcoticsweight__5a9660c2a419dc1cf7eb2ef34fea6614
896kg,896 kg,general.alert2,Pipeline,896 kg,,dgm_latamnarcoticsweight,6c2a33dcba294a9a22fbdb3a2d5619a1,dgm_latamnarcoticsweight__6c2a33dcba294a9a22fbdb3a2d5619a1
897kg,897 kg,general.alert2,Wells,897 kg,,dgm_latamnarcoticsweight,3f1b2b78bc06c1a683a3033e03425078,dgm_latamnarcoticsweight__3f1b2b78bc06c1a683a3033e03425078
898kg,898 kg,general.alert2,Organization,898 kg,,dgm_latamnarcoticsweight,697f0fbb31dd2d5cd77589bb3d6a4146,dgm_latamnarcoticsweight__697f0fbb31dd2d5cd77589bb3d6a4146
899kg,899 kg,general.alert2,ForeignMinister,899 kg,,dgm_latamnarcoticsweight,8709f01810d7915e580284664a0c10a7,dgm_latamnarcoticsweight__8709f01810d7915e580284664a0c10a7
900kg,900 kg,general.alert2,DiplomaticFacilities,900 kg,,dgm_latamnarcoticsweight,0e3c4a898aa5996ab923d887ca05d334,dgm_latamnarcoticsweight__0e3c4a898aa5996ab923d887ca05d334
901kg,901 kg,general.alert2,Person,901 kg,,dgm_latamnarcoticsweight,be630f1bb6efcbc69599c4e740cf1d76,dgm_latamnarcoticsweight__be630f1bb6efcbc69599c4e740cf1d76
902kg,902 kg,general.alert2,Media,902 kg,,dgm_latamnarcoticsweight,3314cc09793549156b288a303c82d87f,dgm_latamnarcoticsweight__3314cc09793549156b288a303c82d87f
903kg,903 kg,general.alert2,Organization,903 kg,,dgm_latamnarcoticsweight,77a05791535f05fc225d83a69a3e2f5e,dgm_latamnarcoticsweight__77a05791535f05fc225d83a69a3e2f5e
904kg,904 kg,general.alert2,DiplomaticFacilities,904 kg,,dgm_latamnarcoticsweight,c2a03e74fd8c1c4fb889e84cc378365d,dgm_latamnarcoticsweight__c2a03e74fd8c1c4fb889e84cc378365d
905kg,905 kg,general.alert2,Organization,905 kg,,dgm_latamnarcoticsweight,17b790f253eefb4149b015400a812e78,dgm_latamnarcoticsweight__17b790f253eefb4149b015400a812e78
906kg,906 kg,general.alert2,Diplomat,906 kg,,dgm_latamnarcoticsweight,24a0a85423a3513f866f0ae1181fb27b,dgm_latamnarcoticsweight__24a0a85423a3513f866f0ae1181fb27b
907kg,907 kg,general.alert2,Exec,907 kg,,dgm_latamnarcoticsweight,5df5285299b0a5ad376de30d63e55368,dgm_latamnarcoticsweight__5df5285299b0a5ad376de30d63e55368
908kg,908 kg,general.alert2,DiplomaticFacilities,908 kg,,dgm_latamnarcoticsweight,c525dd7ec3da639326eff0998ea7b513,dgm_latamnarcoticsweight__c525dd7ec3da639326eff0998ea7b513
909kg,909 kg,general.alert2,ForeignMinister,909 kg,,dgm_latamnarcoticsweight,e1cf5b7ccb302732ca52da1dbd8bded1,dgm_latamnarcoticsweight__e1cf5b7ccb302732ca52da1dbd8bded1
910kg,910 kg,general.alert2,Organization,910 kg,,dgm_latamnarcoticsweight,dfa52755746bcdac2563096afe861849,dgm_latamnarcoticsweight__dfa52755746bcdac2563096afe861849
911kg,911 kg,general.alert2,Keyphrase,911 kg,,dgm_latamnarcoticsweight,9f2838e66df6e18ce499a8b38691ec64,dgm_latamnarcoticsweight__9f2838e66df6e18ce499a8b38691ec64
912kg,912 kg,general.alert2,DiplomaticFacilities,912 kg,,dgm_latamnarcoticsweight,1db335d3fd7d5eb1a2a94788ebbb362c,dgm_latamnarcoticsweight__1db335d3fd7d5eb1a2a94788ebbb362c
913kg,913 kg,general.alert2,space,913 kg,,dgm_latamnarcoticsweight,67eaedb012dcc39bbabbce9e14869153,dgm_latamnarcoticsweight__67eaedb012dcc39bbabbce9e14869153
914kg,914 kg,general.alert2,Consulates,914 kg,,dgm_latamnarcoticsweight,74da2cba361513497a59a8fb23d16d3d,dgm_latamnarcoticsweight__74da2cba361513497a59a8fb23d16d3d
915kg,915 kg,general.alert2,Person,915 kg,,dgm_latamnarcoticsweight,29437fad2a8ecd41aab83cabe40181ea,dgm_latamnarcoticsweight__29437fad2a8ecd41aab83cabe40181ea
916kg,916 kg,general.alert2,Diplomat,916 kg,,dgm_latamnarcoticsweight,aad1c02e16bf8d5e6df6062704913ac6,dgm_latamnarcoticsweight__aad1c02e16bf8d5e6df6062704913ac6
917kg,917 kg,general.alert2,AAEntity,917 kg,,dgm_latamnarcoticsweight,8128a188923c44e55127ada5d14bf563,dgm_latamnarcoticsweight__8128a188923c44e55127ada5d14bf563
918kg,918 kg,general.alert2,ForeignMinistry,918 kg,,dgm_latamnarcoticsweight,5d0a4376991bb2f59b944507eafc0dcf,dgm_latamnarcoticsweight__5d0a4376991bb2f59b944507eafc0dcf
919kg,919 kg,general.alert2,DiplomaticFacilities,919 kg,,dgm_latamnarcoticsweight,ed2f6c5a93aee6a9a610ef7d8b8bfb92,dgm_latamnarcoticsweight__ed2f6c5a93aee6a9a610ef7d8b8bfb92
920kg,920 kg,general.alert2,Keyphrase,920 kg,,dgm_latamnarcoticsweight,4279959cb4301c443804d49b2972487e,dgm_latamnarcoticsweight__4279959cb4301c443804d49b2972487e
921kg,921 kg,general.alert2,Wells,921 kg,,dgm_latamnarcoticsweight,914e37b8d9353e7a964e541097c20ec7,dgm_latamnarcoticsweight__914e37b8d9353e7a964e541097c20ec7
922kg,922 kg,general.alert2,Refinery,922 kg,,dgm_latamnarcoticsweight,b128d2aa9d466ba40cd7cad4d7077b7c,dgm_latamnarcoticsweight__b128d2aa9d466ba40cd7cad4d7077b7c
923kg,923 kg,general.alert2,Refinery,923 kg,,dgm_latamnarcoticsweight,4d9576cffa165f1f870b4174a4176200,dgm_latamnarcoticsweight__4d9576cffa165f1f870b4174a4176200
924kg,924 kg,general.alert2,Wells,924 kg,,dgm_latamnarcoticsweight,b0ba3b7673b9a7e0c6416dbf71b0f26c,dgm_latamnarcoticsweight__b0ba3b7673b9a7e0c6416dbf71b0f26c
925kg,925 kg,general.alert2,Shipping,925 kg,,dgm_latamnarcoticsweight,c60eeaa8c42ae12fc82dce2a24e25ed8,dgm_latamnarcoticsweight__c60eeaa8c42ae12fc82dce2a24e25ed8
926kg,926 kg,general.alert2,Legislator,926 kg,,dgm_latamnarcoticsweight,3370678d049404bb3732a288ebcd0d10,dgm_latamnarcoticsweight__3370678d049404bb3732a288ebcd0d10
927kg,927 kg,general.alert2,Keyphrase,927 kg,,dgm_latamnarcoticsweight,f3b9132528192b250ad3c3b37817e006,dgm_latamnarcoticsweight__f3b9132528192b250ad3c3b37817e006
928kg,928 kg,general.alert2,Pipeline,928 kg,,dgm_latamnarcoticsweight,45a9e4d7dd38a1c2cb8d3fc3ae1f17bc,dgm_latamnarcoticsweight__45a9e4d7dd38a1c2cb8d3fc3ae1f17bc
929kg,929 kg,general.alert2,Diplomat,929 kg,,dgm_latamnarcoticsweight,0fc5038619a4325159c6cc8c89e9c88e,dgm_latamnarcoticsweight__0fc5038619a4325159c6cc8c89e9c88e
930kg,930 kg,general.alert2,Consulates,930 kg,,dgm_latamnarcoticsweight,afce8d0c2ac2a4eb6ba5789b2da450d3,dgm_latamnarcoticsweight__afce8d0c2ac2a4eb6ba5789b2da450d3
931kg,931 kg,general.alert2,Media,931 kg,,dgm_latamnarcoticsweight,9983bbb414a367022f7d0550abbb9830,dgm_latamnarcoticsweight__9983bbb414a367022f7d0550abbb9830
932kg,932 kg,general.alert2,space,932 kg,,dgm_latamnarcoticsweight,28e69e4b5b3073f96ba4ee85fefc94f5,dgm_latamnarcoticsweight__28e69e4b5b3073f96ba4ee85fefc94f5
933kg,933 kg,general.alert2,Exec,933 kg,,dgm_latamnarcoticsweight,ebeee7261f5599416ad9e8a59bd44e02,dgm_latamnarcoticsweight__ebeee7261f5599416ad9e8a59bd44e02
934kg,934 kg,general.alert2,Person,934 kg,,dgm_latamnarcoticsweight,f200f40c0816c8519b1aa000e378d100,dgm_latamnarcoticsweight__f200f40c0816c8519b1aa000e378d100
935kg,935 kg,general.alert2,DiplomaticFacilities,935 kg,,dgm_latamnarcoticsweight,562179e51c40d57c15e56454229d1f9b,dgm_latamnarcoticsweight__562179e51c40d57c15e56454229d1f9b
936kg,936 kg,general.alert2,Media,936 kg,,dgm_latamnarcoticsweight,fd7259c3d0e4fc78bdd13729f460b32d,dgm_latamnarcoticsweight__fd7259c3d0e4fc78bdd13729f460b32d
937kg,937 kg,general.alert2,Refinery,937 kg,,dgm_latamnarcoticsweight,48437e3c161c963933bd511ac20bab4d,dgm_latamnarcoticsweight__48437e3c161c963933bd511ac20bab4d
938kg,938 kg,general.alert2,Wells,938 kg,,dgm_latamnarcoticsweight,2c60bf292a088b90f125dc40ca80bb69,dgm_latamnarcoticsweight__2c60bf292a088b90f125dc40ca80bb69
939kg,939 kg,general.alert2,IndustryTerm,939 kg,,dgm_latamnarcoticsweight,3f739fd93fb65d5a397bc956b86d4f80,dgm_latamnarcoticsweight__3f739fd93fb65d5a397bc956b86d4f80
940kg,940 kg,general.alert2,DiplomaticFacilities,940 kg,,dgm_latamnarcoticsweight,38399e216338f12dc01b2ac426270333,dgm_latamnarcoticsweight__38399e216338f12dc01b2ac426270333
941kg,941 kg,general.alert2,Refinery,941 kg,,dgm_latamnarcoticsweight,b3dd8c32935508cde95853f81f9ab7ac,dgm_latamnarcoticsweight__b3dd8c32935508cde95853f81f9ab7ac
942kg,942 kg,general.alert2,LegislativeCommittee,942 kg,,dgm_latamnarcoticsweight,fb8af315825ceb57f525e9b442995e02,dgm_latamnarcoticsweight__fb8af315825ceb57f525e9b442995e02
943kg,943 kg,general.alert2,Keyphrase,943 kg,,dgm_latamnarcoticsweight,822c711f4bb8584aa13d484456427f95,dgm_latamnarcoticsweight__822c711f4bb8584aa13d484456427f95
944kg,944 kg,general.alert2,Exec,944 kg,,dgm_latamnarcoticsweight,1186f81b99f9eb589e09b9004b29ef89,dgm_latamnarcoticsweight__1186f81b99f9eb589e09b9004b29ef89
945kg,945 kg,general.alert2,Person,945 kg,,dgm_latamnarcoticsweight,08619604cb54dae7ecb620e62663127e,dgm_latamnarcoticsweight__08619604cb54dae7ecb620e62663127e
946kg,946 kg,general.alert2,Wells,946 kg,,dgm_latamnarcoticsweight,84b8b4064f3c27b7742848e96fc8f88b,dgm_latamnarcoticsweight__84b8b4064f3c27b7742848e96fc8f88b
947kg,947 kg,general.alert2,Refinery,947 kg,,dgm_latamnarcoticsweight,bab4c1267ceb550fe0bb9297467f611a,dgm_latamnarcoticsweight__bab4c1267ceb550fe0bb9297467f611a
948kg,948 kg,general.alert2,AAEntity,948 kg,,dgm_latamnarcoticsweight,904ef89b8fba10ebb4950f29ebe87797,dgm_latamnarcoticsweight__904ef89b8fba10ebb4950f29ebe87797
949kg,949 kg,general.alert2,Keyphrase,949 kg,,dgm_latamnarcoticsweight,d4bc7e626d73a6c124743b44591b0a76,dgm_latamnarcoticsweight__d4bc7e626d73a6c124743b44591b0a76
950kg,950 kg,general.alert2,Diplomat,950 kg,,dgm_latamnarcoticsweight,d3b1f3d1bf9ffe9c66ce35bdefe76eaa,dgm_latamnarcoticsweight__d3b1f3d1bf9ffe9c66ce35bdefe76eaa
951kg,951 kg,general.alert2,Exec,951 kg,,dgm_latamnarcoticsweight,864d9242e1d6f1f5c88a0747cfc4de6e,dgm_latamnarcoticsweight__864d9242e1d6f1f5c88a0747cfc4de6e
952kg,952 kg,general.alert2,Pipeline,952 kg,,dgm_latamnarcoticsweight,38ed12f2cad3eb6a68a659bc548ea355,dgm_latamnarcoticsweight__38ed12f2cad3eb6a68a659bc548ea355
