keyword,caption_name,topic_id,entity_type,threshold,Paired term,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
molecular electronics,molecular electronics,188202;188220,Startups,general.alert3,,Startups,molecular electronics,,dgm_emergingtech_term,ccb6a6ef5371a414ed46ca7912a0dc2a,dgm_emergingtech_term__ccb6a6ef5371a414ed46ca7912a0dc2a
nanoelectromechanical systems,nanoelectromechanical systems,188202;188220,Startups,general.alert3,,Startups,nanoelectromechanical systems,,dgm_emergingtech_term,84010c83c6dcbba295ea6038e8019c05,dgm_emergingtech_term__84010c83c6dcbba295ea6038e8019c05
solid-state transformer,solid-state transformer,188202,Startups,general.alert3,,Startups,solid-state transformer,,dgm_emergingtech_term,ae8515eb0af9a3428a1c584953be8126,dgm_emergingtech_term__ae8515eb0af9a3428a1c584953be8126
spintronics,spintronics,188202;188231,Startups,general.alert3,,Startups,spintronics,,dgm_emergingtech_term,1c4652d1bd087c8a931ab1f3b1098db5,dgm_emergingtech_term__1c4652d1bd087c8a931ab1f3b1098db5
thermal copper pillar bump,thermal copper pillar bump,188202,Startups,general.alert3,,Startups,thermal copper pillar bump,,dgm_emergingtech_term,616a3d5f17ec8f49b22384d31c172ae8,dgm_emergingtech_term__616a3d5f17ec8f49b22384d31c172ae8
three-dimensional integrated circuit,three-dimensional integrated circuit,188202,Startups,general.alert3,,Startups,three-dimensional integrated circuit,,dgm_emergingtech_term,c23c60ea706caca607883829163de58a,dgm_emergingtech_term__c23c60ea706caca607883829163de58a
twistronics,twistronics,188202,Startups,general.alert3,,Startups,twistronics,,dgm_emergingtech_term,d31205941857cb3b7935f036a514cece,dgm_emergingtech_term__d31205941857cb3b7935f036a514cece
airborne wind turbine,airborne wind turbine,188160,Startups,general.alert3,,Startups,airborne wind turbine,,dgm_emergingtech_term,7a91399899c2c562bfb7f7249971b98c,dgm_emergingtech_term__7a91399899c2c562bfb7f7249971b98c
americium battery,americium battery,188160,Startups,general.alert3,,Startups,americium battery,,dgm_emergingtech_term,ae1f7453920cd3a1e665302d542fa07a,dgm_emergingtech_term__ae1f7453920cd3a1e665302d542fa07a
artificial photosynthesis,artificial photosynthesis,188160,Startups,general.alert3,,Startups,artificial photosynthesis,,dgm_emergingtech_term,c34ef9998cabbb7e97a9b5f287327686,dgm_emergingtech_term__c34ef9998cabbb7e97a9b5f287327686
concentrated solar power,concentrated solar power,188160,Startups,general.alert3,,Startups,concentrated solar power,,dgm_emergingtech_term,3515085ba4e02d9253dfce95d926a7dd,dgm_emergingtech_term__3515085ba4e02d9253dfce95d926a7dd
electric double-layer capacitor,electric double-layer capacitor,188160,Startups,general.alert3,,Startups,electric double-layer capacitor,,dgm_emergingtech_term,aea22cd1d7ed006bf4268fcc68f8d8b4,dgm_emergingtech_term__aea22cd1d7ed006bf4268fcc68f8d8b4
energy harvesting,energy harvesting,188160,Startups,general.alert3,,Startups,energy harvesting,,dgm_emergingtech_term,e880c381e87f98f2ad5943f4ec9c13fc,dgm_emergingtech_term__e880c381e87f98f2ad5943f4ec9c13fc
flywheel energy storage,flywheel energy storage,188160,Startups,general.alert3,,Startups,flywheel energy storage,,dgm_emergingtech_term,752857f5393bbe7245d8438d2449df4a,dgm_emergingtech_term__752857f5393bbe7245d8438d2449df4a
fusion power,fusion power,188160,Startups,general.alert3,,Startups,fusion power,,dgm_emergingtech_term,74f696e00c221b39b98aca8f1f83277d,dgm_emergingtech_term__74f696e00c221b39b98aca8f1f83277d
generation iv nuclear reactor,generation iv nuclear reactor,188160,Startups,general.alert3,,Startups,generation iv nuclear reactor,,dgm_emergingtech_term,a10fb04f0c1317c2c010061d23c0b12b,dgm_emergingtech_term__a10fb04f0c1317c2c010061d23c0b12b
gravity battery,gravity battery,188160,Startups,general.alert3,,Startups,gravity battery,,dgm_emergingtech_term,32e64a811eb2f9a349df34b251ef8b3a,dgm_emergingtech_term__32e64a811eb2f9a349df34b251ef8b3a
home fuel cell,home fuel cell,188160,Startups,general.alert3,,Startups,home fuel cell,,dgm_emergingtech_term,b1571eb49d576cc3fc28162124313af2,dgm_emergingtech_term__b1571eb49d576cc3fc28162124313af2
lithium-air battery,lithium-air battery,188160,Startups,general.alert3,,Startups,lithium-air battery,,dgm_emergingtech_term,f92924232621456c95ce9a3a3c8aaf88,dgm_emergingtech_term__f92924232621456c95ce9a3a3c8aaf88
lithium iron phosphate battery,lithium iron phosphate battery,188160,Startups,general.alert3,,Startups,lithium iron phosphate battery,,dgm_emergingtech_term,e54e0f4985e616014d777c9342691359,dgm_emergingtech_term__e54e0f4985e616014d777c9342691359
lithium–sulfur battery,lithium–sulfur battery,188160,Startups,general.alert3,,Startups,lithium–sulfur battery,,dgm_emergingtech_term,580ebc1187ccce659e957aaa4f77fab0,dgm_emergingtech_term__580ebc1187ccce659e957aaa4f77fab0
magnesium battery,magnesium battery,188160,Startups,general.alert3,,Startups,magnesium battery,,dgm_emergingtech_term,83829a5ad23f3fa384175791b5276016,dgm_emergingtech_term__83829a5ad23f3fa384175791b5276016
magnonics,magnonics,188160,Startups,general.alert3,,Startups,magnonics,,dgm_emergingtech_term,747040d85bf5da7d1d7365d060990625,dgm_emergingtech_term__747040d85bf5da7d1d7365d060990625
molten salt reactor,molten salt reactor,188160,Startups,general.alert3,,Startups,molten salt reactor,,dgm_emergingtech_term,ed2a4f8015402bee9b8e5e1e6b50b743,dgm_emergingtech_term__ed2a4f8015402bee9b8e5e1e6b50b743
nanowire battery,nanowire battery,188160,Startups,general.alert3,,Startups,nanowire battery,,dgm_emergingtech_term,b123d434cc5a7e6d5bdd28e1a58ffb98,dgm_emergingtech_term__b123d434cc5a7e6d5bdd28e1a58ffb98
nantenna,nantenna,188160,Startups,general.alert3,,Startups,nantenna,,dgm_emergingtech_term,33fd7ff830e9d2f74c3a9c145d151275,dgm_emergingtech_term__33fd7ff830e9d2f74c3a9c145d151275
ocean thermal energy conversion,ocean thermal energy conversion,188160,Startups,general.alert3,,Startups,ocean thermal energy conversion,,dgm_emergingtech_term,8e27c71a22c59c34b5627c6828f70ae9,dgm_emergingtech_term__8e27c71a22c59c34b5627c6828f70ae9
solid-state battery,solid-state battery,188160,Startups,general.alert3,,Startups,solid-state battery,,dgm_emergingtech_term,46703dda0bbf85b09f0734c1e3b5fdd4,dgm_emergingtech_term__46703dda0bbf85b09f0734c1e3b5fdd4
smart grid,smart grid,188160,Startups,general.alert3,,Startups,smart grid,,dgm_emergingtech_term,9dd1eba1aa3ba28a43e503b6fe7e718c,dgm_emergingtech_term__9dd1eba1aa3ba28a43e503b6fe7e718c
space-based solar power,space-based solar power,188160,Startups,general.alert3,,Startups,space-based solar power,,dgm_emergingtech_term,df2a2b55169379ff9215e096edcd4c6c,dgm_emergingtech_term__df2a2b55169379ff9215e096edcd4c6c
thorium nuclear fuel cycle,thorium nuclear fuel cycle,188160,Startups,general.alert3,,Startups,thorium nuclear fuel cycle,,dgm_emergingtech_term,8518e31e3bcb7b0f9dbecd09c7291fc6,dgm_emergingtech_term__8518e31e3bcb7b0f9dbecd09c7291fc6
vortex engine,vortex engine,188160,Startups,general.alert3,,Startups,vortex engine,,dgm_emergingtech_term,18d94671ddf50ebf7aba934a5370e49b,dgm_emergingtech_term__18d94671ddf50ebf7aba934a5370e49b
wireless energy transfer,wireless energy transfer,188160,Startups,general.alert3,,Startups,wireless energy transfer,,dgm_emergingtech_term,e12298ae35c6e63513dee75b25ffd4d0,dgm_emergingtech_term__e12298ae35c6e63513dee75b25ffd4d0
zero-energy building,zero-energy building,188160,Startups,general.alert3,,Startups,zero-energy building,,dgm_emergingtech_term,bc58e1984b7b856a032ad1680bb13a16,dgm_emergingtech_term__bc58e1984b7b856a032ad1680bb13a16
computer-generated imagery,computer-generated imagery,188319;188233,Startups,general.alert3,,Startups,computer-generated imagery,,dgm_emergingtech_term,6837f70f2a737f18d078b070d3759bbd,dgm_emergingtech_term__6837f70f2a737f18d078b070d3759bbd
immersive virtual reality,immersive virtual reality,188319;188234,Startups,general.alert3,,Startups,immersive virtual reality,,dgm_emergingtech_term,b9c8b3c102bce590da508c634b862d0f,dgm_emergingtech_term__b9c8b3c102bce590da508c634b862d0f
6g cellular communications,6g cellular communications,188328,Startups,general.alert3,,Startups,6g cellular communications,,dgm_emergingtech_term,4168baa2946c004bc8b76192b26d11a6,dgm_emergingtech_term__4168baa2946c004bc8b76192b26d11a6
ambient intelligence,ambient intelligence,188328,Startups,general.alert3,,Startups,ambient intelligence,,dgm_emergingtech_term,b38e329fed759b20332212940992e6a4,dgm_emergingtech_term__b38e329fed759b20332212940992e6a4
artificial general intelligence,artificial general intelligence,188328,Startups,general.alert3,,Startups,artificial general intelligence,,dgm_emergingtech_term,036f6deb27ec3b5d6b883e84618c06a0,dgm_emergingtech_term__036f6deb27ec3b5d6b883e84618c06a0
carbon nanotube field-effect transistor,carbon nanotube field-effect transistor,188328;188202,Startups,general.alert3,,Startups,carbon nanotube field-effect transistor,,dgm_emergingtech_term,a27ce00b4e462b3fd0f362acab657010,dgm_emergingtech_term__a27ce00b4e462b3fd0f362acab657010
civic technology,civic technology,188328,Startups,general.alert3,,Startups,civic technology,,dgm_emergingtech_term,c471f271463f93e3b670e2504b18d632,dgm_emergingtech_term__c471f271463f93e3b670e2504b18d632
dna digital data storage,dna digital data storage,188328;188202,Startups,general.alert3,,Startups,dna digital data storage,,dgm_emergingtech_term,43c4724c4dbb37bd3bef5931c03c0eaa,dgm_emergingtech_term__43c4724c4dbb37bd3bef5931c03c0eaa
exascale computing,exascale computing,188328;188202,Startups,general.alert3,,Startups,exascale computing,,dgm_emergingtech_term,a10a23eafb72edafad539213c6b7e991,dgm_emergingtech_term__a10a23eafb72edafad539213c6b7e991
emerging memory technologies,emerging memory technologies,188328;188202,Startups,general.alert3,,Startups,emerging memory technologies,,dgm_emergingtech_term,f5a8a4488b96c187788fbc6e55955b20,dgm_emergingtech_term__f5a8a4488b96c187788fbc6e55955b20
emerging magnetic data storage technologies,emerging magnetic data storage technologies,188328;188202,Startups,general.alert3,,Startups,emerging magnetic data storage technologies,,dgm_emergingtech_term,dcc2e38896167247977625047ac77255,dgm_emergingtech_term__dcc2e38896167247977625047ac77255
fourth-generation optical discs,fourth-generation optical discs,188328;188202,Startups,general.alert3,,Startups,fourth-generation optical discs,,dgm_emergingtech_term,0a0b976cb9ee7038b3de9d9e6f5812f0,dgm_emergingtech_term__0a0b976cb9ee7038b3de9d9e6f5812f0
3d optical data storage,3d optical data storage,188328;188202,Startups,general.alert3,,Startups,3d optical data storage,,dgm_emergingtech_term,495354eca4d6f6addf8f34c3e9e23cd0,dgm_emergingtech_term__495354eca4d6f6addf8f34c3e9e23cd0
holographic data storage,holographic data storage,188328;188202,Startups,general.alert3,,Startups,holographic data storage,,dgm_emergingtech_term,56770b2005a8a6123177e90f03187312,dgm_emergingtech_term__56770b2005a8a6123177e90f03187312
exocortex,exocortex,188328;188326,Startups,general.alert3,,Startups,exocortex,,dgm_emergingtech_term,fbb1f28c5a159269f8c17e1072fa2706,dgm_emergingtech_term__fbb1f28c5a159269f8c17e1072fa2706
li-fi,li-fi,188328;188326,Startups,general.alert3,,Startups,li-fi,,dgm_emergingtech_term,41a76b7b2e1a556308131a5ad85ebdf1,dgm_emergingtech_term__41a76b7b2e1a556308131a5ad85ebdf1
machine vision,machine vision,188328;188234,Startups,general.alert3,,Startups,machine vision,,dgm_emergingtech_term,f59aa9e1e920c95453dbe3cf2723141a,dgm_emergingtech_term__f59aa9e1e920c95453dbe3cf2723141a
mobile collaboration and e-learning,mobile collaboration and e-learning,188328;188234,Startups,general.alert3,,Startups,mobile collaboration and e-learning,,dgm_emergingtech_term,5ca300064e590e0f10f0c4bd5292942f,dgm_emergingtech_term__5ca300064e590e0f10f0c4bd5292942f
multimodal contactless biometric face/iris systems,multimodal contactless biometric face/iris systems,188328;188234,Startups,general.alert3,,Startups,multimodal contactless biometric face/iris systems,,dgm_emergingtech_term,b93d5e90b6e4b0095204371036041ace,dgm_emergingtech_term__b93d5e90b6e4b0095204371036041ace
nanoradio,nanoradio,188328;188202,Startups,general.alert3,,Startups,nanoradio,,dgm_emergingtech_term,3061e7346475fce0dde6e3d4cf00f93c,dgm_emergingtech_term__3061e7346475fce0dde6e3d4cf00f93c
neuromorphic engineering,neuromorphic engineering,188328;188202,Startups,general.alert3,,Startups,neuromorphic engineering,,dgm_emergingtech_term,2b30b2ae52a093d92dfc5d54c2b739f4,dgm_emergingtech_term__2b30b2ae52a093d92dfc5d54c2b739f4
optical computing,optical computing,188328;188202,Startups,general.alert3,,Startups,optical computing,,dgm_emergingtech_term,e37b2900e58056e02e7fe8763206011c,dgm_emergingtech_term__e37b2900e58056e02e7fe8763206011c
quantum cryptography,quantum cryptography,188328;188202,Startups,general.alert3,,Startups,quantum cryptography,,dgm_emergingtech_term,7192d9ac08a819c6c3ea91dc6b651c65,dgm_emergingtech_term__7192d9ac08a819c6c3ea91dc6b651c65
quantum radar,quantum radar,188328;188202,Startups,general.alert3,,Startups,quantum radar,,dgm_emergingtech_term,d965489d22e256d420d28d7f849336e1,dgm_emergingtech_term__d965489d22e256d420d28d7f849336e1
radio-frequency identification,radio-frequency identification,188328;188202,Startups,general.alert3,,Startups,radio-frequency identification,,dgm_emergingtech_term,1d5d10938aa73dd0e722724ddd6de25f,dgm_emergingtech_term__1d5d10938aa73dd0e722724ddd6de25f
semantic web or answer machine,semantic web or answer machine,188328;188202,Startups,general.alert3,,Startups,semantic web or answer machine,,dgm_emergingtech_term,22c9b2fa0456847d2bcbf2b141d3f893,dgm_emergingtech_term__22c9b2fa0456847d2bcbf2b141d3f893
software-defined radio,software-defined radio,188328;188202,Startups,general.alert3,,Startups,software-defined radio,,dgm_emergingtech_term,adddb37ec4100c9fd4c7ceed2aab3fc4,dgm_emergingtech_term__adddb37ec4100c9fd4c7ceed2aab3fc4
speech recognition,speech recognition,188328;188202,Startups,general.alert3,,Startups,speech recognition,,dgm_emergingtech_term,32707275e50c0b0e8dcc15b91df14252,dgm_emergingtech_term__32707275e50c0b0e8dcc15b91df14252
subvocal recognition,subvocal recognition,188328;188202,Startups,general.alert3,,Startups,subvocal recognition,,dgm_emergingtech_term,e4462a00b9b158211e702bc08a71a46f,dgm_emergingtech_term__e4462a00b9b158211e702bc08a71a46f
hybrid forensics,hybrid forensics,188328,Startups,general.alert3,,Startups,hybrid forensics,,dgm_emergingtech_term,8f0ebef4f30cf24f99ce80916eeb74cd,dgm_emergingtech_term__8f0ebef4f30cf24f99ce80916eeb74cd
caseless ammunition,caseless ammunition,188219;188295,Startups,general.alert3,,Startups,caseless ammunition,,dgm_emergingtech_term,b19b0a554e108aecc16dc72dab580ff3,dgm_emergingtech_term__b19b0a554e108aecc16dc72dab580ff3
cloaking device,cloaking device,188219;188295,Startups,general.alert3,,Startups,cloaking device,,dgm_emergingtech_term,bd7bdd52a598128c78007b47862b434e,dgm_emergingtech_term__bd7bdd52a598128c78007b47862b434e
directed energy weapon,directed energy weapon,188219;188295,Startups,general.alert3,,Startups,directed energy weapon,,dgm_emergingtech_term,3755fd6510a0aa4c43bb45510c292b3e,dgm_emergingtech_term__3755fd6510a0aa4c43bb45510c292b3e
electrolaser,electrolaser,188219;188295,Startups,general.alert3,,Startups,electrolaser,,dgm_emergingtech_term,857eaa308ed2daad8ba5a00aa4725244,dgm_emergingtech_term__857eaa308ed2daad8ba5a00aa4725244
electromagnetic weapons,electromagnetic weapons,188219;188295,Startups,general.alert3,,Startups,electromagnetic weapons,,dgm_emergingtech_term,52e7c31871ac178a3b4f2dc11ced952d,dgm_emergingtech_term__52e7c31871ac178a3b4f2dc11ced952d
electrothermal-chemical technology,electrothermal-chemical technology,188219;188295,Startups,general.alert3,,Startups,electrothermal-chemical technology,,dgm_emergingtech_term,e69ccb9998400ca90844a328d9cf5139,dgm_emergingtech_term__e69ccb9998400ca90844a328d9cf5139
force field,force field,188219;188295,Startups,general.alert3,,Startups,force field,,dgm_emergingtech_term,29dd5e0f2bb86d3868669dad31332fa6,dgm_emergingtech_term__29dd5e0f2bb86d3868669dad31332fa6
green bullet,green bullet,188219;188295,Startups,general.alert3,,Startups,green bullet,,dgm_emergingtech_term,671aa89c0033f7a3d8eb54951876331e,dgm_emergingtech_term__671aa89c0033f7a3d8eb54951876331e
hypersonic cruise missile,hypersonic cruise missile,188219;188295,Startups,general.alert3,,Startups,hypersonic cruise missile,,dgm_emergingtech_term,374e312824964e1720d9bf785a0176e0,dgm_emergingtech_term__374e312824964e1720d9bf785a0176e0
laser weapon,laser weapon,188219;188295,Startups,general.alert3,,Startups,laser weapon,,dgm_emergingtech_term,2c41d5422cb30e56b37b045cea468880,dgm_emergingtech_term__2c41d5422cb30e56b37b045cea468880
mahem,mahem,188219;188295,Startups,general.alert3,,Startups,mahem,,dgm_emergingtech_term,f32d22d6bec824904c7b15ce6410e8ae,dgm_emergingtech_term__f32d22d6bec824904c7b15ce6410e8ae
precision-guided firearm,precision-guided firearm,188219;188295,Startups,general.alert3,,Startups,precision-guided firearm,,dgm_emergingtech_term,00b8864f73ed4b54939e24f8c650a219,dgm_emergingtech_term__00b8864f73ed4b54939e24f8c650a219
sonic weapon,sonic weapon,188219;188295,Startups,general.alert3,,Startups,sonic weapon,,dgm_emergingtech_term,037d2e99e54afe4b591618c454a0ac3b,dgm_emergingtech_term__037d2e99e54afe4b591618c454a0ac3b
stealth technology,stealth technology,188219;188295,Startups,general.alert3,,Startups,stealth technology,,dgm_emergingtech_term,6cb790c9e39dd7e4c417d905b7cbb3db,dgm_emergingtech_term__6cb790c9e39dd7e4c417d905b7cbb3db
telescoped ammunition,telescoped ammunition,188219;188295,Startups,general.alert3,,Startups,telescoped ammunition,,dgm_emergingtech_term,5d313fb01016264ec268d336bf1e570c,dgm_emergingtech_term__5d313fb01016264ec268d336bf1e570c
lightweight small arms technologies program,lightweight small arms technologies program,188219;188295,Startups,general.alert3,,Startups,lightweight small arms technologies program,,dgm_emergingtech_term,48e59711f2907616f69554d58f8ee677,dgm_emergingtech_term__48e59711f2907616f69554d58f8ee677
artificial gravity,artificial gravity,188219;188301,Startups,general.alert3,,Startups,artificial gravity,,dgm_emergingtech_term,426df3b364c89b1a10751ec0233ef5fc,dgm_emergingtech_term__426df3b364c89b1a10751ec0233ef5fc
asteroid mining,asteroid mining,188219;188163;188164,Startups,general.alert3,,Startups,asteroid mining,,dgm_emergingtech_term,e267b8439c8adb014b6ee9b3922d5014,dgm_emergingtech_term__e267b8439c8adb014b6ee9b3922d5014
starshot,starshot,188219;188295,Startups,general.alert3,,Startups,starshot,,dgm_emergingtech_term,951954a82e0bdc9a92316b9b138e3d8f,dgm_emergingtech_term__951954a82e0bdc9a92316b9b138e3d8f
