handle,caption_name,location,include_groups,location_lower,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
googlecloud,Google Cloud,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,Google Cloud,,dgm_fraud_handles,56ef2682280ac110060b881925a87b80,dgm_fraud_handles__56ef2682280ac110060b881925a87b80
googleoss,Google Open Source,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,Google Open Source,,dgm_fraud_handles,78388d5d4b21ae6068581f13d22401be,dgm_fraud_handles__78388d5d4b21ae6068581f13d22401be
googlestadia,Google Stadia,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,Google Stadia,,dgm_fraud_handles,9576f3c9375a85418ce87d5f7658f8f0,dgm_fraud_handles__9576f3c9375a85418ce87d5f7658f8f0
herword,Her Word,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,Her Word,,dgm_fraud_handles,807b5682e31adc24d8d3083f00cd30b6,dgm_fraud_handles__807b5682e31adc24d8d3083f00cd30b6
huawei,Huawei,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Huawei,,dgm_fraud_handles,eac079129ff6113df29219864380f455,dgm_fraud_handles__eac079129ff6113df29219864380f455
huxijin_gt,Hu Xijin,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,Hu Xijin,,dgm_fraud_handles,82ba84c14b8050c49b71f509e45071cf,dgm_fraud_handles__82ba84c14b8050c49b71f509e45071cf
idc,IDC,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,IDC,,dgm_fraud_handles,0dfcc4a2577af287e948561de2e93e0e,dgm_fraud_handles__0dfcc4a2577af287e948561de2e93e0e
incolas,Incolas,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,Incolas,,dgm_fraud_handles,e17fc2562edcf48044b46ae3d3dde5bd,dgm_fraud_handles__e17fc2562edcf48044b46ae3d3dde5bd
investorsbeware,The Street Sweeper,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,The Street Sweeper,,dgm_fraud_handles,5c1a651cd6b8301f74215a9974ad4a8c,dgm_fraud_handles__5c1a651cd6b8301f74215a9974ad4a8c
iridiumboss,Matt Desch,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Matt Desch,,dgm_fraud_handles,803418c8d756d59fd6f30598f40169bc,dgm_fraud_handles__803418c8d756d59fd6f30598f40169bc
iridiumcomm,Iridium,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Iridium,,dgm_fraud_handles,603b50bf5216929f5d77e2fbfcdd1cf1,dgm_fraud_handles__603b50bf5216929f5d77e2fbfcdd1cf1
libertyglobal,Liberty Global,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Liberty Global,,dgm_fraud_handles,19517a5d69d2bb03d6f750b8d629584e,dgm_fraud_handles__19517a5d69d2bb03d6f750b8d629584e
magicleap,Magic Leap,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,Magic Leap,,dgm_fraud_handles,b4d0c4f29aad5f94407cf60862bb1a72,dgm_fraud_handles__b4d0c4f29aad5f94407cf60862bb1a72
cnet,CNET,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,CNET,,dgm_fraud_handles,5df9005c535fdaf808b16f73a1013426,dgm_fraud_handles__5df9005c535fdaf808b16f73a1013426
ntiagov,NTIA,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,NTIA,,dgm_fraud_handles,878ae867e6fee01cf91296a41f5f5370,dgm_fraud_handles__878ae867e6fee01cf91296a41f5f5370
ofcom,Ofcom,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,Ofcom,,dgm_fraud_handles,f4ac6c71617233031e82dfdd4638d71c,dgm_fraud_handles__f4ac6c71617233031e82dfdd4638d71c
opensignal,Opensignal,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Opensignal,,dgm_fraud_handles,eddb10aceb214eb09ea6830687927e60,dgm_fraud_handles__eddb10aceb214eb09ea6830687927e60
oppo,OPPO,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,OPPO,,dgm_fraud_handles,67843bc0e7e7b09cc369beabf05e9d30,dgm_fraud_handles__67843bc0e7e7b09cc369beabf05e9d30
parkmycloud,ParkMyCloud,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,ParkMyCloud,,dgm_fraud_handles,4e55e7c8aceac107cf353fb7350a8e56,dgm_fraud_handles__4e55e7c8aceac107cf353fb7350a8e56
parkmycloudjay,ParkMyCloud,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,ParkMyCloud,,dgm_fraud_handles,4e55e7c8aceac107cf353fb7350a8e56,dgm_fraud_handles__4e55e7c8aceac107cf353fb7350a8e56
patentlyapple,Patently Apple,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Patently Apple,,dgm_fraud_handles,1532856b603101d7de17fdc114f76f0a,dgm_fraud_handles__1532856b603101d7de17fdc114f76f0a
playapex,Apex Legends,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Pipeline,Apex Legends,,dgm_fraud_handles,c8adcd1df7471252c42a26b6e9443196,dgm_fraud_handles__c8adcd1df7471252c42a26b6e9443196
playstation,Sony Playstation,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Sony Playstation,,dgm_fraud_handles,9383600e476737f3bc453425d8d66c97,dgm_fraud_handles__9383600e476737f3bc453425d8d66c97
pokemongohubnet,Pokemon GO Hub,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,Pokemon GO Hub,,dgm_fraud_handles,710b6a65a1df21f8007eb9430760134a,dgm_fraud_handles__710b6a65a1df21f8007eb9430760134a
policy,Twitter Public Policy,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,Twitter Public Policy,,dgm_fraud_handles,e5b414785b63430d1268d2293deb5e01,dgm_fraud_handles__e5b414785b63430d1268d2293deb5e01
quebecor,Québecor,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Québecor,,dgm_fraud_handles,1820339a27d0bab32202a757ed058c58,dgm_fraud_handles__1820339a27d0bab32202a757ed058c58
robin_pag,Robin Pagnamenta,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Robin Pagnamenta,,dgm_fraud_handles,96f4d63374abf947d68ae72e614bf851,dgm_fraud_handles__96f4d63374abf947d68ae72e614bf851
robstrayer,Rob Strayer,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Rob Strayer,,dgm_fraud_handles,cedffd93c52f15882b6375cad24fbede,dgm_fraud_handles__cedffd93c52f15882b6375cad24fbede
sa_update,Strategy Analytics,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Strategy Analytics,,dgm_fraud_handles,e678448f56af34002e2a250292c50038,dgm_fraud_handles__e678448f56af34002e2a250292c50038
samqur,Sameer Qureshi,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Sameer Qureshi,,dgm_fraud_handles,1575e690b5be731c5bd14749c603b793,dgm_fraud_handles__1575e690b5be731c5bd14749c603b793
samsung,Samsung Electronics,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,Samsung Electronics,,dgm_fraud_handles,b768b41c47f64f447cbfb7544a0c28ce,dgm_fraud_handles__b768b41c47f64f447cbfb7544a0c28ce
samsungbiz,Samsung Biz Mobile,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,Samsung Biz Mobile,,dgm_fraud_handles,7ff5c695d7ad63c83dfa1f73fc1621f1,dgm_fraud_handles__7ff5c695d7ad63c83dfa1f73fc1621f1
sapna,Sapna Maheshwari,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,Sapna Maheshwari,,dgm_fraud_handles,182ef771b32a68b1bc87dd7bf3b6c52a,dgm_fraud_handles__182ef771b32a68b1bc87dd7bf3b6c52a
shgames,Sledgehammer Games,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,Sledgehammer Games,,dgm_fraud_handles,b0b3c4f0b65d6329cc78f725108781ec,dgm_fraud_handles__b0b3c4f0b65d6329cc78f725108781ec
slashleaks,Slash Leaks,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Slash Leaks,,dgm_fraud_handles,22b5740f689d0b5d17cd366e95b82c7a,dgm_fraud_handles__22b5740f689d0b5d17cd366e95b82c7a
techcrunch,TechCrunch,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,TechCrunch,,dgm_fraud_handles,45e219f82e92a2a76f7665cd19d34e1e,dgm_fraud_handles__45e219f82e92a2a76f7665cd19d34e1e
teslarati,Teslarati,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Teslarati,,dgm_fraud_handles,19ecb70548f6ff89a39f0a8c18f39199,dgm_fraud_handles__19ecb70548f6ff89a39f0a8c18f39199
theswitch,The Switch,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",AAEntity,The Switch,,dgm_fraud_handles,f59b168797ca14b0b9b985f420bd6b3a,dgm_fraud_handles__f59b168797ca14b0b9b985f420bd6b3a
theteslalife,The Tesla Life,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,The Tesla Life,,dgm_fraud_handles,71b43df2668091d35ee3b2099de10e3a,dgm_fraud_handles__71b43df2668091d35ee3b2099de10e3a
thr,The Hollywood Reporter,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,The Hollywood Reporter,,dgm_fraud_handles,0c0689ee544057631cffa4dd987c485c,dgm_fraud_handles__0c0689ee544057631cffa4dd987c485c
toyotaresearch,Toyota Research Institute,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Toyota Research Institute,,dgm_fraud_handles,083197b0ed99320b8139d7a0bf4b4257,dgm_fraud_handles__083197b0ed99320b8139d7a0bf4b4257
trai,TRAI,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,TRAI,,dgm_fraud_handles,563427ac5d7f0b1df9b55f38658790d1,dgm_fraud_handles__563427ac5d7f0b1df9b55f38658790d1
treyarch,Treyarch Studios,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Treyarch Studios,,dgm_fraud_handles,3f74cfb57d1946615c08f39834f133a6,dgm_fraud_handles__3f74cfb57d1946615c08f39834f133a6
twittercomms,Twitter Comms,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,Twitter Comms,,dgm_fraud_handles,9dce42e5282c3c245824b8f0a0ef1fa3,dgm_fraud_handles__9dce42e5282c3c245824b8f0a0ef1fa3
twittereng,Twitter Engineering,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,Twitter Engineering,,dgm_fraud_handles,05d0935e3bd5b06dd72a4af1dbeaabe2,dgm_fraud_handles__05d0935e3bd5b06dd72a4af1dbeaabe2
twittersafety,Twitter Safety,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,Twitter Safety,,dgm_fraud_handles,4843c1f0ff6ba47bae3b07902404c20d,dgm_fraud_handles__4843c1f0ff6ba47bae3b07902404c20d
twittersupport,Twitter Support,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Twitter Support,,dgm_fraud_handles,c07077fe0c1eaf5f73b03f30a67e1763,dgm_fraud_handles__c07077fe0c1eaf5f73b03f30a67e1763
uber,Uber,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",FTO,Uber,,dgm_fraud_handles,af00a7270cc3dc7b1bfd41fdb533f6e0,dgm_fraud_handles__af00a7270cc3dc7b1bfd41fdb533f6e0
universeice,Universe Ice,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",News,Universe Ice,,dgm_fraud_handles,24442a67bc57aad31fee2285e12b7bc3,dgm_fraud_handles__24442a67bc57aad31fee2285e12b7bc3
ustraderep,USTR,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,USTR,,dgm_fraud_handles,31100aa1ee8307b6b7980e373732aeee,dgm_fraud_handles__31100aa1ee8307b6b7980e373732aeee
verge,The Verge,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,The Verge,,dgm_fraud_handles,a8e778872ffab82a1faf78ca6bd172a0,dgm_fraud_handles__a8e778872ffab82a1faf78ca6bd172a0
verizonpolicy,Verizon Policy,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,Verizon Policy,,dgm_fraud_handles,76efbd45f79281365670e1940ec446f9,dgm_fraud_handles__76efbd45f79281365670e1940ec446f9
virginmediacorp,Virgin Media Corporate,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",CompanyKeyword,Virgin Media Corporate,,dgm_fraud_handles,c645113baa8372ac5ba72666f07cd604,dgm_fraud_handles__c645113baa8372ac5ba72666f07cd604
waymo,Waymo,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Organization,Waymo,,dgm_fraud_handles,beb75dcfb476cb9abd4b5ac630a91dfb,dgm_fraud_handles__beb75dcfb476cb9abd4b5ac630a91dfb
tmz,TMZ,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,TMZ,,dgm_fraud_handles,9e6339893ad7fbbe2aede131685eec35,dgm_fraud_handles__9e6339893ad7fbbe2aede131685eec35
sarahfrier,Sarah Frier,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Sarah Frier,,dgm_fraud_handles,00a60c07a7f374a49c1845e0e696a681,dgm_fraud_handles__00a60c07a7f374a49c1845e0e696a681
street_insider,Street Insider,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Media,Street Insider,,dgm_fraud_handles,481dae1fc0d50c47f337b668f3ac3231,dgm_fraud_handles__481dae1fc0d50c47f337b668f3ac3231
unit42_intel,Recorded Future Unit 42,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,Recorded Future Unit 42,,dgm_fraud_handles,a2669b743a5931ef01b439dc23b42827,dgm_fraud_handles__a2669b743a5931ef01b439dc23b42827
cnnpr,CNN Communications,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,CNN Communications,,dgm_fraud_handles,20191140d859ba70383d7908304acc2d,dgm_fraud_handles__20191140d859ba70383d7908304acc2d
ddosecrets,DDoS Secrets,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,DDoS Secrets,,dgm_fraud_handles,e7ab3618c350cb59122a13966e89ea62,dgm_fraud_handles__e7ab3618c350cb59122a13966e89ea62
getongab,Gab,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,Gab,,dgm_fraud_handles,869d8319daca56e5a5851c3d99567165,dgm_fraud_handles__869d8319daca56e5a5851c3d99567165
netblocks,NetBlocks,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Legislator,NetBlocks,,dgm_fraud_handles,19ebb488cba523211985fcbf065e5099,dgm_fraud_handles__19ebb488cba523211985fcbf065e5099
plainsite,PlainSite,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,PlainSite,,dgm_fraud_handles,d4e8a4121fcf863a893dd91c05ad965b,dgm_fraud_handles__d4e8a4121fcf863a893dd91c05ad965b
rotternews,Rotter News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,Rotter News,,dgm_fraud_handles,25c54467d94d6f8106820ef1ce7d5f42,dgm_fraud_handles__25c54467d94d6f8106820ef1ce7d5f42
macrumors,Mac Rumors,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,Mac Rumors,,dgm_fraud_handles,6c648d624d2d573ce02caf2c21c98d13,dgm_fraud_handles__6c648d624d2d573ce02caf2c21c98d13
surface,Microsoft Surface,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Microsoft Surface,,dgm_fraud_handles,28ddd6363448f3868b923a5910c79681,dgm_fraud_handles__28ddd6363448f3868b923a5910c79681
thetradexchange,Trade Xchange,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,Trade Xchange,,dgm_fraud_handles,09f58f2334ef323f5331465925b995fd,dgm_fraud_handles__09f58f2334ef323f5331465925b995fd
threatintel,Threat Intelligence,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Pipeline,Threat Intelligence,,dgm_fraud_handles,bc2dc495d1e43d173ef458028ccb6d14,dgm_fraud_handles__bc2dc495d1e43d173ef458028ccb6d14
verizonnews,Verizon News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Verizon News,,dgm_fraud_handles,4a67353309ba8216d00226821e0f27ec,dgm_fraud_handles__4a67353309ba8216d00226821e0f27ec
techrepublic,TechRepublic,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Wells,TechRepublic,,dgm_fraud_handles,fc1798eaea9046f2fa021f378d5a3434,dgm_fraud_handles__fc1798eaea9046f2fa021f378d5a3434
nextadvisor,NextAdvisor,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",LegislativeCommittee,NextAdvisor,,dgm_fraud_handles,4c3aae6d0bec308677145e3bd8bb8a04,dgm_fraud_handles__4c3aae6d0bec308677145e3bd8bb8a04
tiktok_comms,TikTok Communications,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,TikTok Communications,,dgm_fraud_handles,fcb9b3e279b8aaa162e68fd196882a04,dgm_fraud_handles__fcb9b3e279b8aaa162e68fd196882a04
copyrightoffice,US Copyright Office,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,US Copyright Office,,dgm_fraud_handles,2ba68041ac5b857efa997a09841c5a4c,dgm_fraud_handles__2ba68041ac5b857efa997a09841c5a4c
hearstunion,Hearst Magazines Media Union,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Hearst Magazines Media Union,,dgm_fraud_handles,fc6ed8dfb934ab5a94a38374ec4fe660,dgm_fraud_handles__fc6ed8dfb934ab5a94a38374ec4fe660
newsroomgc,GC Newsroom,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Person,GC Newsroom,,dgm_fraud_handles,ca3e084209a4e70dca41b1da0c79d0e4,dgm_fraud_handles__ca3e084209a4e70dca41b1da0c79d0e4
rbi,ReserveBankOfIndia,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",DiplomaticFacilities,ReserveBankOfIndia,,dgm_fraud_handles,e401dddab0969219f29d3f2c886b43f0,dgm_fraud_handles__e401dddab0969219f29d3f2c886b43f0
californiapuc,California Public Utilities Commission,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinister,California Public Utilities Commission,,dgm_fraud_handles,f01662344a8bca417a3dcc0f9994cac7,dgm_fraud_handles__f01662344a8bca417a3dcc0f9994cac7
digitaltrends,Digital Trends,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,Digital Trends,,dgm_fraud_handles,30f690b9a0cfe9c0aeb5377cf8d98f90,dgm_fraud_handles__30f690b9a0cfe9c0aeb5377cf8d98f90
dishnews,DISH News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Keyphrase,DISH News,,dgm_fraud_handles,460c2993208e38d99f7bc95c50da6d38,dgm_fraud_handles__460c2993208e38d99f7bc95c50da6d38
webkit,WebKit,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Exec,WebKit,,dgm_fraud_handles,c8a2a7ea1bdd4b64ba1bb76a04340d07,dgm_fraud_handles__c8a2a7ea1bdd4b64ba1bb76a04340d07
xboxwire,Xbox Wire,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Shipping,Xbox Wire,,dgm_fraud_handles,c79b77544d24a82fe2d233ed977b5d5d,dgm_fraud_handles__c79b77544d24a82fe2d233ed977b5d5d
github,GitHub,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,GitHub,,dgm_fraud_handles,d3b7c913cd04ebfec0e9ec32cb6fd58c,dgm_fraud_handles__d3b7c913cd04ebfec0e9ec32cb6fd58c
appleshare3,Apple share,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",space,Apple share,,dgm_fraud_handles,f75fe77f3fcdf763543be0bd6771bb30,dgm_fraud_handles__f75fe77f3fcdf763543be0bd6771bb30
huaweifacts,Huawei Facts,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",ForeignMinistry,Huawei Facts,,dgm_fraud_handles,20db6fd3766ccb1f4acbd15087fcf99a,dgm_fraud_handles__20db6fd3766ccb1f4acbd15087fcf99a
hpe_news,HPE News,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Consulates,HPE News,,dgm_fraud_handles,67e548891b21c336a2e56186906592f5,dgm_fraud_handles__67e548891b21c336a2e56186906592f5
kent_walker,Kent Walker,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Refinery,Kent Walker,,dgm_fraud_handles,886282d760139f89c8726bf55bd0c4da,dgm_fraud_handles__886282d760139f89c8726bf55bd0c4da
theteamatx,The Team at X,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Keyphrase,The Team at X,,dgm_fraud_handles,a06543cddc8d616d2be893ca4e492788,dgm_fraud_handles__a06543cddc8d616d2be893ca4e492788
daiwaka,Daisuke Wakabayashi,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",IndustryTerm,Daisuke Wakabayashi,,dgm_fraud_handles,2cff76d21f7a0fd6fed471d05784d834,dgm_fraud_handles__2cff76d21f7a0fd6fed471d05784d834
artaggi,Digital_Monet,"San Francisco, CA",skimmers;jackpotting;carding;cryptocurrency_scam;aml;fraud,"san francisco, ca",Diplomat,Digital_Monet,,dgm_fraud_handles,e5ef06ef609b0ed5f393f860f118ee21,dgm_fraud_handles__e5ef06ef609b0ed5f393f860f118ee21
