keyword,caption_name,groups,topic_id,entity_type,guid,Lat,Lon,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
roadrunner transportation,Roadrunner Transportation,cargo,,cargo,e199a95e709e1fc4ba826130c20280fd,,,Cargo,Roadrunner Transportation,,dgm_tsa_mentioned_entities,801ae89a4f166aa609000f59ffc98328,dgm_tsa_mentioned_entities__801ae89a4f166aa609000f59ffc98328
reddaway,Reddaway,cargo,,cargo,,,,Cargo,Reddaway,,dgm_tsa_mentioned_entities,1a51affd1ff620b6a7d8c75fbb25da80,dgm_tsa_mentioned_entities__1a51affd1ff620b6a7d8c75fbb25da80
a. duie pyle,A. Duie Pyle,cargo,,cargo,,,,Cargo,A. Duie Pyle,,dgm_tsa_mentioned_entities,727d3321c3f5cbe8906547c2bf300d04,dgm_tsa_mentioned_entities__727d3321c3f5cbe8906547c2bf300d04
kuehne + nagel,Kuehne + Nagel,cargo,,cargo,,,,Cargo,Kuehne + Nagel,,dgm_tsa_mentioned_entities,209755aaea3b8cac3d895e6d55cc8c5a,dgm_tsa_mentioned_entities__209755aaea3b8cac3d895e6d55cc8c5a
kuehne nagel,Kuehne Nagel,cargo,,cargo,,,,Cargo,Kuehne Nagel,,dgm_tsa_mentioned_entities,9376babe1eb30d008314602d85655ae8,dgm_tsa_mentioned_entities__9376babe1eb30d008314602d85655ae8
#nationalaircargo,National Air Cargo,airline operators,,airline operators,,,,AirlineOperators,National Air Cargo,,dgm_tsa_mentioned_entities,975f21fe01a2e7bf34c794e41af58369,dgm_tsa_mentioned_entities__975f21fe01a2e7bf34c794e41af58369
#national_jets,National Jets,airline operators,,airline operators,,,,AirlineOperators,National Jets,,dgm_tsa_mentioned_entities,208c5614565f40e3ed60899d5809c3af,dgm_tsa_mentioned_entities__208c5614565f40e3ed60899d5809c3af
#national_air_cargo,National Air Cargo,airline operators,,airline operators,,,,AirlineOperators,National Air Cargo,,dgm_tsa_mentioned_entities,545edb79f0a5a4ffd950f2c8a778380f,dgm_tsa_mentioned_entities__545edb79f0a5a4ffd950f2c8a778380f
#mountainaircargo,Mountain Air Cargo,airline operators,,airline operators,,,,AirlineOperators,Mountain Air Cargo,,dgm_tsa_mentioned_entities,95d67d9a1477b1bda315f9c2bd8cbe9b,dgm_tsa_mentioned_entities__95d67d9a1477b1bda315f9c2bd8cbe9b
#mountain_air_cargo,Mountain Air Cargo,airline operators,,airline operators,,,,AirlineOperators,Mountain Air Cargo,,dgm_tsa_mentioned_entities,d41bbe7489cc96b959830420266f52cd,dgm_tsa_mentioned_entities__d41bbe7489cc96b959830420266f52cd
#mngairlines,MNG AIRLINES,airline operators,,airline operators,,,,AirlineOperators,MNG AIRLINES,,dgm_tsa_mentioned_entities,a08a85d65b67e913f39e60cedb11577b,dgm_tsa_mentioned_entities__a08a85d65b67e913f39e60cedb11577b
#mng_airlines,MNG AIRLINES,airline operators,,airline operators,,,,AirlineOperators,MNG AIRLINES,,dgm_tsa_mentioned_entities,a059bce2ad6155d8d01a609d8f3a0d48,dgm_tsa_mentioned_entities__a059bce2ad6155d8d01a609d8f3a0d48
#millionairdallas,Million Air Dallas,airline operators,,airline operators,,,,AirlineOperators,Million Air Dallas,,dgm_tsa_mentioned_entities,f091d4099848ce2ce8b7d12afa6f7627,dgm_tsa_mentioned_entities__f091d4099848ce2ce8b7d12afa6f7627
#million_air_dallas,Million Air Dallas,airline operators,,airline operators,,,,AirlineOperators,Million Air Dallas,,dgm_tsa_mentioned_entities,a0b73c6e4e6c5622356436372c9bba22,dgm_tsa_mentioned_entities__a0b73c6e4e6c5622356436372c9bba22
#miamiairinternational,Miami Air International,airline operators,,airline operators,,,,AirlineOperators,Miami Air International,,dgm_tsa_mentioned_entities,9937f3a6cd97e7da338493a90b731f9c,dgm_tsa_mentioned_entities__9937f3a6cd97e7da338493a90b731f9c
#miami_air_international,Miami Air International,airline operators,,airline operators,,,,AirlineOperators,Miami Air International,,dgm_tsa_mentioned_entities,d19c3309e93f19b6eb74a63c9f7937a1,dgm_tsa_mentioned_entities__d19c3309e93f19b6eb74a63c9f7937a1
#mesaairlines,Mesa Airlines,airline operators,,airline operators,,,,AirlineOperators,Mesa Airlines,,dgm_tsa_mentioned_entities,d6e221f8574ef131ccc5f9624b817218,dgm_tsa_mentioned_entities__d6e221f8574ef131ccc5f9624b817218
#mesa_airlines,Mesa Airlines,airline operators,,airline operators,,,,AirlineOperators,Mesa Airlines,,dgm_tsa_mentioned_entities,322e339bc3e3b8ad59bd8d979ec87ec5,dgm_tsa_mentioned_entities__322e339bc3e3b8ad59bd8d979ec87ec5
#meregrass,Meregrass,airline operators,,airline operators,,,,AirlineOperators,Meregrass,,dgm_tsa_mentioned_entities,ad3ada81b124429083e455c3b1be0011,dgm_tsa_mentioned_entities__ad3ada81b124429083e455c3b1be0011
#masair,Mas Air,airline operators,,airline operators,,,,AirlineOperators,Mas Air,,dgm_tsa_mentioned_entities,00e2d522835807b827f92eb6eee6107c,dgm_tsa_mentioned_entities__00e2d522835807b827f92eb6eee6107c
#mas_air,Mas Air,airline operators,,airline operators,,,,AirlineOperators,Mas Air,,dgm_tsa_mentioned_entities,867da2c5057ee12acbedb6def36ef9f7,dgm_tsa_mentioned_entities__867da2c5057ee12acbedb6def36ef9f7
#martinair,Martinair,airline operators,,airline operators,,,,AirlineOperators,Martinair,,dgm_tsa_mentioned_entities,2f8832a549b9200b8e113e4cc3be8aad,dgm_tsa_mentioned_entities__2f8832a549b9200b8e113e4cc3be8aad
#mandnaviation,M and N Aviation,airline operators,,airline operators,,,,AirlineOperators,M and N Aviation,,dgm_tsa_mentioned_entities,3a5decd8868b9fd106365bcf8bbb99ee,dgm_tsa_mentioned_entities__3a5decd8868b9fd106365bcf8bbb99ee
#maleth-aero,Maleth-Aero,airline operators,,airline operators,,,,AirlineOperators,Maleth-Aero,,dgm_tsa_mentioned_entities,8cdc70e1408e279b7a671109e1205cd4,dgm_tsa_mentioned_entities__8cdc70e1408e279b7a671109e1205cd4
#m_and_n_aviation,M and N Aviation,airline operators,,airline operators,,,,AirlineOperators,M and N Aviation,,dgm_tsa_mentioned_entities,7b5831d8a9c632961adfdff9b1704a91,dgm_tsa_mentioned_entities__7b5831d8a9c632961adfdff9b1704a91
#lyndenaircargo,Lynden Air Cargo,airline operators,,airline operators,,,,AirlineOperators,Lynden Air Cargo,,dgm_tsa_mentioned_entities,c1cbe2cba7df097df96229e117f9f2cd,dgm_tsa_mentioned_entities__c1cbe2cba7df097df96229e117f9f2cd
#lynden_air_cargo,Lynden Air Cargo,airline operators,,airline operators,,,,AirlineOperators,Lynden Air Cargo,,dgm_tsa_mentioned_entities,af580f4b0ed5ce4e82eb04af4504e78f,dgm_tsa_mentioned_entities__af580f4b0ed5ce4e82eb04af4504e78f
#lufthansacargo,Lufthansa Cargo,airline operators,,airline operators,,,,AirlineOperators,Lufthansa Cargo,,dgm_tsa_mentioned_entities,7a537a835f5f14eefca8c12d45cb2430,dgm_tsa_mentioned_entities__7a537a835f5f14eefca8c12d45cb2430
#lufthansa_cargo,Lufthansa Cargo,airline operators,,airline operators,,,,AirlineOperators,Lufthansa Cargo,,dgm_tsa_mentioned_entities,1017804fc91725dc3afa8198f17f60aa,dgm_tsa_mentioned_entities__1017804fc91725dc3afa8198f17f60aa
#lufthansa,Lufthansa,airline operators,,airline operators,,,,AirlineOperators,Lufthansa,,dgm_tsa_mentioned_entities,0673983935d51ceb32e5f660f831661e,dgm_tsa_mentioned_entities__0673983935d51ceb32e5f660f831661e
#lotpolishairlines,LOT Polish Airlines,airline operators,,airline operators,f8053822d0364115b6b6f628bb79ba62,,,AirlineOperators,LOT Polish Airlines,,dgm_tsa_mentioned_entities,9cd30e8548c1707b9208f96fc7e48f5c,dgm_tsa_mentioned_entities__9cd30e8548c1707b9208f96fc7e48f5c
#lot_polish_airlines,LOT Polish Airlines,airline operators,,airline operators,f8053822d0364115b6b6f628bb79ba62,,,AirlineOperators,LOT Polish Airlines,,dgm_tsa_mentioned_entities,8008d4ad54a0c57cad37292606e058d7,dgm_tsa_mentioned_entities__8008d4ad54a0c57cad37292606e058d7
#longtailaviation,Longtail Aviation,airline operators,,airline operators,,,,AirlineOperators,Longtail Aviation,,dgm_tsa_mentioned_entities,42d80faf3f8dc484b35c90fe95282217,dgm_tsa_mentioned_entities__42d80faf3f8dc484b35c90fe95282217
#longtail_aviation,Longtail Aviation,airline operators,,airline operators,,,,AirlineOperators,Longtail Aviation,,dgm_tsa_mentioned_entities,25c354fdf7bb5718c7ef74002e8c1bff,dgm_tsa_mentioned_entities__25c354fdf7bb5718c7ef74002e8c1bff
#ljaviation,L J Aviation,airline operators,,airline operators,,,,AirlineOperators,L J Aviation,,dgm_tsa_mentioned_entities,426e4442b5ee0e34986a95401d4c0d8f,dgm_tsa_mentioned_entities__426e4442b5ee0e34986a95401d4c0d8f
#latamperú,LATAM Perú,airline operators,,airline operators,,,,AirlineOperators,LATAM Perú,,dgm_tsa_mentioned_entities,58f8aeff5f5199e0ed4f8480feae933c,dgm_tsa_mentioned_entities__58f8aeff5f5199e0ed4f8480feae933c
#latamecuador,LATAM Ecuador,airline operators,,airline operators,,,,AirlineOperators,LATAM Ecuador,,dgm_tsa_mentioned_entities,828f7b9aafd5b7da92e4f71ecc39fafa,dgm_tsa_mentioned_entities__828f7b9aafd5b7da92e4f71ecc39fafa
#latamchile,LATAM Chile,airline operators,,airline operators,,,,AirlineOperators,LATAM Chile,,dgm_tsa_mentioned_entities,0da73d54534502d5be04922d3f43a51a,dgm_tsa_mentioned_entities__0da73d54534502d5be04922d3f43a51a
#latamcargocolombia,LATAM Cargo Colombia,airline operators,,airline operators,,,,AirlineOperators,LATAM Cargo Colombia,,dgm_tsa_mentioned_entities,d204ae8d86f4ccabd8f980e048ff7aa7,dgm_tsa_mentioned_entities__d204ae8d86f4ccabd8f980e048ff7aa7
#latamcargochile,LATAM Cargo Chile,airline operators,,airline operators,,,,AirlineOperators,LATAM Cargo Chile,,dgm_tsa_mentioned_entities,d8ef1aadc542880d73de53074dd1d5f7,dgm_tsa_mentioned_entities__d8ef1aadc542880d73de53074dd1d5f7
#latamcargobrasil,LATAM Cargo Brasil,airline operators,,airline operators,,,,AirlineOperators,LATAM Cargo Brasil,,dgm_tsa_mentioned_entities,2cdb8f3d29a877715b182347679e70c1,dgm_tsa_mentioned_entities__2cdb8f3d29a877715b182347679e70c1
#latamairlinescolombia,LATAM Airlines Colombia,airline operators,,airline operators,,,,AirlineOperators,LATAM Airlines Colombia,,dgm_tsa_mentioned_entities,fa88389c8a978ad25144e829e8cfc137,dgm_tsa_mentioned_entities__fa88389c8a978ad25144e829e8cfc137
#latam_perú,LATAM Perú,airline operators,,airline operators,,,,AirlineOperators,LATAM Perú,,dgm_tsa_mentioned_entities,28d6ca14a8a9b14383324987a392c400,dgm_tsa_mentioned_entities__28d6ca14a8a9b14383324987a392c400
#latam_ecuador,LATAM Ecuador,airline operators,,airline operators,,,,AirlineOperators,LATAM Ecuador,,dgm_tsa_mentioned_entities,8896f475ecf060ac2eb8c56c352e80b3,dgm_tsa_mentioned_entities__8896f475ecf060ac2eb8c56c352e80b3
#latam_chile,LATAM Chile,airline operators,,airline operators,,,,AirlineOperators,LATAM Chile,,dgm_tsa_mentioned_entities,b5b3a08ee985edbbf64cafe257efb0c0,dgm_tsa_mentioned_entities__b5b3a08ee985edbbf64cafe257efb0c0
#latam_cargo_colombia,LATAM Cargo Colombia,airline operators,,airline operators,,,,AirlineOperators,LATAM Cargo Colombia,,dgm_tsa_mentioned_entities,3f1fe66526a5ca047dff4dc03631347f,dgm_tsa_mentioned_entities__3f1fe66526a5ca047dff4dc03631347f
#latam_cargo_chile,LATAM Cargo Chile,airline operators,,airline operators,,,,AirlineOperators,LATAM Cargo Chile,,dgm_tsa_mentioned_entities,e13e2beee261a9bacd21b48c45c804f7,dgm_tsa_mentioned_entities__e13e2beee261a9bacd21b48c45c804f7
#latam_cargo_brasil,LATAM Cargo Brasil,airline operators,,airline operators,,,,AirlineOperators,LATAM Cargo Brasil,,dgm_tsa_mentioned_entities,df03c6e6ee3cba63482ed1feaf901a59,dgm_tsa_mentioned_entities__df03c6e6ee3cba63482ed1feaf901a59
#latam_airlines_colombia,LATAM Airlines Colombia,airline operators,,airline operators,,,,AirlineOperators,LATAM Airlines Colombia,,dgm_tsa_mentioned_entities,6ba26d0be6704f300969034b9982c6aa,dgm_tsa_mentioned_entities__6ba26d0be6704f300969034b9982c6aa
#lascargo,LAS Cargo,airline operators,,airline operators,,,,AirlineOperators,LAS Cargo,,dgm_tsa_mentioned_entities,7dcf70a0334a8713df56784fc12a963e,dgm_tsa_mentioned_entities__7dcf70a0334a8713df56784fc12a963e
#las_cargo,LAS Cargo,airline operators,,airline operators,,,,AirlineOperators,LAS Cargo,,dgm_tsa_mentioned_entities,4f9ab79cbb9c6a747d49cf06104e9f82,dgm_tsa_mentioned_entities__4f9ab79cbb9c6a747d49cf06104e9f82
#lacompagnie,La Compagnie,airline operators,,airline operators,,,,AirlineOperators,La Compagnie,,dgm_tsa_mentioned_entities,80f990a389abc5cffc38de878c359355,dgm_tsa_mentioned_entities__80f990a389abc5cffc38de878c359355
#la_compagnie,La Compagnie,airline operators,,airline operators,,,,AirlineOperators,La Compagnie,,dgm_tsa_mentioned_entities,5a816e5e9930ca505bd9387c5bf11956,dgm_tsa_mentioned_entities__5a816e5e9930ca505bd9387c5bf11956
#l_j_aviation,L J Aviation,airline operators,,airline operators,,,,AirlineOperators,L J Aviation,,dgm_tsa_mentioned_entities,e9cbf6c4350770a270972fe7eb3eedd3,dgm_tsa_mentioned_entities__e9cbf6c4350770a270972fe7eb3eedd3
#kuwaitairways,Kuwait Airways,airline operators,,airline operators,,,,AirlineOperators,Kuwait Airways,,dgm_tsa_mentioned_entities,6364af99a52567e5e1839ac6733375b8,dgm_tsa_mentioned_entities__6364af99a52567e5e1839ac6733375b8
#kuwait_airways,Kuwait Airways,airline operators,,airline operators,,,,AirlineOperators,Kuwait Airways,,dgm_tsa_mentioned_entities,2a51649385582a283db74a0675f600ec,dgm_tsa_mentioned_entities__2a51649385582a283db74a0675f600ec
#koreanair,Korean Air,airline operators,,airline operators,31645bb349ce91e954bb7a7e5b15f89b,,,AirlineOperators,Korean Air,,dgm_tsa_mentioned_entities,268970fce754f5b6ea58a5dff32714d7,dgm_tsa_mentioned_entities__268970fce754f5b6ea58a5dff32714d7
#korean_air,Korean Air,airline operators,,airline operators,31645bb349ce91e954bb7a7e5b15f89b,,,AirlineOperators,Korean Air,,dgm_tsa_mentioned_entities,90feb17292bc6c4a7a0232ccad2a2699,dgm_tsa_mentioned_entities__90feb17292bc6c4a7a0232ccad2a2699
#klmroyaldutchairlines,KLM Royal Dutch Airlines,airline operators,,airline operators,,,,AirlineOperators,KLM Royal Dutch Airlines,,dgm_tsa_mentioned_entities,83b20767d6d5dbb869941e7bfc3cc062,dgm_tsa_mentioned_entities__83b20767d6d5dbb869941e7bfc3cc062
#klm_royal_dutch_airlines,KLM Royal Dutch Airlines,airline operators,,airline operators,,,,AirlineOperators,KLM Royal Dutch Airlines,,dgm_tsa_mentioned_entities,a16ad53c12cdf8730f7c94026f9abb11,dgm_tsa_mentioned_entities__a16ad53c12cdf8730f7c94026f9abb11
#keylimeair,Key Lime Air,airline operators,,airline operators,,,,AirlineOperators,Key Lime Air,,dgm_tsa_mentioned_entities,97c12a34c1a75650ee8fa4eb0a480e8d,dgm_tsa_mentioned_entities__97c12a34c1a75650ee8fa4eb0a480e8d
#key_lime_air,Key Lime Air,airline operators,,airline operators,,,,AirlineOperators,Key Lime Air,,dgm_tsa_mentioned_entities,37f6d765a6f3ee0cad8d4ffaa5d43ad3,dgm_tsa_mentioned_entities__37f6d765a6f3ee0cad8d4ffaa5d43ad3
#kenyaairways,Kenya Airways,airline operators,,airline operators,3da394e6bb86f45d9caf071098e85ec4,,,AirlineOperators,Kenya Airways,,dgm_tsa_mentioned_entities,b4aff39cd555de16295a3234bddd234b,dgm_tsa_mentioned_entities__b4aff39cd555de16295a3234bddd234b
#kenya_airways,Kenya Airways,airline operators,,airline operators,3da394e6bb86f45d9caf071098e85ec4,,,AirlineOperators,Kenya Airways,,dgm_tsa_mentioned_entities,9b1c8a55827ebe68edd484137f514f38,dgm_tsa_mentioned_entities__9b1c8a55827ebe68edd484137f514f38
#kennborekair,Kenn Borek Air,airline operators,,airline operators,,,,AirlineOperators,Kenn Borek Air,,dgm_tsa_mentioned_entities,0e74c984d7d1788f2f09cca36fe58285,dgm_tsa_mentioned_entities__0e74c984d7d1788f2f09cca36fe58285
#kenn_borek_air_,Kenn Borek Air,airline operators,,airline operators,,,,AirlineOperators,Kenn Borek Air,,dgm_tsa_mentioned_entities,4ce451782764af488040d3269c8fc3e0,dgm_tsa_mentioned_entities__4ce451782764af488040d3269c8fc3e0
#kalittacharters,Kalitta Charters,airline operators,,airline operators,,,,AirlineOperators,Kalitta Charters,,dgm_tsa_mentioned_entities,fc3b9a6093dbbd64259d0c96daf1308e,dgm_tsa_mentioned_entities__fc3b9a6093dbbd64259d0c96daf1308e
#kalittaair,Kalitta Air,airline operators,,airline operators,,,,AirlineOperators,Kalitta Air,,dgm_tsa_mentioned_entities,c4366306179dbd0bd8035c72d19ce158,dgm_tsa_mentioned_entities__c4366306179dbd0bd8035c72d19ce158
#kalitta_charters,Kalitta Charters,airline operators,,airline operators,,,,AirlineOperators,Kalitta Charters,,dgm_tsa_mentioned_entities,2d4bb70c9c4822d749793531bcebf374,dgm_tsa_mentioned_entities__2d4bb70c9c4822d749793531bcebf374
#kalitta_air,Kalitta Air,airline operators,,airline operators,,,,AirlineOperators,Kalitta Air,,dgm_tsa_mentioned_entities,6f824f2fed77d41ce5cf49b8d686ca25,dgm_tsa_mentioned_entities__6f824f2fed77d41ce5cf49b8d686ca25
#kaiserair,KaiserAir,airline operators,,airline operators,,,,AirlineOperators,KaiserAir,,dgm_tsa_mentioned_entities,6ac2ba161b9a41407e98acf98bb23cb6,dgm_tsa_mentioned_entities__6ac2ba161b9a41407e98acf98bb23cb6
#jinaircompanylimited,Jin Air Company Limited,airline operators,,airline operators,,,,AirlineOperators,Jin Air Company Limited,,dgm_tsa_mentioned_entities,f3dd71b8323e84ac627bfb7ee2b142e0,dgm_tsa_mentioned_entities__f3dd71b8323e84ac627bfb7ee2b142e0
#jin_air_company_limited,Jin Air Company Limited,airline operators,,airline operators,,,,AirlineOperators,Jin Air Company Limited,,dgm_tsa_mentioned_entities,548a139e80d8e43a3129fde2862c0450,dgm_tsa_mentioned_entities__548a139e80d8e43a3129fde2862c0450
#jetsuitexair,JetSuiteX Air,airline operators,,airline operators,,,,AirlineOperators,JetSuiteX Air,,dgm_tsa_mentioned_entities,419ba0cc2476cca6ed4aa6a8a830b8fb,dgm_tsa_mentioned_entities__419ba0cc2476cca6ed4aa6a8a830b8fb
#jetsuitex_air,JetSuiteX Air,airline operators,,airline operators,,,,AirlineOperators,JetSuiteX Air,,dgm_tsa_mentioned_entities,79a062a3a2cf2274393715badf9613e6,dgm_tsa_mentioned_entities__79a062a3a2cf2274393715badf9613e6
#jetstarairways,Jetstar Airways,airline operators,,airline operators,,,,AirlineOperators,Jetstar Airways,,dgm_tsa_mentioned_entities,46d96f5c4d11469b5b6499f66cae4b23,dgm_tsa_mentioned_entities__46d96f5c4d11469b5b6499f66cae4b23
#jetstar_airways,Jetstar Airways,airline operators,,airline operators,,,,AirlineOperators,Jetstar Airways,,dgm_tsa_mentioned_entities,53d5df2e79e84e755ce652378ec3cf2b,dgm_tsa_mentioned_entities__53d5df2e79e84e755ce652378ec3cf2b
#jetblue,JetBlue,airline operators,,airline operators,88674104ccc16a2234215fd1fde85ab1,,,AirlineOperators,JetBlue,,dgm_tsa_mentioned_entities,454791180e6af160bbab02ce4870bfb3,dgm_tsa_mentioned_entities__454791180e6af160bbab02ce4870bfb3
#jetairways(india)limited.,Jet Airways (India)Limited.,airline operators,,airline operators,,,,AirlineOperators,Jet Airways (India)Limited.,,dgm_tsa_mentioned_entities,012b692abddcb046a6d3602fedff76a6,dgm_tsa_mentioned_entities__012b692abddcb046a6d3602fedff76a6
#jetair,Jet Air,airline operators,,airline operators,,,,AirlineOperators,Jet Air,,dgm_tsa_mentioned_entities,e90434b8a5668bddd2f85c0870d11e53,dgm_tsa_mentioned_entities__e90434b8a5668bddd2f85c0870d11e53
#jet2com,Jet2 Com,airline operators,,airline operators,,,,AirlineOperators,Jet2 Com,,dgm_tsa_mentioned_entities,ba3c4c1b6cfe56e606620ba858b859d5,dgm_tsa_mentioned_entities__ba3c4c1b6cfe56e606620ba858b859d5
#jet2_com,Jet2 Com,airline operators,,airline operators,,,,AirlineOperators,Jet2 Com,,dgm_tsa_mentioned_entities,d668bca4ec6f4e3d4458cbcb0d76ed84,dgm_tsa_mentioned_entities__d668bca4ec6f4e3d4458cbcb0d76ed84
#jet_airways_(india)_limited.,Jet Airways (India)Limited.,airline operators,,airline operators,,,,AirlineOperators,Jet Airways (India)Limited.,,dgm_tsa_mentioned_entities,0f3c96fdd99a3583c27514431829479b,dgm_tsa_mentioned_entities__0f3c96fdd99a3583c27514431829479b
#jet_air,Jet Air,airline operators,,airline operators,,,,AirlineOperators,Jet Air,,dgm_tsa_mentioned_entities,115b8eb9096f5a2193910a2c044f77d5,dgm_tsa_mentioned_entities__115b8eb9096f5a2193910a2c044f77d5
#jejuair,Jeju Air,airline operators,,airline operators,2558d48e6a6c171654d279f37be47505,,,AirlineOperators,Jeju Air,,dgm_tsa_mentioned_entities,b48184a83f98b75f1f4e7602c23dc534,dgm_tsa_mentioned_entities__b48184a83f98b75f1f4e7602c23dc534
#jeju_air,Jeju Air,airline operators,,airline operators,2558d48e6a6c171654d279f37be47505,,,AirlineOperators,Jeju Air,,dgm_tsa_mentioned_entities,db4b9f0bef95fb0233b35fd65f9f628d,dgm_tsa_mentioned_entities__db4b9f0bef95fb0233b35fd65f9f628d
#jazzaviationlp,Jazz Aviation LP,airline operators,,airline operators,,,,AirlineOperators,Jazz Aviation LP,,dgm_tsa_mentioned_entities,25f2a595e5fbcae0e61b9397412be025,dgm_tsa_mentioned_entities__25f2a595e5fbcae0e61b9397412be025
#jazz_aviation_lp,Jazz Aviation LP,airline operators,,airline operators,,,,AirlineOperators,Jazz Aviation LP,,dgm_tsa_mentioned_entities,75fc66b17128c491dcdbc2d2a9b82caf,dgm_tsa_mentioned_entities__75fc66b17128c491dcdbc2d2a9b82caf
#japanairlines,Japan Airlines,airline operators,,airline operators,a91977dd34a532f58ee5bdef01801c3c,,,AirlineOperators,Japan Airlines,,dgm_tsa_mentioned_entities,06faa8f53776c080a1c2f6bc6f915b92,dgm_tsa_mentioned_entities__06faa8f53776c080a1c2f6bc6f915b92
#japan_airlines,Japan Airlines,airline operators,,airline operators,a91977dd34a532f58ee5bdef01801c3c,,,AirlineOperators,Japan Airlines,,dgm_tsa_mentioned_entities,fd4cb9989a95ea111227a60374f7a93c,dgm_tsa_mentioned_entities__fd4cb9989a95ea111227a60374f7a93c
#interjetwest,Interjet West,airline operators,,airline operators,,,,AirlineOperators,Interjet West,,dgm_tsa_mentioned_entities,57b2c0cda187f73f5b36a04be92e1352,dgm_tsa_mentioned_entities__57b2c0cda187f73f5b36a04be92e1352
#interjet_west,Interjet West,airline operators,,airline operators,,,,AirlineOperators,Interjet West,,dgm_tsa_mentioned_entities,c8c8bd15d2143abdab4c8edf3e3ec5fa,dgm_tsa_mentioned_entities__c8c8bd15d2143abdab4c8edf3e3ec5fa
#intercaribbeanairways,InterCaribbean Airways,airline operators,,airline operators,,,,AirlineOperators,InterCaribbean Airways,,dgm_tsa_mentioned_entities,4a92673af1dd61dae3d97d9aa66fdddd,dgm_tsa_mentioned_entities__4a92673af1dd61dae3d97d9aa66fdddd
#intercaribbean_airways_,InterCaribbean Airways,airline operators,,airline operators,,,,AirlineOperators,InterCaribbean Airways,,dgm_tsa_mentioned_entities,bb906574964aacb59e3951371b7b91e4,dgm_tsa_mentioned_entities__bb906574964aacb59e3951371b7b91e4
#imageaircharterltd,Image Air Charter Ltd,airline operators,,airline operators,,,,AirlineOperators,Image Air Charter Ltd,,dgm_tsa_mentioned_entities,09ccac853085cd4a1ca75aa7a0536135,dgm_tsa_mentioned_entities__09ccac853085cd4a1ca75aa7a0536135
#image_air_charter_ltd,Image Air Charter Ltd,airline operators,,airline operators,,,,AirlineOperators,Image Air Charter Ltd,,dgm_tsa_mentioned_entities,cf21d270f4fa0dd73284fec55676dad7,dgm_tsa_mentioned_entities__cf21d270f4fa0dd73284fec55676dad7
#iflgroup,IFL Group,airline operators,,airline operators,,,,AirlineOperators,IFL Group,,dgm_tsa_mentioned_entities,d06583a0bbcfaed00d59c837bade8e5e,dgm_tsa_mentioned_entities__d06583a0bbcfaed00d59c837bade8e5e
#ifl_group_,IFL Group,airline operators,,airline operators,,,,AirlineOperators,IFL Group,,dgm_tsa_mentioned_entities,52b3c3b91748d874e3fa880c0508161b,dgm_tsa_mentioned_entities__52b3c3b91748d874e3fa880c0508161b
