aircraft,caption_name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
forty-nine elint aew&c,49 Shaanxi Y-8 electronic intelligence airborne early warning and control,Shipping,49 Shaanxi Y-8 electronic intelligence airborne early warning and control,,dgm_chineseaircrafttaiwan,314415cf5348c9889804f1d9ee2034cb,dgm_chineseaircrafttaiwan__314415cf5348c9889804f1d9ee2034cb
fifty elint aew&c,50 Shaanxi Y-8 electronic intelligence airborne early warning and control,FTO,50 Shaanxi Y-8 electronic intelligence airborne early warning and control,,dgm_chineseaircrafttaiwan,00d1001576381a82a7a1920d517be095,dgm_chineseaircrafttaiwan__00d1001576381a82a7a1920d517be095
y-8 aws*1,one Shaanxi Y-8 anti-submarine warfare,space,one Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b55d43fa6970b0d198a89336ca081e30,dgm_chineseaircrafttaiwan__b55d43fa6970b0d198a89336ca081e30
y-8 aws*2,two Shaanxi Y-8 anti-submarine warfare,Diplomat,two Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3de5a7cbfc311ce9c15d3cc10fbffac7,dgm_chineseaircrafttaiwan__3de5a7cbfc311ce9c15d3cc10fbffac7
y-8 asw*3,three Shaanxi Y-8 anti-submarine warfare,AAEntity,three Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,1fb1eb5b80926145f5ec55851a822ae1,dgm_chineseaircrafttaiwan__1fb1eb5b80926145f5ec55851a822ae1
y-8 asw*4,four Shaanxi Y-8 anti-submarine warfare,Diplomat,four Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d4287d77e2f8664009085597964e67ce,dgm_chineseaircrafttaiwan__d4287d77e2f8664009085597964e67ce
y-8 asw*5,five Shaanxi Y-8 anti-submarine warfare,News,five Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c2da03f1140fd4bed4ab9e668e5d9a59,dgm_chineseaircrafttaiwan__c2da03f1140fd4bed4ab9e668e5d9a59
y-8 asw*6,six Shaanxi Y-8 anti-submarine warfare,space,six Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,1ba483898f1039d550eb10095fb2e02c,dgm_chineseaircrafttaiwan__1ba483898f1039d550eb10095fb2e02c
y-8 asw*7,seven Shaanxi Y-8 anti-submarine warfare,Consulates,seven Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,61471be558c783e5a9ab7151a8fb0207,dgm_chineseaircrafttaiwan__61471be558c783e5a9ab7151a8fb0207
y-8 asw*8,eight Shaanxi Y-8 anti-submarine warfare,CompanyKeyword,eight Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,9b83eb6339a4d5da73e51a2f5eadfa1b,dgm_chineseaircrafttaiwan__9b83eb6339a4d5da73e51a2f5eadfa1b
y-8 asw*9,nine Shaanxi Y-8 anti-submarine warfare,News,nine Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,71acb89bc82a1404cddc8bf30b4341b4,dgm_chineseaircrafttaiwan__71acb89bc82a1404cddc8bf30b4341b4
y-8 asw*10,ten Shaanxi Y-8 anti-submarine warfare,FTO,ten Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,0c8ffa84d91606b45a9d2c786af2b045,dgm_chineseaircrafttaiwan__0c8ffa84d91606b45a9d2c786af2b045
y-8 asw*11,11 Shaanxi Y-8 anti-submarine warfare,Keyphrase,11 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e9e2945866c9f830baa859b3175610df,dgm_chineseaircrafttaiwan__e9e2945866c9f830baa859b3175610df
y-8 asw*12,12 Shaanxi Y-8 anti-submarine warfare,Shipping,12 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2d1223205cda35891f06a116876df6ad,dgm_chineseaircrafttaiwan__2d1223205cda35891f06a116876df6ad
y-8 asw*13,13 Shaanxi Y-8 anti-submarine warfare,Wells,13 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,0b377456b103a016921df2b4ae7fc942,dgm_chineseaircrafttaiwan__0b377456b103a016921df2b4ae7fc942
y-8 asw*14,14 Shaanxi Y-8 anti-submarine warfare,LegislativeCommittee,14 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2642c9bc4a72544fdf98bd6aa5a7f9cf,dgm_chineseaircrafttaiwan__2642c9bc4a72544fdf98bd6aa5a7f9cf
y-8 asw*15,15 Shaanxi Y-8 anti-submarine warfare,Diplomat,15 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3f5f93af4bbc84b5b3655af150c041e4,dgm_chineseaircrafttaiwan__3f5f93af4bbc84b5b3655af150c041e4
y-8 asw*16,16 Shaanxi Y-8 anti-submarine warfare,Media,16 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,9601988ee7b481a8cafbcf4311006914,dgm_chineseaircrafttaiwan__9601988ee7b481a8cafbcf4311006914
y-8 asw*17,17 Shaanxi Y-8 anti-submarine warfare,LegislativeCommittee,17 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ae10e68ee7e00364e99cf4efdbddbac3,dgm_chineseaircrafttaiwan__ae10e68ee7e00364e99cf4efdbddbac3
y-8 asw*18,18 Shaanxi Y-8 anti-submarine warfare,Diplomat,18 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,39651e4141e679646fa09d922741cf41,dgm_chineseaircrafttaiwan__39651e4141e679646fa09d922741cf41
y-8 asw*19,19 Shaanxi Y-8 anti-submarine warfare,ForeignMinister,19 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,6769757a4e76fb7bd814155d2adfbec7,dgm_chineseaircrafttaiwan__6769757a4e76fb7bd814155d2adfbec7
y-8 asw*20,20 Shaanxi Y-8 anti-submarine warfare,Wells,20 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,579ed9e04af0ef1b6942f977df211fbd,dgm_chineseaircrafttaiwan__579ed9e04af0ef1b6942f977df211fbd
y-8 asw*21,21 Shaanxi Y-8 anti-submarine warfare,Keyphrase,21 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,54e00d181c915871f1012cf4691174fe,dgm_chineseaircrafttaiwan__54e00d181c915871f1012cf4691174fe
y-8 asw*22,22 Shaanxi Y-8 anti-submarine warfare,ForeignMinister,22 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d240fc347297428e460588f7065fcf1e,dgm_chineseaircrafttaiwan__d240fc347297428e460588f7065fcf1e
y-8 asw*23,23 Shaanxi Y-8 anti-submarine warfare,ForeignMinister,23 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,0b2f553ec91ac4de32c0b3f85cdc906d,dgm_chineseaircrafttaiwan__0b2f553ec91ac4de32c0b3f85cdc906d
y-8 asw*24,24 Shaanxi Y-8 anti-submarine warfare,IndustryTerm,24 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,72beb46cfeed3e3f9acd435d64c6d66e,dgm_chineseaircrafttaiwan__72beb46cfeed3e3f9acd435d64c6d66e
y-8 asw*25,25 Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,25 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2feae3229156501e590f1149dc2c49f7,dgm_chineseaircrafttaiwan__2feae3229156501e590f1149dc2c49f7
y-8 asw*26,26 Shaanxi Y-8 anti-submarine warfare,Legislator,26 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,9b3c2668ce36358ad5d47dac5413f184,dgm_chineseaircrafttaiwan__9b3c2668ce36358ad5d47dac5413f184
y-8 asw*27,27 Shaanxi Y-8 anti-submarine warfare,Refinery,27 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3b9a022988308a71eeb341437e312086,dgm_chineseaircrafttaiwan__3b9a022988308a71eeb341437e312086
y-8 asw*28,28 Shaanxi Y-8 anti-submarine warfare,Diplomat,28 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,405d8dca397e6e2be72e610655442eaf,dgm_chineseaircrafttaiwan__405d8dca397e6e2be72e610655442eaf
y-8 asw*29,29 Shaanxi Y-8 anti-submarine warfare,AAEntity,29 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,714888b0f4c31561ffa4f8edfe861f10,dgm_chineseaircrafttaiwan__714888b0f4c31561ffa4f8edfe861f10
y-8 asw*30,30 Shaanxi Y-8 anti-submarine warfare,AAEntity,30 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b8a274723b2c4ae3e8afd3d3680ad7af,dgm_chineseaircrafttaiwan__b8a274723b2c4ae3e8afd3d3680ad7af
y-8 asw*31,31 Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,31 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,43581402addf6b711185376775969ffc,dgm_chineseaircrafttaiwan__43581402addf6b711185376775969ffc
y-8 asw*32,32 Shaanxi Y-8 anti-submarine warfare,News,32 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ae3e5df269dce22a9d93bd371191e211,dgm_chineseaircrafttaiwan__ae3e5df269dce22a9d93bd371191e211
y-8 asw*33,33 Shaanxi Y-8 anti-submarine warfare,Keyphrase,33 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,db14ae29184c1c8cb4e94aa4eec5d094,dgm_chineseaircrafttaiwan__db14ae29184c1c8cb4e94aa4eec5d094
y-8 asw*34,34 Shaanxi Y-8 anti-submarine warfare,Consulates,34 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,90ef3196ee6dbfc3190ed33a31d578bf,dgm_chineseaircrafttaiwan__90ef3196ee6dbfc3190ed33a31d578bf
y-8 asw*35,35 Shaanxi Y-8 anti-submarine warfare,Shipping,35 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d3900fcbf69c68cd4fa73756b8f3a05f,dgm_chineseaircrafttaiwan__d3900fcbf69c68cd4fa73756b8f3a05f
y-8 asw*36,36 Shaanxi Y-8 anti-submarine warfare,Wells,36 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,8f6377ee91b8baec91ce1cd1f97cc353,dgm_chineseaircrafttaiwan__8f6377ee91b8baec91ce1cd1f97cc353
y-8 asw*37,37 Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,37 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,01cb3b09a01e529331a0c540603ce750,dgm_chineseaircrafttaiwan__01cb3b09a01e529331a0c540603ce750
y-8 asw*38,38 Shaanxi Y-8 anti-submarine warfare,ForeignMinister,38 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,1bf3af1a4db25035fcc70ee1360d92ea,dgm_chineseaircrafttaiwan__1bf3af1a4db25035fcc70ee1360d92ea
y-8 asw*39,39 Shaanxi Y-8 anti-submarine warfare,AAEntity,39 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,8dfaff21bd4591ffe7c916065d80e068,dgm_chineseaircrafttaiwan__8dfaff21bd4591ffe7c916065d80e068
y-8 asw*40,40 Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,40 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2ea8170727b8dfa207016d1789058bad,dgm_chineseaircrafttaiwan__2ea8170727b8dfa207016d1789058bad
y-8 asw*41,41 Shaanxi Y-8 anti-submarine warfare,Media,41 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,27604810485482acfd8bf5c659a9f8e7,dgm_chineseaircrafttaiwan__27604810485482acfd8bf5c659a9f8e7
y-8 asw*42,42 Shaanxi Y-8 anti-submarine warfare,Person,42 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,f206a9b68bd2993d01546eecbe64020a,dgm_chineseaircrafttaiwan__f206a9b68bd2993d01546eecbe64020a
y-8 asw*43,43 Shaanxi Y-8 anti-submarine warfare,IndustryTerm,43 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,20b0d0d1592d26354568281c02e30ac4,dgm_chineseaircrafttaiwan__20b0d0d1592d26354568281c02e30ac4
y-8 asw*44,44 Shaanxi Y-8 anti-submarine warfare,space,44 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,f074bf2010c30347485df8a89a5c21d1,dgm_chineseaircrafttaiwan__f074bf2010c30347485df8a89a5c21d1
y-8 asw*45,45 Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,45 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,17d2f565e9da12a09086d9ab64ef02ce,dgm_chineseaircrafttaiwan__17d2f565e9da12a09086d9ab64ef02ce
y-8 asw*46,46 Shaanxi Y-8 anti-submarine warfare,Diplomat,46 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c13264a601b808b738c918775ae4bddc,dgm_chineseaircrafttaiwan__c13264a601b808b738c918775ae4bddc
y-8 asw*47,47 Shaanxi Y-8 anti-submarine warfare,Organization,47 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c0dee8f5f3cb619e095c0e240dc252b3,dgm_chineseaircrafttaiwan__c0dee8f5f3cb619e095c0e240dc252b3
y-8 asw*48,48 Shaanxi Y-8 anti-submarine warfare,Media,48 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,24080e9b616c837d09804dde654e6e7b,dgm_chineseaircrafttaiwan__24080e9b616c837d09804dde654e6e7b
y-8 asw*49,49 Shaanxi Y-8 anti-submarine warfare,Wells,49 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,199004be4ae35bcdfe3f62eba16ba33c,dgm_chineseaircrafttaiwan__199004be4ae35bcdfe3f62eba16ba33c
y-8 asw*50,50 Shaanxi Y-8 anti-submarine warfare,CompanyKeyword,50 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,94da763d28c1971496d4c51901f6de50,dgm_chineseaircrafttaiwan__94da763d28c1971496d4c51901f6de50
y-8 aswx1,one Shaanxi Y-8 anti-submarine warfare,Refinery,one Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b55d43fa6970b0d198a89336ca081e30,dgm_chineseaircrafttaiwan__b55d43fa6970b0d198a89336ca081e30
y-8 aswx2,two Shaanxi Y-8 anti-submarine warfare,Legislator,two Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3de5a7cbfc311ce9c15d3cc10fbffac7,dgm_chineseaircrafttaiwan__3de5a7cbfc311ce9c15d3cc10fbffac7
y-8 aswx3,three Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,three Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,1fb1eb5b80926145f5ec55851a822ae1,dgm_chineseaircrafttaiwan__1fb1eb5b80926145f5ec55851a822ae1
y-8 aswx4,four Shaanxi Y-8 anti-submarine warfare,Refinery,four Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d4287d77e2f8664009085597964e67ce,dgm_chineseaircrafttaiwan__d4287d77e2f8664009085597964e67ce
y-8 aswx5,five Shaanxi Y-8 anti-submarine warfare,Wells,five Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,c2da03f1140fd4bed4ab9e668e5d9a59,dgm_chineseaircrafttaiwan__c2da03f1140fd4bed4ab9e668e5d9a59
y-8 aswx6,six Shaanxi Y-8 anti-submarine warfare,FTO,six Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,1ba483898f1039d550eb10095fb2e02c,dgm_chineseaircrafttaiwan__1ba483898f1039d550eb10095fb2e02c
y-8 aswx7,seven Shaanxi Y-8 anti-submarine warfare,Media,seven Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,61471be558c783e5a9ab7151a8fb0207,dgm_chineseaircrafttaiwan__61471be558c783e5a9ab7151a8fb0207
y-8 aswx8,eight Shaanxi Y-8 anti-submarine warfare,Consulates,eight Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,9b83eb6339a4d5da73e51a2f5eadfa1b,dgm_chineseaircrafttaiwan__9b83eb6339a4d5da73e51a2f5eadfa1b
y-8 aswx9,nine Shaanxi Y-8 anti-submarine warfare,Shipping,nine Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,71acb89bc82a1404cddc8bf30b4341b4,dgm_chineseaircrafttaiwan__71acb89bc82a1404cddc8bf30b4341b4
y-8 aswx10,ten Shaanxi Y-8 anti-submarine warfare,Exec,ten Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,0c8ffa84d91606b45a9d2c786af2b045,dgm_chineseaircrafttaiwan__0c8ffa84d91606b45a9d2c786af2b045
y-8 aswx11,11 Shaanxi Y-8 anti-submarine warfare,FTO,11 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,e9e2945866c9f830baa859b3175610df,dgm_chineseaircrafttaiwan__e9e2945866c9f830baa859b3175610df
y-8 aswx12,12 Shaanxi Y-8 anti-submarine warfare,Organization,12 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2d1223205cda35891f06a116876df6ad,dgm_chineseaircrafttaiwan__2d1223205cda35891f06a116876df6ad
y-8 aswx13,13 Shaanxi Y-8 anti-submarine warfare,DiplomaticFacilities,13 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,0b377456b103a016921df2b4ae7fc942,dgm_chineseaircrafttaiwan__0b377456b103a016921df2b4ae7fc942
y-8 aswx14,14 Shaanxi Y-8 anti-submarine warfare,Organization,14 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2642c9bc4a72544fdf98bd6aa5a7f9cf,dgm_chineseaircrafttaiwan__2642c9bc4a72544fdf98bd6aa5a7f9cf
y-8 aswx15,15 Shaanxi Y-8 anti-submarine warfare,Shipping,15 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3f5f93af4bbc84b5b3655af150c041e4,dgm_chineseaircrafttaiwan__3f5f93af4bbc84b5b3655af150c041e4
y-8 aswx16,16 Shaanxi Y-8 anti-submarine warfare,Consulates,16 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,9601988ee7b481a8cafbcf4311006914,dgm_chineseaircrafttaiwan__9601988ee7b481a8cafbcf4311006914
y-8 aswx17,17 Shaanxi Y-8 anti-submarine warfare,Diplomat,17 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,ae10e68ee7e00364e99cf4efdbddbac3,dgm_chineseaircrafttaiwan__ae10e68ee7e00364e99cf4efdbddbac3
y-8 aswx18,18 Shaanxi Y-8 anti-submarine warfare,Media,18 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,39651e4141e679646fa09d922741cf41,dgm_chineseaircrafttaiwan__39651e4141e679646fa09d922741cf41
y-8 aswx19,19 Shaanxi Y-8 anti-submarine warfare,AAEntity,19 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,6769757a4e76fb7bd814155d2adfbec7,dgm_chineseaircrafttaiwan__6769757a4e76fb7bd814155d2adfbec7
y-8 aswx20,20 Shaanxi Y-8 anti-submarine warfare,Pipeline,20 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,579ed9e04af0ef1b6942f977df211fbd,dgm_chineseaircrafttaiwan__579ed9e04af0ef1b6942f977df211fbd
y-8 aswx21,21 Shaanxi Y-8 anti-submarine warfare,ForeignMinister,21 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,54e00d181c915871f1012cf4691174fe,dgm_chineseaircrafttaiwan__54e00d181c915871f1012cf4691174fe
y-8 aswx22,22 Shaanxi Y-8 anti-submarine warfare,space,22 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,d240fc347297428e460588f7065fcf1e,dgm_chineseaircrafttaiwan__d240fc347297428e460588f7065fcf1e
y-8 aswx23,23 Shaanxi Y-8 anti-submarine warfare,ForeignMinistry,23 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,0b2f553ec91ac4de32c0b3f85cdc906d,dgm_chineseaircrafttaiwan__0b2f553ec91ac4de32c0b3f85cdc906d
y-8 aswx24,24 Shaanxi Y-8 anti-submarine warfare,Wells,24 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,72beb46cfeed3e3f9acd435d64c6d66e,dgm_chineseaircrafttaiwan__72beb46cfeed3e3f9acd435d64c6d66e
y-8 aswx25,25 Shaanxi Y-8 anti-submarine warfare,Consulates,25 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,2feae3229156501e590f1149dc2c49f7,dgm_chineseaircrafttaiwan__2feae3229156501e590f1149dc2c49f7
y-8 aswx26,26 Shaanxi Y-8 anti-submarine warfare,Shipping,26 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,9b3c2668ce36358ad5d47dac5413f184,dgm_chineseaircrafttaiwan__9b3c2668ce36358ad5d47dac5413f184
y-8 aswx27,27 Shaanxi Y-8 anti-submarine warfare,Shipping,27 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,3b9a022988308a71eeb341437e312086,dgm_chineseaircrafttaiwan__3b9a022988308a71eeb341437e312086
y-8 aswx28,28 Shaanxi Y-8 anti-submarine warfare,Keyphrase,28 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,405d8dca397e6e2be72e610655442eaf,dgm_chineseaircrafttaiwan__405d8dca397e6e2be72e610655442eaf
y-8 aswx29,29 Shaanxi Y-8 anti-submarine warfare,CompanyKeyword,29 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,714888b0f4c31561ffa4f8edfe861f10,dgm_chineseaircrafttaiwan__714888b0f4c31561ffa4f8edfe861f10
y-8 aswx30,30 Shaanxi Y-8 anti-submarine warfare,FTO,30 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,b8a274723b2c4ae3e8afd3d3680ad7af,dgm_chineseaircrafttaiwan__b8a274723b2c4ae3e8afd3d3680ad7af
y-8 aswx31,31 Shaanxi Y-8 anti-submarine warfare,Exec,31 Shaanxi Y-8 anti-submarine warfare,,dgm_chineseaircrafttaiwan,43581402addf6b711185376775969ffc,dgm_chineseaircrafttaiwan__43581402addf6b711185376775969ffc
