chinadc_identifier,dccaption_name,chinatagging_location,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
古冶区,"Guye district of Tangshan, Hebei, China",guyetangshan,Keyphrase,"Guye district of Tangshan, Hebei, China",,dgm_chinadclocations,8589105b3a2a442aee35464ddc67a784,dgm_chinadclocations__8589105b3a2a442aee35464ddc67a784
开平区,"Kaiping district of Tangshan, Hebei, China",kaipingtangshan,LegislativeCommittee,"Kaiping district of Tangshan, Hebei, China",,dgm_chinadclocations,714ca6082ca35857159641776ebc2af2,dgm_chinadclocations__714ca6082ca35857159641776ebc2af2
丰南区,"Fengnan district of Tangshan, Hebei, China",fengnantangshan,Person,"Fengnan district of Tangshan, Hebei, China",,dgm_chinadclocations,392b9878ead5b821d5401ac6a533b2f9,dgm_chinadclocations__392b9878ead5b821d5401ac6a533b2f9
丰润区,"Fengrun district of Tangshan, Hebei, China",fengruntangshan,Organization,"Fengrun district of Tangshan, Hebei, China",,dgm_chinadclocations,59bbd3b11bddf211fff156f322e0563d,dgm_chinadclocations__59bbd3b11bddf211fff156f322e0563d
曹妃甸区,"Caofeidian district of Tangshan, Hebei, China",caofeidiantangshan,Legislator,"Caofeidian district of Tangshan, Hebei, China",,dgm_chinadclocations,b975a65fb84fcb32e66ecd5afc82e2ac,dgm_chinadclocations__b975a65fb84fcb32e66ecd5afc82e2ac
安次区,"Anci district of Langfang, Hebei, China",ancilangfang,Diplomat,"Anci district of Langfang, Hebei, China",,dgm_chinadclocations,6a412bb0747b99b9080442997644510f,dgm_chinadclocations__6a412bb0747b99b9080442997644510f
广阳区,"Guangyang district of Langfang, Hebei, China",guangyanglangfang,News,"Guangyang district of Langfang, Hebei, China",,dgm_chinadclocations,a351c24b8633b5d71760b57df56ff14b,dgm_chinadclocations__a351c24b8633b5d71760b57df56ff14b
桥东区,"Qiaodong district of Zhangjiakou, Hebei, China",qiaodongzhangjiakou,space,"Qiaodong district of Zhangjiakou, Hebei, China",,dgm_chinadclocations,1841173afd05d59e176931fa54f1eca8,dgm_chinadclocations__1841173afd05d59e176931fa54f1eca8
桥西区,"Qiaoxi district of Zhangjiakou, Hebei, China",qiaoxizhangjiakou,CompanyKeyword,"Qiaoxi district of Zhangjiakou, Hebei, China",,dgm_chinadclocations,5c2b10d5f3b84cdc56255d21a2327ee2,dgm_chinadclocations__5c2b10d5f3b84cdc56255d21a2327ee2
宣化区,"Xuanhua district of Zhangjiakou, Hebei, China",xuanhuazhangjiakou,Consulates,"Xuanhua district of Zhangjiakou, Hebei, China",,dgm_chinadclocations,cc32cf0628c13107faea78f1f2bcd55e,dgm_chinadclocations__cc32cf0628c13107faea78f1f2bcd55e
下花园区,"Xiahuayuan district of Zhangjiakou, Hebei, China",xiahuayuanzhangjiakou,Consulates,"Xiahuayuan district of Zhangjiakou, Hebei, China",,dgm_chinadclocations,09e161fbfc303cc1ecb55dc63d54a21f,dgm_chinadclocations__09e161fbfc303cc1ecb55dc63d54a21f
万全区,"Wanquan district of Zhangjiakou, Hebei, China",wanquanzhangjiakou,Diplomat,"Wanquan district of Zhangjiakou, Hebei, China",,dgm_chinadclocations,a46da4f58ee752e8d4ca92bb7e906b7c,dgm_chinadclocations__a46da4f58ee752e8d4ca92bb7e906b7c
崇礼区,"Chongli district of Zhangjiakou, Hebei, China",chonglizhangjiakou,Legislator,"Chongli district of Zhangjiakou, Hebei, China",,dgm_chinadclocations,872ed7db3544103cae0998e67a87c17f,dgm_chinadclocations__872ed7db3544103cae0998e67a87c17f
双桥区,"Shuangqiao district of Chengde, Hebei, China",shuangqiaochengde,Consulates,"Shuangqiao district of Chengde, Hebei, China",,dgm_chinadclocations,f1e27d33bb3db9cb15f5e8177343ce7c,dgm_chinadclocations__f1e27d33bb3db9cb15f5e8177343ce7c
双滦区,"Shuangluan district of Chengde, Hebei, China",shuangluanchengde,Refinery,"Shuangluan district of Chengde, Hebei, China",,dgm_chinadclocations,10c8cc2d63f1d288d632030f2b075785,dgm_chinadclocations__10c8cc2d63f1d288d632030f2b075785
鹰手营子矿区,"Yingshouyingzi district of Chengde, Hebei, China",yingshouyingzichengde,LegislativeCommittee,"Yingshouyingzi district of Chengde, Hebei, China",,dgm_chinadclocations,b4732ef1199cf4257bafdfcd1f8299b8,dgm_chinadclocations__b4732ef1199cf4257bafdfcd1f8299b8
新华区,"Xinhua district of Cangzhou, Hebei, China",xinhuacangzhou,Pipeline,"Xinhua district of Cangzhou, Hebei, China",,dgm_chinadclocations,d668e9405292b8a73611bc5ab4d9d3d6,dgm_chinadclocations__d668e9405292b8a73611bc5ab4d9d3d6
运河区,"Yunhe district of Cangzhou, Hebei, China",yunhecangzhou,Pipeline,"Yunhe district of Cangzhou, Hebei, China",,dgm_chinadclocations,e0069e70a6f82e14ef4840ac012b06db,dgm_chinadclocations__e0069e70a6f82e14ef4840ac012b06db
长安区,"Chang'an district of Shijiazhuang, Hebei, China",changanshijiazhuang,News,"Chang'an district of Shijiazhuang, Hebei, China",,dgm_chinadclocations,f948d16f0c6de6fddf73cb61dd0e4c27,dgm_chinadclocations__f948d16f0c6de6fddf73cb61dd0e4c27
井陉矿区,"Jingxing district of Shijiazhuang, Hebei, China",jingxingshijiazhuang,DiplomaticFacilities,"Jingxing district of Shijiazhuang, Hebei, China",,dgm_chinadclocations,cce8abc8cce56db7bfdfdcb170034215,dgm_chinadclocations__cce8abc8cce56db7bfdfdcb170034215
裕华区,"Yuhua district of Shijiazhuang, Hebei, China",yuhuashijiazhuang,Shipping,"Yuhua district of Shijiazhuang, Hebei, China",,dgm_chinadclocations,c0088fb65fbc984117da6b83dcdb4ddf,dgm_chinadclocations__c0088fb65fbc984117da6b83dcdb4ddf
藁城区,"Gaocheng district of Shijiazhuang, Hebei, China",gaochengshijiazhuang,Shipping,"Gaocheng district of Shijiazhuang, Hebei, China",,dgm_chinadclocations,70e715560c5f33a8208a9a4e7c76aaf6,dgm_chinadclocations__70e715560c5f33a8208a9a4e7c76aaf6
鹿泉区,"Luquan district of Shijiazhuang, Hebei, China",luquanshijiazhuang,DiplomaticFacilities,"Luquan district of Shijiazhuang, Hebei, China",,dgm_chinadclocations,b54d087c7d1f6d0a8ce27c6411c7f9d4,dgm_chinadclocations__b54d087c7d1f6d0a8ce27c6411c7f9d4
栾城区,"Luancheng district of Shijiazhuang, Hebei, China",luanchengshijiazhuang,Exec,"Luancheng district of Shijiazhuang, Hebei, China",,dgm_chinadclocations,7d6369b40208c89ad0852aed3700c1b0,dgm_chinadclocations__7d6369b40208c89ad0852aed3700c1b0
海港区,"Haigang district of Qinhuangdao, Hebei, China",haigangqinhuangdao,Diplomat,"Haigang district of Qinhuangdao, Hebei, China",,dgm_chinadclocations,a660e3ccdb240b805f459e2433c47c46,dgm_chinadclocations__a660e3ccdb240b805f459e2433c47c46
山海关区,"Shanhaiguan district of Qinhuangdao, Hebei, China",shanhaiguanqinhuangdao,Consulates,"Shanhaiguan district of Qinhuangdao, Hebei, China",,dgm_chinadclocations,de9dbf088cc3f140f3273f1357b5edfc,dgm_chinadclocations__de9dbf088cc3f140f3273f1357b5edfc
北戴河区,"Beidaihe district of Qinhuangdao, Hebei, China",beidaiheqinhuangdao,Legislator,"Beidaihe district of Qinhuangdao, Hebei, China",,dgm_chinadclocations,aba7b243eeb96d66d775d261a23cac46,dgm_chinadclocations__aba7b243eeb96d66d775d261a23cac46
抚宁区,"Funing district of Qinhuangdao, Hebei, China",funingqinhuangdao,LegislativeCommittee,"Funing district of Qinhuangdao, Hebei, China",,dgm_chinadclocations,4d32e213f7c11d44c8262c57b0e4dffc,dgm_chinadclocations__4d32e213f7c11d44c8262c57b0e4dffc
桃城区,"Taocheng district of Hengshui, Hebei, China",taochenghengshui,LegislativeCommittee,"Taocheng district of Hengshui, Hebei, China",,dgm_chinadclocations,d1f5eaa55a1e8f4bb31f2424cc41bc0d,dgm_chinadclocations__d1f5eaa55a1e8f4bb31f2424cc41bc0d
冀州区,"Jizhou district of Hengshui, Hebei, China",jizhouhengshui,Media,"Jizhou district of Hengshui, Hebei, China",,dgm_chinadclocations,e7ff181c329a57c81daa88eabe517d62,dgm_chinadclocations__e7ff181c329a57c81daa88eabe517d62
襄都区,"Xiangdu district of Xingtai, Hebei, China",xiangduxingtai,IndustryTerm,"Xiangdu district of Xingtai, Hebei, China",,dgm_chinadclocations,153ff9ffd38a083431f361fe75fc2a71,dgm_chinadclocations__153ff9ffd38a083431f361fe75fc2a71
信都区,"Xindu district of Xingtai, Hebei, China",xinduxingtai,AAEntity,"Xindu district of Xingtai, Hebei, China",,dgm_chinadclocations,d6447a22286710e5c2da2f8b44ef4c53,dgm_chinadclocations__d6447a22286710e5c2da2f8b44ef4c53
任泽区,"Renze district of Xingtai, Hebei, China",renzexingtai,Refinery,"Renze district of Xingtai, Hebei, China",,dgm_chinadclocations,03a7f95219ea12738c3ef1d3f2f01b0c,dgm_chinadclocations__03a7f95219ea12738c3ef1d3f2f01b0c
南和区,"Nanhe district of Xingtai, Hebei, China",nanhexingtai,Shipping,"Nanhe district of Xingtai, Hebei, China",,dgm_chinadclocations,e607d90c30d12a60db361244157af5fd,dgm_chinadclocations__e607d90c30d12a60db361244157af5fd
邯山区,"Hanshan district of Handan, Hebei, China",hanshanhandan,Keyphrase,"Hanshan district of Handan, Hebei, China",,dgm_chinadclocations,5d4e88d1d88c81f673a7985150facf89,dgm_chinadclocations__5d4e88d1d88c81f673a7985150facf89
丛台区,"Congtai district of Handan, Hebei, China",congtaihandan,Consulates,"Congtai district of Handan, Hebei, China",,dgm_chinadclocations,5fb7154aae0c665cc82f0d3562c28917,dgm_chinadclocations__5fb7154aae0c665cc82f0d3562c28917
复兴区,"Fuxing district of Handan, Hebei, China",fuxinghandan,DiplomaticFacilities,"Fuxing district of Handan, Hebei, China",,dgm_chinadclocations,d721105b9fb56f115d9b46e84194b662,dgm_chinadclocations__d721105b9fb56f115d9b46e84194b662
峰峰矿区,"Fengfeng district of Handan, Hebei, China",fengfenghandan,Organization,"Fengfeng district of Handan, Hebei, China",,dgm_chinadclocations,4b0accec39b9e373e56783a5a11816ea,dgm_chinadclocations__4b0accec39b9e373e56783a5a11816ea
肥乡区,"Feixiang district of Handan, Hebei, China",feixianghandan,Pipeline,"Feixiang district of Handan, Hebei, China",,dgm_chinadclocations,8f308b404afe8efddda66a0749282e2c,dgm_chinadclocations__8f308b404afe8efddda66a0749282e2c
永年区,"Yongnian district of Handan, Hebei, China",yongnianhandan,FTO,"Yongnian district of Handan, Hebei, China",,dgm_chinadclocations,197b9ea66c027f2f074f10d012d7488a,dgm_chinadclocations__197b9ea66c027f2f074f10d012d7488a
湖滨区,"Hubin district of Sanmenxia, Henan, China",hubinsanmenxia,News,"Hubin district of Sanmenxia, Henan, China",,dgm_chinadclocations,4faa6f63dc524e2b62695d7be5c9a78b,dgm_chinadclocations__4faa6f63dc524e2b62695d7be5c9a78b
陕州区,"Shanzhou district of Sanmenxia, Henan, China",shanzhousanmenxia,Diplomat,"Shanzhou district of Sanmenxia, Henan, China",,dgm_chinadclocations,91d632b75cb0460a9185c335a82db93f,dgm_chinadclocations__91d632b75cb0460a9185c335a82db93f
浉河区,"Shihe district of Xinyang, Henan, China",shihexinyang,Exec,"Shihe district of Xinyang, Henan, China",,dgm_chinadclocations,ebc47746a8f36939c8398892d0ae5910,dgm_chinadclocations__ebc47746a8f36939c8398892d0ae5910
平桥区,"Pingqiao district of Xinyang, Henan, China",pingqiaoxinyang,Pipeline,"Pingqiao district of Xinyang, Henan, China",,dgm_chinadclocations,dd5ab0b40d0bf45ec22a8c189526f782,dgm_chinadclocations__dd5ab0b40d0bf45ec22a8c189526f782
卧龙区,"Wolong district of Nanyang, Henan, China",wolongnanyang,CompanyKeyword,"Wolong district of Nanyang, Henan, China",,dgm_chinadclocations,b5c1db5f2fe500be5a2f07091fce18e6,dgm_chinadclocations__b5c1db5f2fe500be5a2f07091fce18e6
宛城区,"Wancheng district of Nanyang, Henan, China",wanchengnanyang,FTO,"Wancheng district of Nanyang, Henan, China",,dgm_chinadclocations,c2fef570095dbd8b769f0e623bfafbed,dgm_chinadclocations__c2fef570095dbd8b769f0e623bfafbed
川汇区,"Chuanhui district of Zhoukou, Henan, China",chuanhuizhoukou,AAEntity,"Chuanhui district of Zhoukou, Henan, China",,dgm_chinadclocations,db0bd8bd2a9fe5f12b822ea1bd0a3ba6,dgm_chinadclocations__db0bd8bd2a9fe5f12b822ea1bd0a3ba6
淮阳区,"Huaiyang district of Zhoukou, Henan, China",huaiyangzhoukou,Pipeline,"Huaiyang district of Zhoukou, Henan, China",,dgm_chinadclocations,34e2a3530f950b2b6e0fb1834c9db573,dgm_chinadclocations__34e2a3530f950b2b6e0fb1834c9db573
梁园区,"Liangyuan district of Shangqiu, Henan, China",liangyuanshangqiu,Keyphrase,"Liangyuan district of Shangqiu, Henan, China",,dgm_chinadclocations,608f0a80eb699f7c21fcafd6e59ceb2a,dgm_chinadclocations__608f0a80eb699f7c21fcafd6e59ceb2a
睢阳区,"Suiyang district of Shangqiu, Henan, China",suiyangshangqiu,Person,"Suiyang district of Shangqiu, Henan, China",,dgm_chinadclocations,255acd292844de6f5924ef2987869e59,dgm_chinadclocations__255acd292844de6f5924ef2987869e59
北关区,"Beiguan district of Anyang, Henan, China",beiguananyang,ForeignMinistry,"Beiguan district of Anyang, Henan, China",,dgm_chinadclocations,5fe715bc1864492a9f90a257f88a59d9,dgm_chinadclocations__5fe715bc1864492a9f90a257f88a59d9
文峰区,"Wenfeng district of Anyang, Henan, China",wenfenganyang,space,"Wenfeng district of Anyang, Henan, China",,dgm_chinadclocations,a4b878a434d6f59bb84b7580d475ef90,dgm_chinadclocations__a4b878a434d6f59bb84b7580d475ef90
殷都区,"Yindu district of Anyang, Henan, China",yinduanyang,DiplomaticFacilities,"Yindu district of Anyang, Henan, China",,dgm_chinadclocations,b79bc885cc391432b81b58d8fbcbda9b,dgm_chinadclocations__b79bc885cc391432b81b58d8fbcbda9b
龙安区,"Long'an district of Anyang, Henan, China",longananyang,News,"Long'an district of Anyang, Henan, China",,dgm_chinadclocations,7a754774104d905fab9f4aea60480829,dgm_chinadclocations__7a754774104d905fab9f4aea60480829
卫东区,"Weidong district of Pingdingshan, Henan, China",weidongpingdingshan,FTO,"Weidong district of Pingdingshan, Henan, China",,dgm_chinadclocations,ecfe06c1abf52af012c1e25afe57af44,dgm_chinadclocations__ecfe06c1abf52af012c1e25afe57af44
石龙区,"Shilong district of Pingdingshan, Henan, China",shilongpingdingshan,IndustryTerm,"Shilong district of Pingdingshan, Henan, China",,dgm_chinadclocations,0c33e57c371c588270d93e184b052fa8,dgm_chinadclocations__0c33e57c371c588270d93e184b052fa8
湛河区,"Zhanhe district of Pingdingshan, Henan, China",zhanhepingdingshan,space,"Zhanhe district of Pingdingshan, Henan, China",,dgm_chinadclocations,803c0b99448003d2176e9a9e1d9c78d6,dgm_chinadclocations__803c0b99448003d2176e9a9e1d9c78d6
祥符区,"Xiangfu district of Kaifeng, Henan, China",xiangfukaifeng,News,"Xiangfu district of Kaifeng, Henan, China",,dgm_chinadclocations,be501bb5742c06d5e2836c959376b634,dgm_chinadclocations__be501bb5742c06d5e2836c959376b634
禹王台区,"Yuwangtai district of Kaifeng, Henan, China",yuwangtaikaifeng,Wells,"Yuwangtai district of Kaifeng, Henan, China",,dgm_chinadclocations,dc4bc64ebf87521c9003cda6a216434d,dgm_chinadclocations__dc4bc64ebf87521c9003cda6a216434d
顺河回族区,"Shunhe Hui district of Kaifeng, Henan, China",shunhehuikaifeng,DiplomaticFacilities,"Shunhe Hui district of Kaifeng, Henan, China",,dgm_chinadclocations,e8148ac187c76c5a1f0b21b3a7449380,dgm_chinadclocations__e8148ac187c76c5a1f0b21b3a7449380
龙亭区,"Longting district of Kaifeng, Henan, China",longtingkaifeng,ForeignMinistry,"Longting district of Kaifeng, Henan, China",,dgm_chinadclocations,8fbbc12329d46cd779d63a82cfaeadc8,dgm_chinadclocations__8fbbc12329d46cd779d63a82cfaeadc8
卫滨区,"Weibin district of Xinxiang, Henan, China",weibinxinxiang,Refinery,"Weibin district of Xinxiang, Henan, China",,dgm_chinadclocations,5f431a92fbc29cb07bf327df1a36bb7b,dgm_chinadclocations__5f431a92fbc29cb07bf327df1a36bb7b
红旗区,"Hongqi district of Xinxiang, Henan, China",hongqixinxiang,AAEntity,"Hongqi district of Xinxiang, Henan, China",,dgm_chinadclocations,5d779d2362ae7d63b17af25df810e1f7,dgm_chinadclocations__5d779d2362ae7d63b17af25df810e1f7
凤泉区,"Fengquan district of Xinxiang, Henan, China",fengquanxinxiang,Wells,"Fengquan district of Xinxiang, Henan, China",,dgm_chinadclocations,6bf6bf7a2e4caa8fe14ebe91d7f0efe1,dgm_chinadclocations__6bf6bf7a2e4caa8fe14ebe91d7f0efe1
牧野区,"Muye district of Xinxiang, Henan, China",muyexinxiang,DiplomaticFacilities,"Muye district of Xinxiang, Henan, China",,dgm_chinadclocations,ddb0d57949ea2a736c6b1541da8034d0,dgm_chinadclocations__ddb0d57949ea2a736c6b1541da8034d0
孟津区,"Mengjin district of Luoyang, Henan, China",mengjinluoyang,News,"Mengjin district of Luoyang, Henan, China",,dgm_chinadclocations,272a461fbf2e10e9ecde053fd280e11e,dgm_chinadclocations__272a461fbf2e10e9ecde053fd280e11e
偃师区,"Yanshi district of Luoyang, Henan, China",yanshiluoyang,ForeignMinister,"Yanshi district of Luoyang, Henan, China",,dgm_chinadclocations,91bf97684acd57cc9a5ef46415fb418e,dgm_chinadclocations__91bf97684acd57cc9a5ef46415fb418e
洛龙区,"Luolong district of Luoyang, Henan, China",luolongluoyang,Refinery,"Luolong district of Luoyang, Henan, China",,dgm_chinadclocations,5c9d70f77a5a8c4db3cacf94d652e3ec,dgm_chinadclocations__5c9d70f77a5a8c4db3cacf94d652e3ec
涧西区,"Jianxi district of Luoyang, Henan, China",jianxiluoyang,Pipeline,"Jianxi district of Luoyang, Henan, China",,dgm_chinadclocations,f477af8bb1ef70b74249e2bb927a07eb,dgm_chinadclocations__f477af8bb1ef70b74249e2bb927a07eb
瀍河回族区,"Hanhe Hui district of Luoyang, Henan, China",hanhehuiluoyang,Wells,"Hanhe Hui district of Luoyang, Henan, China",,dgm_chinadclocations,36861eec356fab507520e8a483d1723d,dgm_chinadclocations__36861eec356fab507520e8a483d1723d
老城区,"Laocheng district of Luoyang, Henan, China",laochengluoyang,Wells,"Laocheng district of Luoyang, Henan, China",,dgm_chinadclocations,4e6525822e413617e68f7782373e3da8,dgm_chinadclocations__4e6525822e413617e68f7782373e3da8
西工区,"Xigong district of Luoyang, Henan, China",xigongluoyang,Media,"Xigong district of Luoyang, Henan, China",,dgm_chinadclocations,864c29e075da5d16c5b701742f5ce67a,dgm_chinadclocations__864c29e075da5d16c5b701742f5ce67a
郾城区,"Yancheng district of Luohe, Henan, China",yanchengluohe,DiplomaticFacilities,"Yancheng district of Luohe, Henan, China",,dgm_chinadclocations,1ca85bba8d7de59ebaf2f2617e9e8530,dgm_chinadclocations__1ca85bba8d7de59ebaf2f2617e9e8530
源汇区,"Yuanhui district of Luohe, Henan, China",yuanhuiluohe,FTO,"Yuanhui district of Luohe, Henan, China",,dgm_chinadclocations,ff97fbd4c5d9d20fe45cfbef1cd88245,dgm_chinadclocations__ff97fbd4c5d9d20fe45cfbef1cd88245
召陵区,"Shaoling district of Luohe, Henan, China",shaolingluohe,Pipeline,"Shaoling district of Luohe, Henan, China",,dgm_chinadclocations,2be579a72981b17881d14aef12acf8a4,dgm_chinadclocations__2be579a72981b17881d14aef12acf8a4
华龙区,"Hualong district of Puyang, Henan, China",hualongpuyang,Organization,"Hualong district of Puyang, Henan, China",,dgm_chinadclocations,8a1a455b2914f85f8b0d073c8ac76ad5,dgm_chinadclocations__8a1a455b2914f85f8b0d073c8ac76ad5
解放区,"Jiefang district of Jiaozuo, Henan, China",jiefangjiaozuo,AAEntity,"Jiefang district of Jiaozuo, Henan, China",,dgm_chinadclocations,36ed807ac268269f3edcb7c0239227ef,dgm_chinadclocations__36ed807ac268269f3edcb7c0239227ef
中站区,"Zhongzhan district of Jiaozuo, Henan, China",zhongzhanjiaozuo,Media,"Zhongzhan district of Jiaozuo, Henan, China",,dgm_chinadclocations,742e26401ef79a9541e420bde95c122f,dgm_chinadclocations__742e26401ef79a9541e420bde95c122f
马村区,"Macun district of Jiaozuo, Henan, China",macunjiaozuo,Wells,"Macun district of Jiaozuo, Henan, China",,dgm_chinadclocations,837f697f28aa516828239b84428357b7,dgm_chinadclocations__837f697f28aa516828239b84428357b7
山阳区,"Shanyang district of Jiaozuo, Henan, China",shanyangjiaozuo,Keyphrase,"Shanyang district of Jiaozuo, Henan, China",,dgm_chinadclocations,2d0975fe7b3b1f20beac5c4fcf8198b3,dgm_chinadclocations__2d0975fe7b3b1f20beac5c4fcf8198b3
魏都区,"Weidu district of Xuchang, Henan, China",weiduxuchang,CompanyKeyword,"Weidu district of Xuchang, Henan, China",,dgm_chinadclocations,da6e0565a180aabf5f1bc093e60d13e6,dgm_chinadclocations__da6e0565a180aabf5f1bc093e60d13e6
建安区,"Jian'an district of Xuchang, Henan, China",jiananxuchang,Diplomat,"Jian'an district of Xuchang, Henan, China",,dgm_chinadclocations,7d0d33c8768610fa0e27474e7e9fc593,dgm_chinadclocations__7d0d33c8768610fa0e27474e7e9fc593
惠济区,"Huiji district of Zhengzhou, Henan, China",huijizhengzhou,Exec,"Huiji district of Zhengzhou, Henan, China",,dgm_chinadclocations,0e6ad4b1fe3f0873e77cf65a3060d1e9,dgm_chinadclocations__0e6ad4b1fe3f0873e77cf65a3060d1e9
上街区,"Shangjie district of Zhengzhou, Henan, China",shangjiezhengzhou,Person,"Shangjie district of Zhengzhou, Henan, China",,dgm_chinadclocations,92cfe70e7909b361dde68924264a883b,dgm_chinadclocations__92cfe70e7909b361dde68924264a883b
金水区,"Jinshui district of Zhengzhou, Henan, China",jinshuizhengzhou,Shipping,"Jinshui district of Zhengzhou, Henan, China",,dgm_chinadclocations,7d095f41c93c9117c8fe7c912438ec7b,dgm_chinadclocations__7d095f41c93c9117c8fe7c912438ec7b
